r_coor, energy,   site, dn,      x,      y,      z, index
 5.116, -2.363,  Li_i2, 1D,  0.000,  5.052,  4.050,    32
 5.195, -2.359,   none, 1D,  0.078,  5.052,  4.050,    32
 5.298, -2.347,   none, 1D,  0.156,  5.052,  4.118,    32
 5.376, -2.328,   none, 1D,  0.234,  5.052,  4.118,    32
 5.479, -2.306,   none, 1D,  0.312,  5.052,  4.185,    32
 5.582, -2.280,   none, 1D,  0.391,  5.052,  4.253,    32
 5.686, -2.254,   none, 1D,  0.469,  5.052,  4.320,    32
 5.789, -2.229,   none, 1D,  0.547,  5.052,  4.388,    32
 5.867, -2.208,   none, 1D,  0.625,  5.052,  4.388,    32
 5.970, -2.192,   none, 1D,  0.703,  5.052,  4.455,    32
 6.073, -2.180,   none, 1D,  0.781,  5.052,  4.523,    32
 6.177, -2.173,   none, 1D,  0.859,  5.052,  4.590,    32
 6.280, -2.171, saddle, 1D,  0.937,  5.052,  4.658,    32
 6.383, -2.172,   none, 1D,  1.015,  5.052,  4.725,    32
 6.461, -2.177,   none, 1D,  1.094,  5.052,  4.725,    32
 6.564, -2.184,   none, 1D,  1.172,  5.052,  4.793,    32
 6.668, -2.189,   none, 1D,  1.250,  5.052,  0.000,    32
 6.746, -2.192,  Li_i4, 1D,  1.328,  5.052,  0.000,    41
 6.813, -2.190,   none, 1D,  1.328,  5.052,  0.068,    41
 6.881, -2.186,   none, 1D,  1.328,  5.052,  0.135,    41
 6.948, -2.180,   none, 1D,  1.328,  5.052,  0.203,    41
 7.016, -2.174,   none, 1D,  1.328,  5.052,  0.270,    41
 7.083, -2.167,   none, 1D,  1.328,  5.052,  0.338,    41
 7.187, -2.161,   none, 1D,  1.406,  5.052,  0.405,    41
 7.254, -2.157,   none, 1D,  1.406,  5.052,  0.473,    41
 7.322, -2.155,   none, 1D,  1.406,  5.052,  0.540,    41
 7.389, -2.155, saddle, 1D,  1.406,  5.052,  0.608,    41
 7.457, -2.157,   none, 1D,  1.406,  5.052,  0.675,    41
 7.524, -2.162,   none, 1D,  1.406,  5.052,  0.743,    41
 7.592, -2.170,   none, 1D,  1.406,  5.052,  0.810,    41
 7.659, -2.180,   none, 1D,  1.406,  5.052,  0.878,    41
 7.727, -2.192,   none, 1D,  1.406,  5.052,  0.945,    41
 7.794, -2.207,   none, 1D,  1.406,  5.052,  1.013,    41
 7.862, -2.222,   none, 1D,  1.406,  5.052,  1.080,    41
 7.929, -2.239,   none, 1D,  1.406,  5.052,  1.148,    41
 7.997, -2.255,   none, 1D,  1.406,  5.052,  1.215,    41
 8.064, -2.271,   none, 1D,  1.406,  5.052,  1.283,    41
 8.132, -2.286,   none, 1D,  1.406,  5.052,  1.350,    41
 8.199, -2.298,   none, 1D,  1.406,  5.052,  1.418,    41
 8.267, -2.308,   none, 1D,  1.406,  5.052,  1.485,    41
 8.370, -2.315,   none, 1D,  1.328,  5.052,  1.553,    41
 8.437, -2.317,  Li_i3, 1D,  1.328,  5.052,  1.620,    11
 8.515, -2.312,   none, 1D,  1.250,  5.052,  1.620,    11
 8.619, -2.301,   none, 1D,  1.172,  5.052,  1.688,    11
 8.722, -2.285,   none, 1D,  1.094,  5.052,  1.755,    11
 8.800, -2.268,   none, 1D,  1.015,  5.052,  1.755,    11
 8.903, -2.250,   none, 1D,  0.937,  5.052,  1.823,    11
 9.006, -2.232,   none, 1D,  0.859,  5.052,  1.890,    11
 9.110, -2.218,   none, 1D,  0.781,  5.052,  1.958,    11
 9.188, -2.206,   none, 1D,  0.703,  5.052,  1.958,    11
 9.291, -2.200,   none, 1D,  0.625,  5.052,  2.025,    11
 9.394, -2.198, saddle, 1D,  0.547,  5.052,  2.093,    11
 9.498, -2.200,   none, 1D,  0.469,  5.052,  2.160,    11
 9.601, -2.207,   none, 1D,  0.391,  5.052,  2.228,    11
 9.704, -2.216,   none, 1D,  0.312,  5.052,  2.295,    11
 9.807, -2.226,   none, 1D,  0.234,  5.052,  2.363,    11
 9.885, -2.236,   none, 1D,  0.156,  5.052,  2.363,    11
 9.989, -2.243,   none, 1D,  0.078,  5.052,  2.430,    11
10.067, -2.246,    Li2, 1D,  0.000,  5.052,  2.430,     2
10.134, -2.245,   none, 1D,  0.000,  5.052,  2.498,     2
10.202, -2.242,   none, 1D,  0.000,  5.052,  2.565,     2
10.269, -2.237,   none, 1D,  0.000,  5.052,  2.633,     2
10.337, -2.231,   none, 1D,  0.000,  5.052,  2.700,     2
10.404, -2.224,   none, 1D,  0.000,  5.052,  2.768,     2
10.472, -2.218,   none, 1D,  0.000,  5.052,  2.835,     2
10.539, -2.213,   none, 1D,  0.000,  5.052,  2.903,     2
10.607, -2.209,   none, 1D,  0.000,  5.052,  2.970,     2
10.674, -2.208, saddle, 1D,  0.000,  5.052,  3.038,     2
10.742, -2.209,   none, 1D,  0.000,  5.052,  3.105,     2
10.809, -2.212,   none, 1D,  0.000,  5.052,  3.173,     2
10.877, -2.218,   none, 1D,  0.000,  5.052,  3.240,     2
10.944, -2.227,   none, 1D,  0.000,  5.052,  3.308,     2
11.012, -2.238,   none, 1D,  0.000,  5.052,  3.375,     2
11.079, -2.251,   none, 1D,  0.000,  5.052,  3.443,     2
11.147, -2.265,   none, 1D,  0.000,  5.052,  3.510,     2
11.214, -2.281,   none, 1D,  0.000,  5.052,  3.578,     2
11.282, -2.298,   none, 1D,  0.000,  5.052,  3.645,     2
11.349, -2.314,   none, 1D,  0.000,  5.052,  3.713,     2
11.417, -2.329,   none, 1D,  0.000,  5.052,  3.780,     2
11.484, -2.342,   none, 1D,  0.000,  5.052,  3.848,     2
11.552, -2.352,   none, 1D,  0.000,  5.052,  3.915,     2
11.619, -2.360,   none, 1D,  0.000,  5.052,  3.983,     2
14.432, -2.388,    Li1, 2D,  2.812,  5.052,  4.050,   110
14.510, -2.384,   none, 2D,  2.890,  5.052,  4.050,   110
14.588, -2.372,   none, 2D,  2.968,  5.052,  4.050,   110
14.691, -2.353,   none, 2D,  3.046,  5.052,  4.118,   110
14.770, -2.329,   none, 2D,  3.124,  5.052,  4.118,   110
14.873, -2.301,   none, 2D,  3.203,  5.052,  4.185,   110
14.976, -2.272,   none, 2D,  3.281,  5.052,  4.253,   110
15.079, -2.243,   none, 2D,  3.359,  5.052,  4.320,   110
15.157, -2.218,   none, 2D,  3.437,  5.052,  4.320,   110
15.261, -2.197,   none, 2D,  3.515,  5.052,  4.388,   110
15.364, -2.181,   none, 2D,  3.593,  5.052,  4.455,   110
15.467, -2.171,   none, 2D,  3.671,  5.052,  4.523,   110
15.570, -2.165,   none, 2D,  3.749,  5.052,  4.590,   110
15.674, -2.165, saddle, 2D,  3.827,  5.052,  4.658,   110
15.752, -2.169,   none, 2D,  3.906,  5.052,  4.658,   110
15.855, -2.176,   none, 2D,  3.984,  5.052,  4.725,   110
15.958, -2.183,   none, 2D,  4.062,  5.052,  4.793,   110
16.061, -2.188,   none, 2D,  4.140,  5.052,  0.000,   110
16.139, -2.192,   none, 2D,  4.218,  5.052,  0.000,   110
18.873, -2.192,  Li_i4, 2D,  1.328,  5.052,  0.000,    44
18.951, -2.192,   none, 2D,  1.406,  5.052,  0.000,    44
19.030, -2.188,   none, 2D,  1.484,  5.052,  0.000,    44
19.133, -2.183,   none, 2D,  1.562,  5.052,  4.793,    44
19.236, -2.176,   none, 2D,  1.640,  5.052,  4.725,    44
19.339, -2.169,   none, 2D,  1.718,  5.052,  4.658,    44
19.417, -2.165, saddle, 2D,  1.797,  5.052,  4.658,    44
19.521, -2.165,   none, 2D,  1.875,  5.052,  4.590,    44
19.624, -2.171,   none, 2D,  1.953,  5.052,  4.523,    44
19.727, -2.181,   none, 2D,  2.031,  5.052,  4.455,    44
19.830, -2.197,   none, 2D,  2.109,  5.052,  4.388,    44
19.934, -2.218,   none, 2D,  2.187,  5.052,  4.320,    44
20.012, -2.243,   none, 2D,  2.265,  5.052,  4.320,    44
20.115, -2.272,   none, 2D,  2.343,  5.052,  4.253,    44
20.218, -2.301,   none, 2D,  2.421,  5.052,  4.185,    44
20.321, -2.329,   none, 2D,  2.500,  5.052,  4.118,    44
20.400, -2.353,   none, 2D,  2.578,  5.052,  4.118,    44
20.503, -2.372,   none, 2D,  2.656,  5.052,  4.050,    44
20.581, -2.384,   none, 2D,  2.734,  5.052,  4.050,    44
22.135, -2.075,  Li_i1, 3D,  2.812,  5.052,  2.498,    84
22.239, -2.073,   none, 3D,  2.890,  5.052,  2.430,    84
22.342, -2.068,   none, 3D,  2.968,  5.052,  2.363,    84
22.445, -2.063,   none, 3D,  3.046,  5.052,  2.295,    84
22.548, -2.060,   none, 3D,  3.124,  5.052,  2.228,    84
22.652, -2.059, saddle, 3D,  3.203,  5.052,  2.160,    84
22.755, -2.063,   none, 3D,  3.281,  5.052,  2.093,    84
22.833, -2.073,   none, 3D,  3.359,  5.052,  2.093,    84
22.936, -2.087,   none, 3D,  3.437,  5.052,  2.025,    84
23.039, -2.107,   none, 3D,  3.515,  5.052,  1.958,    84
23.143, -2.130,   none, 3D,  3.593,  5.052,  1.890,    84
23.246, -2.157,   none, 3D,  3.671,  5.052,  1.823,    84
23.324, -2.186,   none, 3D,  3.749,  5.052,  1.823,    84
23.427, -2.217,   none, 3D,  3.827,  5.052,  1.755,    84
23.530, -2.245,   none, 3D,  3.906,  5.052,  1.688,    84
23.608, -2.271,   none, 3D,  3.984,  5.052,  1.688,    84
23.712, -2.292,   none, 3D,  4.062,  5.052,  1.620,    84
23.790, -2.307,   none, 3D,  4.140,  5.052,  1.620,    84
23.868, -2.316,   none, 3D,  4.218,  5.052,  1.620,    84
26.602, -2.317,  Li_i3, 3D,  1.328,  5.052,  1.620,    70
26.680, -2.316,   none, 3D,  1.406,  5.052,  1.620,    70
26.758, -2.307,   none, 3D,  1.484,  5.052,  1.620,    70
26.836, -2.292,   none, 3D,  1.562,  5.052,  1.620,    70
