r_coor, energy,   site, dn,      x,      y,      z, index
 4.229, -2.335,  Li_i1, 1D,  0.832,  2.963,  3.081,    32
 4.311, -2.317,   none, 1D,  0.832,  2.881,  3.081,    32
 4.420, -2.272,   none, 1D,  0.855,  2.799,  3.014,    32
 4.527, -2.200,   none, 1D,  0.924,  2.716,  3.014,    32
 4.636, -2.136,   none, 1D,  0.947,  2.634,  2.947,    32
 4.776, -2.072,   none, 1D,  1.039,  2.552,  2.880,    32
 4.859, -2.029,   none, 1D,  1.039,  2.469,  2.880,    32
 4.999, -2.021, saddle, 1D,  1.131,  2.387,  2.813,    32
 5.140, -2.034,   none, 1D,  1.223,  2.305,  2.746,    32
 5.280, -2.071,   none, 1D,  1.315,  2.222,  2.679,    32
 5.421, -2.130,   none, 1D,  1.407,  2.140,  2.612,    32
 5.561, -2.204,   none, 1D,  1.499,  2.058,  2.545,    32
 5.702, -2.283,   none, 1D,  1.591,  1.975,  2.478,    32
 5.842, -2.351,   none, 1D,  1.683,  1.893,  2.411,    32
 5.924, -2.400,   none, 1D,  1.683,  1.811,  2.411,    32
 6.007, -2.430,   none, 1D,  1.683,  1.729,  2.411,    32
 6.089, -2.443,    Li1, 1D,  1.683,  1.646,  2.411,    40
 6.171, -2.430,   none, 1D,  1.683,  1.729,  2.411,    40
 6.254, -2.400,   none, 1D,  1.683,  1.811,  2.411,    40
 6.336, -2.351,   none, 1D,  1.683,  1.893,  2.411,    40
 6.476, -2.283,   none, 1D,  1.775,  1.975,  2.344,    40
 6.617, -2.204,   none, 1D,  1.868,  2.058,  2.277,    40
 6.757, -2.130,   none, 1D,  1.960,  2.140,  2.210,    40
 6.898, -2.071,   none, 1D,  2.052,  2.222,  2.143,    40
 7.038, -2.034,   none, 1D,  2.144,  2.305,  2.076,    40
 7.179, -2.021, saddle, 1D,  2.236,  2.387,  2.009,    40
 7.319, -2.029,   none, 1D,  2.328,  2.469,  1.942,    40
 7.402, -2.072,   none, 1D,  2.328,  2.552,  1.942,    40
 7.542, -2.136,   none, 1D,  2.420,  2.634,  1.875,    40
 7.651, -2.200,   none, 1D,  2.443,  2.716,  1.808,    40
 7.758, -2.272,   none, 1D,  2.512,  2.799,  1.808,    40
 7.867, -2.317,   none, 1D,  2.535,  2.881,  1.741,    40
 7.949, -2.335,  Li_i1, 1D,  2.535,  2.963,  1.741,    64
 8.019, -2.333,   none, 1D,  2.604,  2.963,  1.741,    64
 8.100, -2.316,   none, 1D,  2.651,  2.963,  1.808,    64
 8.170, -2.287,   none, 1D,  2.720,  2.963,  1.808,    64
 8.239, -2.248,   none, 1D,  2.790,  2.963,  1.808,    64
 8.309, -2.202,   none, 1D,  2.859,  2.963,  1.808,    64
 8.390, -2.164,   none, 1D,  2.906,  2.963,  1.875,    64
 8.460, -2.128,   none, 1D,  2.975,  2.963,  1.875,    64
 8.529, -2.094,   none, 1D,  3.045,  2.963,  1.875,    64
 8.611, -2.064,   none, 1D,  3.092,  2.963,  1.942,    64
 8.680, -2.051,   none, 1D,  3.161,  2.963,  1.942,    64
 8.750, -2.042,   none, 1D,  3.230,  2.963,  1.942,    64
 8.819, -2.037, saddle, 1D,  3.300,  2.963,  1.942,    64
 8.901, -2.044,   none, 1D,  3.347,  2.963,  2.009,    64
 8.970, -2.060,   none, 1D,  3.416,  2.963,  2.009,    64
 9.040, -2.076,   none, 1D,  3.485,  2.963,  2.009,    64
 9.121, -2.098,   none, 1D,  3.532,  2.963,  2.076,    64
 9.191, -2.127,   none, 1D,  3.602,  2.963,  2.076,    64
 9.260, -2.150,   none, 1D,  3.671,  2.963,  2.076,    64
 9.342, -2.179,   none, 1D,  3.718,  2.963,  2.143,    64
 9.411, -2.205,   none, 1D,  3.787,  2.963,  2.143,    64
 9.493, -2.227,   none, 1D,  3.834,  2.963,  2.210,    64
 9.562, -2.249,   none, 1D,  3.903,  2.963,  2.210,    64
 9.644, -2.264,   none, 1D,  3.950,  2.963,  2.277,    64
 9.713, -2.279,   none, 1D,  4.020,  2.963,  2.277,    64
 9.795, -2.288,   none, 1D,  4.066,  2.963,  2.344,    64
 9.865, -2.291,   none, 1D,  4.136,  2.963,  2.344,    64
 9.946, -2.296,    Li3, 1D, -0.816,  2.963,  2.411,    10
10.028, -2.291,   none, 1D, -0.769,  2.963,  2.478,    10
10.097, -2.288,   none, 1D, -0.700,  2.963,  2.478,    10
10.179, -2.279,   none, 1D, -0.653,  2.963,  2.545,    10
10.248, -2.264,   none, 1D, -0.583,  2.963,  2.545,    10
10.330, -2.249,   none, 1D, -0.537,  2.963,  2.612,    10
10.400, -2.227,   none, 1D, -0.467,  2.963,  2.612,    10
10.481, -2.205,   none, 1D, -0.420,  2.963,  2.679,    10
10.551, -2.179,   none, 1D, -0.351,  2.963,  2.679,    10
10.632, -2.150,   none, 1D, -0.304,  2.963,  2.746,    10
10.702, -2.127,   none, 1D, -0.235,  2.963,  2.746,    10
10.771, -2.098,   none, 1D, -0.165,  2.963,  2.746,    10
10.853, -2.076,   none, 1D, -0.119,  2.963,  2.813,    10
10.922, -2.060,   none, 1D, -0.049,  2.963,  2.813,    10
10.992, -2.044,   none, 1D,  0.020,  2.963,  2.813,    10
11.073, -2.037, saddle, 1D,  0.067,  2.963,  2.880,    10
11.143, -2.042,   none, 1D,  0.136,  2.963,  2.880,    10
11.212, -2.051,   none, 1D,  0.206,  2.963,  2.880,    10
11.282, -2.064,   none, 1D,  0.275,  2.963,  2.880,    10
11.363, -2.094,   none, 1D,  0.322,  2.963,  2.947,    10
11.433, -2.128,   none, 1D,  0.391,  2.963,  2.947,    10
11.502, -2.164,   none, 1D,  0.461,  2.963,  2.947,    10
11.584, -2.202,   none, 1D,  0.508,  2.963,  3.014,    10
11.653, -2.248,   none, 1D,  0.577,  2.963,  3.014,    10
11.723, -2.287,   none, 1D,  0.646,  2.963,  3.014,    10
11.792, -2.316,   none, 1D,  0.716,  2.963,  3.014,    10
11.874, -2.333,   none, 1D,  0.763,  2.963,  3.081,    10
11.943, -2.335,  Li_i1, 2D,  0.832,  2.963,  3.081,    36
12.014, -2.317,   none, 2D,  0.809,  2.963,  3.148,    36
12.085, -2.278,   none, 2D,  0.787,  2.963,  3.215,    36
12.166, -2.226,   none, 2D,  0.833,  2.963,  3.282,    36
12.237, -2.174,   none, 2D,  0.811,  2.963,  3.349,    36
12.308, -2.113,   none, 2D,  0.788,  2.963,  3.416,    36
12.389, -2.056,   none, 2D,  0.835,  2.963,  3.483,    36
12.460, -2.006,   none, 2D,  0.812,  2.963,  3.550,    36
12.531, -1.957,   none, 2D,  0.790,  2.963,  3.617,    36
12.612, -1.923,   none, 2D,  0.836,  2.963,  3.684,    36
12.683, -1.897,   none, 2D,  0.814,  2.963,  3.751,    36
12.765, -1.876, saddle, 2D,  0.860,  2.963,  3.818,    36
12.836, -1.877,   none, 2D,  0.838,  2.963,  3.885,    36
12.906, -1.880,   none, 2D,  0.815,  2.963,  3.952,    36
12.988, -1.895,   none, 2D,  0.862,  2.963,  4.019,    36
13.059, -1.921,   none, 2D,  0.839,  2.963,  4.086,    36
13.129, -1.946,   none, 2D,  0.817,  2.963,  4.153,    36
13.211, -1.984,   none, 2D,  0.863,  2.963,  4.220,    36
13.282, -2.021,   none, 2D,  0.841,  2.963,  4.287,    36
13.363, -2.055,   none, 2D,  0.887,  2.963,  4.354,    36
13.434, -2.095,   none, 2D,  0.865,  2.963,  4.421,    36
13.505, -2.128,   none, 2D,  0.842,  2.963,  4.488,    36
13.587, -2.156,   none, 2D,  0.889,  2.963,  4.555,    36
13.657, -2.182,   none, 2D,  0.866,  2.963,  4.622,    36
13.728, -2.199,   none, 2D,  0.843,  2.963,  4.689,    36
13.810, -2.209,   none, 2D,  0.890,  2.963,  4.756,    36
13.880, -2.215,    Li4, 2D,  2.499,  2.963,  0.000,    38
13.951, -2.209,   none, 2D,  2.476,  2.963,  0.067,    38
14.033, -2.199,   none, 2D,  2.523,  2.963,  0.134,    38
14.104, -2.182,   none, 2D,  2.501,  2.963,  0.201,    38
14.174, -2.156,   none, 2D,  2.478,  2.963,  0.268,    38
14.256, -2.128,   none, 2D,  2.525,  2.963,  0.335,    38
14.327, -2.095,   none, 2D,  2.502,  2.963,  0.402,    38
14.397, -2.055,   none, 2D,  2.479,  2.963,  0.469,    38
14.479, -2.021,   none, 2D,  2.526,  2.963,  0.536,    38
14.550, -1.984,   none, 2D,  2.503,  2.963,  0.603,    38
14.631, -1.946,   none, 2D,  2.550,  2.963,  0.670,    38
14.702, -1.921,   none, 2D,  2.528,  2.963,  0.737,    38
14.773, -1.895,   none, 2D,  2.505,  2.963,  0.804,    38
14.854, -1.880,   none, 2D,  2.552,  2.963,  0.871,    38
14.925, -1.877,   none, 2D,  2.529,  2.963,  0.938,    38
14.996, -1.876, saddle, 2D,  2.506,  2.963,  1.005,    38
15.078, -1.897,   none, 2D,  2.553,  2.963,  1.072,    38
15.148, -1.923,   none, 2D,  2.530,  2.963,  1.139,    38
15.230, -1.957,   none, 2D,  2.577,  2.963,  1.206,    38
15.301, -2.006,   none, 2D,  2.555,  2.963,  1.273,    38
15.371, -2.056,   none, 2D,  2.532,  2.963,  1.340,    38
15.453, -2.113,   none, 2D,  2.579,  2.963,  1.407,    38
15.524, -2.174,   none, 2D,  2.556,  2.963,  1.474,    38
15.595, -2.226,   none, 2D,  2.533,  2.963,  1.541,    38
15.676, -2.278,   none, 2D,  2.580,  2.963,  1.607,    38
15.747, -2.317,   none, 2D,  2.557,  2.963,  1.674,    38
19.206, -2.301,    Li2, 3D, -0.816,  0.000,  2.411,     8
19.288, -2.290,   none, 3D, -0.816,  5.844,  2.411,     8
19.370, -2.258,   none, 3D, -0.816,  5.762,  2.411,     8
19.453, -2.205,   none, 3D, -0.816,  5.679,  2.411,     8
19.535, -2.130,   none, 3D, -0.816,  5.597,  2.411,     8
19.617, -2.034,   none, 3D, -0.816,  5.515,  2.411,     8
19.725, -1.910,   none, 3D, -0.746,  5.433,  2.411,     8
19.866, -1.770,   none, 3D, -0.654,  5.350,  2.344,     8
19.973, -1.608,   none, 3D, -0.585,  5.268,  2.344,     8
20.114, -1.461,   none, 3D, -0.493,  5.186,  2.277,     8
20.254, -1.310,   none, 3D, -0.401,  5.103,  2.210,     8
20.362, -1.194,   none, 3D, -0.331,  5.021,  2.210,     8
20.470, -1.088,   none, 3D, -0.262,  4.939,  2.210,     8
20.610, -1.022,   none, 3D, -0.170,  4.856,  2.143,     8
20.718, -0.984,   none, 3D, -0.100,  4.774,  2.143,     8
20.825, -0.966,   none, 3D, -0.031,  4.692,  2.143,     8
20.933, -0.966, saddle, 3D,  0.038,  4.609,  2.143,     8
21.041, -0.977,   none, 3D,  0.108,  4.527,  2.143,     8
21.110, -0.988,   none, 3D,  0.177,  4.527,  2.143,     8
21.180, -1.005,   none, 3D,  0.247,  4.527,  2.143,     8
21.287, -1.030,   none, 3D,  0.316,  4.445,  2.143,     8
21.357, -1.062,   none, 3D,  0.386,  4.445,  2.143,     8
21.426, -1.102,   none, 3D,  0.455,  4.445,  2.143,     8
21.508, -1.167,   none, 3D,  0.502,  4.445,  2.210,     8
21.577, -1.241,   none, 3D,  0.571,  4.445,  2.210,     8
21.647, -1.321,   none, 3D,  0.641,  4.445,  2.210,     8
21.716, -1.404,   none, 3D,  0.710,  4.445,  2.210,     8
21.786, -1.490,   none, 3D,  0.779,  4.445,  2.210,     8
21.867, -1.595,   none, 3D,  0.826,  4.445,  2.277,     8
21.937, -1.697,   none, 3D,  0.896,  4.445,  2.277,     8
22.006, -1.795,   none, 3D,  0.965,  4.445,  2.277,     8
22.122, -1.890,   none, 3D,  1.012,  4.362,  2.344,     8
22.191, -1.991,   none, 3D,  1.081,  4.362,  2.344,     8
22.261, -2.081,   none, 3D,  1.151,  4.362,  2.344,     8
22.330, -2.161,   none, 3D,  1.220,  4.362,  2.344,     8
22.412, -2.233,   none, 3D,  1.267,  4.362,  2.411,     8
22.481, -2.298,   none, 3D,  1.336,  4.362,  2.411,     8
22.551, -2.350,   none, 3D,  1.406,  4.362,  2.411,     8
22.658, -2.391,   none, 3D,  1.475,  4.280,  2.411,     8
