r_coor, energy,   site, dn,      x,      y,      z, index
 1.589, -1.874,  Li_i1, 1D,  1.215,  4.600,  0.000,    32
 1.668, -1.873,   none, 1D,  1.216,  4.679,  0.000,    32
 1.747, -1.870,   none, 1D,  1.217,  4.759,  0.000,    32
 1.852, -1.866,   none, 1D,  1.286,  4.838,  0.000,    32
 1.932, -1.861,   none, 1D,  1.287,  4.917,  0.000,    32
 2.037, -1.857,   none, 1D,  1.414,  7.783,  4.932,    32
 2.116, -1.851,   none, 1D,  1.415,  7.862,  4.932,    32
 2.196, -1.843,   none, 1D,  1.416,  7.941,  4.932,    32
 2.301, -1.829,   none, 1D,  1.485,  8.021,  4.932,    32
 2.455, -1.804,   none, 1D,  1.496,  5.314,  0.000,    32
 2.560, -1.773,   none, 1D,  1.565,  5.393,  0.000,    32
 2.665, -1.729,   none, 1D,  1.634,  5.472,  0.000,    32
 2.819, -1.683,   none, 1D,  1.703,  5.591,  0.069,    32
 2.973, -1.637,   none, 1D,  1.773,  5.710,  0.139,    32
 3.078, -1.614,   none, 1D,  1.763,  0.078,  0.139,    32
 3.232, -1.609, saddle, 1D,  1.833,  0.197,  0.208,    32
 3.386, -1.621,   none, 1D,  1.902,  0.316,  0.278,    32
 3.491, -1.663,   none, 1D,  1.971,  0.395,  0.278,    32
 3.596, -1.703,   none, 1D,  2.040,  0.474,  0.278,    32
 3.750, -1.747,   none, 1D,  2.110,  0.593,  0.347,    32
 3.829, -1.778,   none, 1D,  2.111,  0.672,  0.347,    32
 3.909, -1.791,   none, 1D,  2.112,  0.751,  0.347,    32
 3.989, -1.793,  Li_i5, 1D,  2.112,  0.791,  0.278,    68
 4.057, -1.788,   none, 1D,  2.180,  0.791,  0.278,    68
 4.124, -1.778,   none, 1D,  2.248,  0.791,  0.278,    68
 4.192, -1.764,   none, 1D,  2.315,  0.791,  0.278,    68
 4.296, -1.749,   none, 1D,  2.382,  0.712,  0.278,    68
 4.363, -1.733,   none, 1D,  2.450,  0.712,  0.278,    68
 4.469, -1.718,   none, 1D,  2.518,  0.752,  0.208,    68
 4.536, -1.716,   none, 1D,  2.586,  0.752,  0.208,    68
 4.604, -1.716, saddle, 1D,  2.653,  0.752,  0.208,    68
 4.672, -1.716,   none, 1D,  2.721,  0.752,  0.208,    68
 4.776, -1.722,   none, 1D,  2.788,  0.713,  0.139,    68
 4.844, -1.738,   none, 1D,  2.856,  0.713,  0.139,    68
 4.912, -1.752,   none, 1D,  2.924,  0.713,  0.139,    68
 4.979, -1.765,   none, 1D,  2.991,  0.713,  0.139,    68
 5.084, -1.782,   none, 1D,  3.059,  0.753,  0.069,    68
 5.152, -1.801,   none, 1D,  3.127,  0.753,  0.069,    68
 5.220, -1.816,   none, 1D,  3.195,  0.753,  0.069,    68
 5.288, -1.829,   none, 1D,  3.263,  0.753,  0.069,    68
 5.355, -1.838,   none, 1D,  3.330,  0.753,  0.069,    68
 5.423, -1.846,   none, 1D,  3.398,  0.753,  0.069,    68
 5.528, -1.853,   none, 1D,  3.466,  0.793,  0.000,    68
 5.633, -1.861,   none, 1D,  3.535,  0.872,  0.000,    68
 5.738, -1.867,   none, 1D,  3.604,  0.952,  0.000,    68
 5.843, -1.872,   none, 1D,  3.673,  1.031,  0.000,    68
 5.948, -1.874,  Li_i1, 1D,  3.742,  1.110,  0.000,    92
 6.016, -1.873,   none, 1D,  3.809,  1.110,  0.000,    92
 6.084, -1.868,   none, 1D,  3.877,  1.110,  0.000,    92
 6.152, -1.858,   none, 1D,  3.945,  1.110,  0.000,    92
 6.219, -1.843,   none, 1D,  4.013,  1.110,  0.000,    92
 6.287, -1.822,   none, 1D,  4.080,  1.110,  0.000,    92
 6.391, -1.790,   none, 1D,  4.147,  1.031,  0.000,    92
 6.543, -1.765,   none, 1D,  4.271,  3.738,  4.932,    92
 6.611, -1.736,   none, 1D,  4.339,  3.738,  4.932,    92
 6.715, -1.712,   none, 1D,  4.406,  3.699,  4.862,    92
 6.783, -1.689,   none, 1D,  4.474,  3.699,  4.862,    92
 6.887, -1.664,   none, 1D,  4.541,  3.659,  4.793,    92
 6.955, -1.655,   none, 1D,  4.609,  3.659,  4.793,    92
 7.058, -1.645,   none, 1D,  4.675,  3.580,  4.793,    92
 7.163, -1.640, saddle, 1D,  4.743,  3.620,  4.724,    92
 7.231, -1.649,   none, 1D,  4.811,  3.620,  4.724,    92
 7.299, -1.659,   none, 1D,  4.879,  3.620,  4.724,    92
 7.403, -1.669,   none, 1D,  0.068,  3.581,  4.654,    92
 7.471, -1.696,   none, 1D,  0.135,  3.581,  4.654,    92
 7.539, -1.720,   none, 1D,  0.203,  3.581,  4.654,    92
 7.606, -1.742,   none, 1D,  0.271,  3.581,  4.654,    92
 7.674, -1.760,   none, 1D,  0.339,  3.581,  4.654,    92
 7.779, -1.771,   none, 1D,  0.408,  3.660,  4.654,    92
 7.847, -1.778,  Li_i3, 1D,  0.475,  3.660,  4.654,    20
 7.926, -1.775,   none, 1D,  0.474,  3.581,  4.654,    20
 8.005, -1.763,   none, 1D,  0.473,  3.502,  4.654,    20
 8.085, -1.742,   none, 1D,  0.472,  3.422,  4.654,    20
 8.188, -1.712,   none, 1D,  0.539,  3.343,  4.654,    20
 8.268, -1.678,   none, 1D,  0.538,  3.264,  4.654,    20
 8.373, -1.655,   none, 1D,  0.605,  3.224,  4.724,    20
 8.476, -1.638,   none, 1D,  0.672,  3.144,  4.724,    20
 8.555, -1.623,   none, 1D,  0.671,  3.065,  4.724,    20
 8.660, -1.617, saddle, 1D,  0.738,  3.025,  4.793,    20
 8.764, -1.631,   none, 1D,  0.805,  2.946,  4.793,    20
 8.867, -1.644,   none, 1D,  0.871,  2.866,  4.793,    20
 8.972, -1.664,   none, 1D,  0.939,  2.826,  4.862,    20
 9.076, -1.695,   none, 1D,  1.006,  2.747,  4.862,    20
 9.155, -1.720,   none, 1D,  1.083,  8.378,  4.862,    20
 9.260, -1.745,   none, 1D,  1.151,  8.338,  4.932,    20
 9.364, -1.777,   none, 1D,  1.217,  8.259,  4.932,    20
 9.467, -1.800,   none, 1D,  1.284,  8.179,  4.932,    20
