r_coor, energy,   site, dn,      x,      y,      z, index
 3.696, -2.473,  Li_i1, 1D,  1.411,  1.468,  5.049,    18
 3.758, -2.463,   none, 1D,  1.411,  1.529,  5.049,    18
 3.819, -2.433,   none, 1D,  1.411,  1.591,  5.049,    18
 3.923, -2.393,   none, 1D,  1.409,  1.652,  5.133,    18
 3.984, -2.348,   none, 1D,  1.409,  1.713,  5.133,    18
 4.088, -2.300,   none, 1D,  1.408,  1.774,  5.217,    18
 4.149, -2.259,   none, 1D,  1.408,  1.835,  5.217,    18
 4.253, -2.230,   none, 1D,  1.407,  1.896,  5.301,    18
 4.357, -2.205, saddle, 1D,  1.406,  1.958,  5.385,    18
 4.419, -2.207,   none, 1D,  1.406,  2.019,  5.385,    18
 4.523, -2.216,   none, 1D,  1.404,  2.080,  5.469,    18
 4.584, -2.237,   none, 1D,  1.404,  2.141,  5.469,    18
 4.688, -2.276,   none, 1D,  1.403,  2.202,  5.553,    18
 4.792, -2.318,   none, 1D,  1.402,  2.264,  5.638,    18
 4.853, -2.370,   none, 1D,  1.402,  2.325,  5.638,    18
 4.957, -2.424,   none, 1D,  1.401,  2.386,  5.722,    18
 5.018, -2.476,   none, 1D,  1.401,  2.447,  5.722,    18
 5.122, -2.529,   none, 1D,  1.400,  2.508,  5.806,    18
 5.183, -2.576,   none, 1D,  1.400,  2.569,  5.806,    18
 5.287, -2.616,   none, 1D,  1.398,  2.631,  5.890,    18
 5.349, -2.650,   none, 1D,  1.398,  2.692,  5.890,    18
 5.410, -2.677,   none, 1D,  1.398,  2.753,  5.890,    18
 5.471, -2.695,   none, 1D,  1.398,  2.814,  5.890,    18
 5.532, -2.706,   none, 1D,  1.398,  2.875,  5.890,    18
 5.593, -2.710,    Li1, 1D,  1.398,  0.000,  5.890,    12
 5.655, -2.706,   none, 1D,  1.398,  0.061,  5.890,    12
 5.716, -2.695,   none, 1D,  1.398,  0.122,  5.890,    12
 5.777, -2.677,   none, 1D,  1.398,  0.184,  5.890,    12
 5.838, -2.650,   none, 1D,  1.398,  0.245,  5.890,    12
 5.899, -2.616,   none, 1D,  1.398,  0.306,  5.890,    12
 6.003, -2.576,   none, 1D,  1.400,  0.367,  5.806,    12
 6.064, -2.529,   none, 1D,  1.400,  0.428,  5.806,    12
 6.168, -2.476,   none, 1D,  1.401,  0.489,  5.722,    12
 6.230, -2.424,   none, 1D,  1.401,  0.551,  5.722,    12
 6.334, -2.370,   none, 1D,  1.402,  0.612,  5.638,    12
 6.395, -2.318,   none, 1D,  1.402,  0.673,  5.638,    12
 6.499, -2.276,   none, 1D,  1.403,  0.734,  5.553,    12
 6.603, -2.237,   none, 1D,  1.404,  0.795,  5.469,    12
 6.664, -2.216,   none, 1D,  1.404,  0.856,  5.469,    12
 6.768, -2.207,   none, 1D,  1.406,  0.918,  5.385,    12
 6.829, -2.205, saddle, 1D,  1.406,  0.979,  5.385,    12
 6.933, -2.230,   none, 1D,  1.407,  1.040,  5.301,    12
 7.037, -2.259,   none, 1D,  1.408,  1.101,  5.217,    12
 7.099, -2.300,   none, 1D,  1.408,  1.162,  5.217,    12
 7.203, -2.348,   none, 1D,  1.409,  1.224,  5.133,    12
 7.264, -2.393,   none, 1D,  1.409,  1.285,  5.133,    12
 7.368, -2.433,   none, 1D,  1.411,  1.346,  5.049,    12
 7.429, -2.463,   none, 1D,  1.411,  1.407,  5.049,    12
10.995, -2.473,  Li_i1, 2D,  4.407,  1.468,  3.029,    72
11.077, -2.452,   none, 2D,  4.489,  1.468,  3.029,    72
11.194, -2.394,   none, 2D,  4.570,  1.468,  3.113,    72
11.276, -2.314,   none, 2D,  4.653,  1.468,  3.113,    72
11.393, -2.236,   none, 2D,  4.734,  1.468,  3.197,    72
11.510, -2.166,   none, 2D,  4.815,  1.468,  3.282,    72
11.627, -2.117,   none, 2D,  4.896,  1.468,  3.366,    72
11.744, -2.097, saddle, 2D,  4.978,  1.468,  3.450,    72
11.861, -2.112,   none, 2D,  5.059,  1.468,  3.534,    72
11.943, -2.161,   none, 2D,  5.141,  1.468,  3.534,    72
12.060, -2.240,   none, 2D,  5.223,  1.468,  3.618,    72
12.177, -2.336,   none, 2D,  5.304,  1.468,  3.702,    72
12.294, -2.439,   none, 2D,  5.385,  1.468,  3.786,    72
12.411, -2.538,   none, 2D,  5.466,  1.468,  3.871,    72
12.494, -2.625,   none, 2D,  5.549,  1.468,  3.871,    72
12.611, -2.700,   none, 2D,  5.630,  1.468,  3.955,    72
12.693, -2.751,   none, 2D,  5.712,  1.468,  3.955,    72
12.810, -2.782,   none, 2D,  5.793,  1.468,  4.039,    72
12.892, -2.795,    Li2, 2D, -0.058,  1.468,  4.039,    10
12.975, -2.782,   none, 2D,  0.024,  1.468,  4.039,    10
13.092, -2.751,   none, 2D,  0.105,  1.468,  4.123,    10
