r_coor, energy,   site, dn,      x,      y,      z, index
 2.394, -2.700,    Li1, 1D, -0.167,  4.511,  1.915,    28
 2.456, -2.697,   none, 1D, -0.104,  4.511,  1.915,    28
 2.518, -2.686,   none, 1D, -0.042,  4.511,  1.915,    28
 2.622, -2.668,   none, 1D,  0.021,  4.512,  1.832,    28
 2.685, -2.642,   none, 1D,  0.083,  4.512,  1.832,    28
 2.747, -2.607,   none, 1D,  0.145,  4.512,  1.832,    28
 2.809, -2.562,   none, 1D,  0.207,  4.512,  1.832,    28
 2.913, -2.512,   none, 1D,  0.270,  4.513,  1.749,    28
 2.976, -2.454,   none, 1D,  0.332,  4.513,  1.749,    28
 3.080, -2.395,   none, 1D,  0.395,  4.515,  1.666,    28
 3.213, -2.333,   none, 1D,  0.460,  4.433,  1.582,    28
 3.276, -2.278,   none, 1D,  0.523,  4.433,  1.582,    28
 3.380, -2.235,   none, 1D,  0.585,  4.435,  1.499,    28
 3.484, -2.198,   none, 1D,  0.648,  4.436,  1.416,    28
 3.546, -2.174,   none, 1D,  0.710,  4.436,  1.416,    28
 3.650, -2.169, saddle, 1D,  0.773,  4.437,  1.332,    28
 3.755, -2.173,   none, 1D,  0.835,  4.439,  1.249,    28
 3.817, -2.196,   none, 1D,  0.898,  4.439,  1.249,    28
 3.921, -2.234,   none, 1D,  0.960,  4.440,  1.166,    28
 4.025, -2.273,   none, 1D,  1.023,  4.441,  1.083,    28
 4.088, -2.331,   none, 1D,  1.085,  4.441,  1.083,    28
 4.192, -2.377,   none, 1D,  1.148,  4.443,  0.999,    28
 4.254, -2.425,   none, 1D,  1.210,  4.443,  0.999,    28
 4.316, -2.454,   none, 1D,  1.272,  4.443,  0.999,    28
 4.379, -2.464,  Li_i3, 1D,  1.335,  4.443,  0.999,    52
 4.441, -2.456,   none, 1D,  1.397,  4.443,  0.999,    52
 4.503, -2.430,   none, 1D,  1.459,  4.443,  0.999,    52
 4.565, -2.384,   none, 1D,  1.522,  4.443,  0.999,    52
 4.669, -2.341,   none, 1D,  1.584,  4.441,  1.083,    52
 4.773, -2.287,   none, 1D,  1.645,  4.440,  1.166,    52
 4.835, -2.250,   none, 1D,  1.708,  4.440,  1.166,    52
 4.939, -2.218,   none, 1D,  1.770,  4.439,  1.249,    52
 5.002, -2.196, saddle, 1D,  1.832,  4.439,  1.249,    52
 5.105, -2.196,   none, 1D,  1.894,  4.437,  1.332,    52
 5.209, -2.206,   none, 1D,  1.956,  4.436,  1.416,    52
 5.271, -2.229,   none, 1D,  2.018,  4.436,  1.416,    52
 5.375, -2.269,   none, 1D,  2.080,  4.435,  1.499,    52
 5.479, -2.314,   none, 1D,  2.142,  4.433,  1.582,    52
 5.541, -2.366,   none, 1D,  2.205,  4.433,  1.582,    52
 5.645, -2.423,   none, 1D,  2.266,  4.432,  1.666,    52
 5.749, -2.476,   none, 1D,  2.328,  4.431,  1.749,    52
 5.811, -2.529,   none, 1D,  2.391,  4.431,  1.749,    52
 5.915, -2.573,   none, 1D,  2.453,  4.429,  1.832,    52
 5.977, -2.615,   none, 1D,  2.515,  4.429,  1.832,    52
 6.040, -2.647,   none, 1D,  2.577,  4.429,  1.832,    52
 6.102, -2.672,   none, 1D,  2.640,  4.429,  1.832,    52
 6.164, -2.688,   none, 1D,  2.702,  4.429,  1.832,    52
 6.227, -2.697,   none, 1D,  2.764,  4.429,  1.832,    52
 9.026, -2.683,    Li2, 2D,  1.495,  0.000,  0.000,    36
 9.109, -2.673,   none, 2D,  1.492,  0.083,  0.000,    36
 9.192, -2.644,   none, 2D,  1.489,  0.165,  0.000,    36
 9.310, -2.604,   none, 2D,  1.457,  0.120,  7.911,    36
 9.415, -2.545,   none, 2D,  1.392,  0.202,  7.911,    36
 9.533, -2.464,   none, 2D,  1.389,  0.286,  7.828,    36
 9.616, -2.376,   none, 2D,  1.386,  0.369,  7.828,    36
 9.748, -2.280,   none, 2D,  1.446,  0.453,  7.745,    36
 9.867, -2.185,   none, 2D,  1.443,  0.536,  7.661,    36
 9.985, -2.104,   none, 2D,  1.441,  0.620,  7.578,    36
10.103, -2.049,   none, 2D,  1.438,  0.704,  7.495,    36
10.221, -2.027, saddle, 2D,  1.435,  0.788,  7.412,    36
10.340, -2.042,   none, 2D,  1.433,  0.872,  7.328,    36
10.422, -2.093,   none, 2D,  1.430,  0.955,  7.328,    36
10.541, -2.173,   none, 2D,  1.427,  1.039,  7.245,    36
10.659, -2.268,   none, 2D,  1.425,  1.123,  7.162,    36
