r_coor, energy,   site, dn,      x,      y,      z, index
 3.798, -2.706,    Li3, 1D,  1.224,  1.092,  3.426,    60
 3.868, -2.699,   none, 1D,  1.212,  1.161,  3.426,    60
 3.937, -2.677,   none, 1D,  1.201,  1.229,  3.426,    60
 4.007, -2.640,   none, 1D,  1.190,  1.298,  3.426,    60
 4.096, -2.593,   none, 1D,  1.247,  1.367,  3.426,    60
 4.232, -2.533,   none, 1D,  1.184,  1.464,  3.355,    60
 4.322, -2.467,   none, 1D,  1.242,  1.532,  3.355,    60
 4.457, -2.391,   none, 1D,  1.179,  1.630,  3.283,    60
 4.547, -2.322,   none, 1D,  1.236,  1.698,  3.283,    60
 4.683, -2.252,   none, 1D,  1.174,  1.795,  3.212,    60
 4.772, -2.200,   none, 1D,  1.231,  1.864,  3.212,    60
 4.893, -2.161,   none, 1D,  1.237,  1.961,  3.140,    60
 4.962, -2.140, saddle, 1D,  1.226,  2.030,  3.140,    60
 5.083, -2.146,   none, 1D,  1.232,  2.127,  3.069,    60
 5.204, -2.167,   none, 1D,  1.238,  2.224,  2.998,    60
 5.273, -2.214,   none, 1D,  1.227,  2.293,  2.998,    60
 5.394, -2.271,   none, 1D,  1.233,  2.390,  2.926,    60
 5.464, -2.338,   none, 1D,  1.221,  2.458,  2.926,    60
 5.584, -2.403,   none, 1D,  1.228,  2.555,  2.855,    60
 5.654, -2.462,   none, 1D,  1.216,  2.624,  2.855,    60
 5.723, -2.502,   none, 1D,  1.205,  2.693,  2.855,    60
 5.793, -2.518,   none, 1D,  1.193,  2.761,  2.855,    60
 5.884, -2.521,  Li_i4, 1D,  1.233,  2.801,  2.926,    47
 5.975, -2.518,   none, 1D,  1.193,  2.761,  2.855,    47
 6.044, -2.497,   none, 1D,  1.125,  2.761,  2.855,    47
 6.112, -2.458,   none, 1D,  1.056,  2.761,  2.855,    47
 6.218, -2.412,   none, 1D,  0.976,  2.830,  2.855,    47
 6.287, -2.365,   none, 1D,  0.907,  2.830,  2.855,    47
 6.392, -2.319,   none, 1D,  0.827,  2.898,  2.855,    47
 6.461, -2.287,   none, 1D,  0.758,  2.898,  2.855,    47
 6.567, -2.264,   none, 1D,  0.678,  2.967,  2.855,    47
 6.635, -2.258, saddle, 1D,  0.609,  2.967,  2.855,    47
 6.741, -2.268,   none, 1D,  0.529,  3.035,  2.855,    47
 6.810, -2.289,   none, 1D,  0.460,  3.035,  2.855,    47
 6.915, -2.330,   none, 1D,  0.380,  3.104,  2.855,    47
 7.021, -2.377,   none, 1D,  0.299,  3.172,  2.855,    47
 7.089, -2.434,   none, 1D,  0.231,  3.172,  2.855,    47
 7.195, -2.495,   none, 1D,  0.150,  3.241,  2.855,    47
 7.300, -2.553,   none, 1D,  0.070,  3.310,  2.855,    47
 7.369, -2.613,   none, 1D,  0.001,  3.310,  2.855,    47
 7.475, -2.661,   none, 1D, -0.079,  3.378,  2.855,    47
 7.544, -2.702,   none, 1D, -0.148,  3.378,  2.855,    47
 7.612, -2.728,   none, 1D, -0.216,  3.378,  2.855,    47
 7.681, -2.741,    Li1, 1D, -0.285,  3.378,  2.855,    42
 7.751, -2.739,   none, 1D, -0.297,  3.447,  2.855,    42
 7.837, -2.728,   none, 1D, -0.326,  3.487,  2.926,    42
 7.907, -2.705,   none, 1D, -0.337,  3.555,  2.926,    42
 7.998, -2.670,   none, 1D, -0.297,  3.595,  2.998,    42
 8.089, -2.620,   none, 1D, -0.257,  3.635,  3.069,    42
 8.178, -2.563,   none, 1D,  0.622, -1.232,  3.069,    42
 8.269, -2.501,   none, 1D,  0.661, -1.192,  3.140,    42
 8.360, -2.438,   none, 1D,  0.701, -1.152,  3.212,    42
 8.451, -2.377,   none, 1D,  0.741, -1.112,  3.283,    42
 8.542, -2.322,   none, 1D,  0.781, -1.073,  3.355,    42
 8.633, -2.279,   none, 1D,  0.821, -1.033,  3.426,    42
 8.724, -2.250,   none, 1D,  0.861, -0.993,  3.497,    42
 8.813, -2.244, saddle, 1D,  0.918, -0.924,  3.497,    42
 8.904, -2.259,   none, 1D,  0.958, -0.884,  3.569,    42
 8.995, -2.289,   none, 1D,  0.998, -0.844,  3.640,    42
 9.086, -2.334,   none, 1D,  1.037, -0.805,  3.711,    42
 9.177, -2.386,   none, 1D,  1.077, -0.765,  3.783,    42
 9.268, -2.439,   none, 1D,  1.117, -0.725,  3.854,    42
 9.358, -2.485,   none, 1D,  1.175, -0.656,  3.854,    42
 9.448, -2.521,  Li_i4, 1D,  1.214, -0.616,  3.926,    54
 9.539, -2.518,   none, 1D,  1.254, -0.576,  3.997,    54
 9.609, -2.502,   none, 1D,  1.243, -0.508,  3.997,    54
 9.678, -2.462,   none, 1D,  1.231, -0.439,  3.997,    54
 9.748, -2.403,   none, 1D,  1.220, -0.371,  3.997,    54
 9.869, -2.338,   none, 1D,  1.226, -0.274,  3.926,    54
 9.938, -2.271,   none, 1D,  1.215, -0.205,  3.926,    54
10.059, -2.214,   none, 1D,  1.221, -0.108,  3.854,    54
10.128, -2.167,   none, 1D,  1.209, -0.039,  3.854,    54
10.249, -2.146,   none, 1D,  1.216,  0.058,  3.783,    54
10.370, -2.140, saddle, 1D,  1.222,  0.155,  3.711,    54
10.439, -2.161,   none, 1D,  1.210,  0.224,  3.711,    54
10.560, -2.200,   none, 1D,  1.216,  0.321,  3.640,    54
10.650, -2.252,   none, 1D,  1.274,  0.389,  3.640,    54
10.785, -2.322,   none, 1D,  1.211,  0.487,  3.569,    54
10.875, -2.391,   none, 1D,  1.269,  0.555,  3.569,    54
11.011, -2.467,   none, 1D,  1.206,  0.652,  3.497,    54
11.100, -2.533,   none, 1D,  1.263,  0.721,  3.497,    54
11.236, -2.593,   none, 1D,  1.201,  0.818,  3.426,    54
11.325, -2.640,   none, 1D,  1.258,  0.887,  3.426,    54
11.395, -2.677,   none, 1D,  1.247,  0.955,  3.426,    54
11.464, -2.699,   none, 1D,  1.235,  1.024,  3.426,    54
14.200, -2.741,    Li1, 2D,  2.733, -1.193,  3.997,    14
14.269, -2.739,   none, 2D,  2.802, -1.193,  3.997,    14
14.361, -2.728,   none, 2D,  2.853, -1.222,  4.068,    14
14.430, -2.704,   none, 2D,  2.922, -1.222,  4.068,    14
14.499, -2.665,   none, 2D,  2.990, -1.222,  4.068,    14
14.568, -2.612,   none, 2D,  3.059, -1.222,  4.068,    14
14.660, -2.545,   none, 2D,  3.111, -1.251,  4.140,    14
14.729, -2.472,   none, 2D,  3.179, -1.251,  4.140,    14
14.798, -2.384,   none, 2D,  3.248, -1.251,  4.140,    14
14.867, -2.282,   none, 2D,  3.317, -1.251,  4.140,    14
14.972, -2.172,   none, 2D,  3.397, -1.319,  4.140,    14
15.063, -2.060,   none, 2D,  3.437, -1.279,  4.211,    14
15.132, -1.940,   none, 2D,  3.506, -1.279,  4.211,    14
15.237, -1.831,   none, 2D,  3.586, -1.348,  4.211,    14
15.306, -1.723,   none, 2D,  3.655, -1.348,  4.211,    14
15.375, -1.614,   none, 2D,  3.724, -1.348,  4.211,    14
15.481, -1.530,   none, 2D,  3.804, -1.416,  4.211,    14
15.549, -1.455,   none, 2D, -1.081, -1.416,  4.211,    14
15.618, -1.390,   none, 2D, -1.012, -1.416,  4.211,    14
15.724, -1.340,   none, 2D, -0.932, -1.485,  4.211,    14
15.792, -1.319,   none, 2D, -0.863, -1.485,  4.211,    14
15.861, -1.308,   none, 2D, -0.794, -1.485,  4.211,    14
15.930, -1.306, saddle, 2D, -0.725, -1.485,  4.211,    14
15.999, -1.312,   none, 2D, -0.657, -1.485,  4.211,    14
16.068, -1.322,   none, 2D, -0.588, -1.485,  4.211,    14
16.136, -1.334,   none, 2D, -0.519, -1.485,  4.211,    14
16.205, -1.343,  Li_i2, 2D, -0.450, -1.485,  4.211,    22
16.284, -1.341, saddle, 2D, -0.468, -1.514,  4.282,    22
16.375, -1.341,  Li_i3, 2D, -0.428, -1.474,  4.354,    28
16.444, -1.336,   none, 2D, -0.359, -1.474,  4.354,    28
16.535, -1.331, saddle, 2D, -0.319, -1.434,  4.425,    28
16.626, -1.336,   none, 2D, -0.279, -1.394,  4.497,    28
16.717, -1.357,   none, 2D, -0.240, -1.354,  4.568,    28
16.808, -1.400,   none, 2D, -0.200, -1.314,  4.639,    28
16.899, -1.466,   none, 2D, -0.160, -1.274,  4.711,    28
16.990, -1.554,   none, 2D, -0.120, -1.234,  4.782,    28
17.081, -1.661,   none, 2D, -0.080, -1.194,  4.853,    28
17.172, -1.781,   none, 2D, -0.040, -1.155,  4.925,    28
17.262, -1.908,   none, 2D, -0.001, -1.115,  4.996,    28
17.352, -2.040,   none, 2D,  0.057, -1.046,  4.996,    28
17.443, -2.170,   none, 2D,  0.097, -1.006,  5.068,    28
17.534, -2.289,   none, 2D,  0.137, -0.966,  5.139,    28
17.625, -2.392,   none, 2D,  0.176, -0.926,  5.210,    28
17.716, -2.475,   none, 2D,  0.216, -0.887,  5.282,    28
17.805, -2.544,   none, 2D,  0.274, -0.818,  5.282,    28
17.896, -2.588,   none, 2D,  0.313, -0.778,  5.353,    28
17.985, -2.610,    Li2, 3D,  0.371, -0.710,  5.353,    48
18.076, -2.607,   none, 3D,  0.411, -0.670,  5.424,    48
18.155, -2.592,   none, 3D,  0.393, -0.698,  5.496,    48
18.242, -2.559,   none, 3D,  0.364, -0.658,  5.567,    48
18.321, -2.514,   none, 3D,  0.347, -0.687,  5.638,    48
18.412, -2.447,   none, 3D,  0.386, -0.647,  5.710,    48
18.528, -2.368,   none, 3D,  0.300, -0.676,  5.781,    48
18.618, -2.274,   none, 3D,  0.340, -0.636,  5.853,    48
18.697, -2.158,   none, 3D,  0.322, -0.665,  5.924,    48
18.784, -2.033,   none, 3D,  0.293, -0.625,  5.995,    48
18.900, -1.885,   none, 3D,  0.207, -0.653,  6.067,    48
18.991, -1.736,   none, 3D,  0.247, -0.613,  6.138,    48
19.106, -1.574,   none, 3D,  0.161, -0.642,  6.209,    48
19.197, -1.407,   none, 3D,  0.200, -0.602,  6.281,    48
19.313, -1.251,   none, 3D,  0.114, -0.631,  6.352,    48
19.429, -1.089,   none, 3D,  0.028, -0.660,  6.424,    48
19.520, -0.952,   none, 3D,  0.068, -0.620,  6.495,    48
19.635, -0.821,   none, 3D, -0.019, -0.648,  6.566,    48
19.726, -0.710,   none, 3D,  0.021, -0.608,  6.638,    48
19.842, -0.615,   none, 3D, -0.065, -0.637,  6.709,    48
19.933, -0.547,   none, 3D, -0.025, -0.597,  6.780,    48
20.019, -0.490,   none, 3D,  1.630,  2.194,  0.000,    48
20.110, -0.469, saddle, 3D,  1.670,  2.233,  0.071,    48
20.201, -0.475,   none, 3D,  1.710,  2.273,  0.143,    48
20.292, -0.513,   none, 3D,  1.750,  2.313,  0.214,    48
20.383, -0.588,   none, 3D,  1.789,  2.353,  0.285,    48
20.474, -0.700,   none, 3D,  1.829,  2.393,  0.357,    48
20.565, -0.844,   none, 3D,  1.869,  2.433,  0.428,    48
20.656, -1.014,   none, 3D,  1.909,  2.473,  0.500,    48
20.747, -1.203,   none, 3D,  1.949,  2.513,  0.571,    48
20.834, -1.400,   none, 3D,  1.920,  2.553,  0.642,    48
20.925, -1.599,   none, 3D,  1.960,  2.593,  0.714,    48
21.016, -1.790,   none, 3D,  1.999,  2.632,  0.785,    48
21.107, -1.965,   none, 3D,  2.039,  2.672,  0.856,    48
21.198, -2.120,   none, 3D,  2.079,  2.712,  0.928,    48
21.284, -2.250,   none, 3D,  2.050,  2.752,  0.999,    48
21.375, -2.362,   none, 3D,  2.090,  2.792,  1.071,    48
21.462, -2.447,   none, 3D,  2.061,  2.832,  1.142,    48
21.553, -2.514,   none, 3D,  2.101,  2.872,  1.213,    48
21.632, -2.559,   none, 3D,  2.083,  2.843,  1.285,    48
21.719, -2.592,   none, 3D,  2.054,  2.883,  1.356,    48
21.798, -2.607,   none, 3D,  2.037,  2.854,  1.427,    48
23.499, -2.521,  Li_i4, 0D,  1.233,  2.801,  2.926,    72
23.590, -2.485,   none, 0D,  1.273,  2.841,  2.998,    72
23.679, -2.439,   none, 0D,  1.330,  2.909,  2.998,    72
23.770, -2.386,   none, 0D,  1.370,  2.949,  3.069,    72
23.861, -2.334,   none, 0D,  1.410,  2.989,  3.140,    72
23.952, -2.289,   none, 0D,  1.450,  3.029,  3.212,    72
24.043, -2.259,   none, 0D,  1.490,  3.069,  3.283,    72
24.134, -2.244, saddle, 0D,  1.530,  3.109,  3.355,    72
24.224, -2.250,   none, 0D,  1.587,  3.177,  3.355,    72
24.315, -2.279,   none, 0D,  1.627,  3.217,  3.426,    72
24.406, -2.322,   none, 0D,  1.667,  3.257,  3.497,    72
24.497, -2.377,   none, 0D,  1.707,  3.297,  3.569,    72
24.587, -2.438,   none, 0D,  1.746,  3.337,  3.640,    72
24.678, -2.501,   none, 0D,  1.786,  3.377,  3.711,    72
24.769, -2.563,   none, 0D,  2.648, -1.519,  3.783,    72
24.859, -2.620,   none, 0D,  2.705, -1.450,  3.783,    72
24.950, -2.670,   none, 0D,  2.745, -1.410,  3.854,    72
