r_coor, energy,   site, dn,      x,      y,      z, index
 5.912, -2.299,    Li3, 1D,  5.161,  2.884,  0.000,    60
 5.984, -2.294,   none, 1D,  5.136,  2.884,  0.066,    60
 6.055, -2.280,   none, 1D,  5.110,  2.884,  0.133,    60
 6.145, -2.260,   none, 1D,  5.171,  2.884,  0.199,    60
 6.216, -2.237,   none, 1D,  5.145,  2.884,  0.266,    60
 6.287, -2.206,   none, 1D,  5.119,  2.884,  0.332,    60
 6.358, -2.166,   none, 1D,  5.094,  2.884,  0.399,    60
 6.448, -2.123,   none, 1D,  5.154,  2.884,  0.465,    60
 6.519, -2.087,   none, 1D,  5.129,  2.884,  0.532,    60
 6.591, -2.046,   none, 1D,  5.103,  2.884,  0.598,    60
 6.662, -2.000,   none, 1D,  5.078,  2.884,  0.665,    60
 6.752, -1.972,   none, 1D,  5.138,  2.884,  0.731,    60
 6.823, -1.948,   none, 1D,  5.113,  2.884,  0.798,    60
 6.894, -1.923,   none, 1D,  5.087,  2.884,  0.864,    60
 6.984, -1.915, saddle, 1D,  5.148,  2.884,  0.931,    60
 7.055, -1.922,   none, 1D,  5.122,  2.884,  0.997,    60
 7.127, -1.930,   none, 1D,  5.096,  2.884,  1.064,    60
 7.216, -1.952,   none, 1D,  5.157,  2.884,  1.130,    60
 7.288, -1.993,   none, 1D,  5.131,  2.884,  1.197,    60
 7.359, -2.033,   none, 1D,  5.106,  2.884,  1.263,    60
 7.449, -2.080,   none, 1D,  5.166,  2.884,  1.330,    60
 7.520, -2.143,   none, 1D,  5.141,  2.884,  1.396,    60
 7.591, -2.199,   none, 1D,  5.115,  2.884,  1.463,    60
 7.681, -2.252,   none, 1D,  5.176,  2.884,  1.529,    60
 7.752, -2.309,   none, 1D,  5.150,  2.884,  1.596,    60
 7.824, -2.350,   none, 1D,  5.125,  2.884,  1.662,    60
 7.913, -2.373,   none, 1D,  5.185,  2.884,  1.729,    60
 7.985, -2.381,  Li_i1, 1D,  5.160,  2.884,  1.795,    65
 8.065, -2.365,   none, 1D,  5.160,  2.804,  1.795,    65
 8.182, -2.322,   none, 1D,  5.074,  2.724,  1.795,    65
 8.262, -2.265,   none, 1D,  5.074,  2.644,  1.795,    65
 8.370, -2.204,   none, 1D,  5.048,  2.564,  1.862,    65
 8.522, -2.147,   none, 1D,  4.936,  2.484,  1.928,    65
 8.602, -2.108,   none, 1D,  4.936,  2.403,  1.928,    65
 8.755, -2.084,   none, 1D,  4.825,  2.323,  1.995,    65
 8.835, -2.078, saddle, 1D,  4.825,  2.243,  1.995,    65
 8.988, -2.096,   none, 1D,  4.713,  2.163,  2.061,    65
 9.095, -2.123,   none, 1D,  4.688,  2.083,  2.128,    65
 9.248, -2.162,   none, 1D,  4.576,  2.003,  2.194,    65
