r_coor, energy,   site, dn,      x,      y,      z, index
 3.513,  4.033,  Li_i3, 1D,  3.438,  1.172,  4.132,    70
 3.585,  4.042,   none, 1D,  3.427,  1.101,  4.132,    70
 3.658,  4.121,   none, 1D,  3.415,  1.029,  4.132,    70
 3.760,  4.260,   none, 1D,  4.252,  6.129,  4.222,    70
 3.854,  4.443,   none, 1D,  4.313,  6.057,  4.222,    70
 3.926,  4.692,   none, 1D,  4.301,  5.986,  4.222,    70
 4.020,  4.990,   none, 1D,  4.362,  5.914,  4.222,    70
 4.123,  5.317,   none, 1D,  4.362,  5.865,  4.311,    70
 4.217,  5.661,   none, 1D,  4.423,  5.794,  4.311,    70
 4.310,  6.015,   none, 1D,  4.483,  5.722,  4.311,    70
 4.383,  6.354,   none, 1D,  4.472,  5.651,  4.311,    70
 4.477,  6.627,   none, 1D,  4.533,  5.579,  4.311,    70
 4.571,  6.847,   none, 1D,  4.593,  5.508,  4.311,    70
 4.664,  7.000,   none, 1D,  4.654,  5.436,  4.311,    70
 4.758,  7.078, saddle, 1D,  4.715,  5.365,  4.311,    70
 4.831,  7.050,   none, 1D,  4.703,  5.293,  4.311,    70
 4.925,  6.916,   none, 1D,  4.764,  5.222,  4.311,    70
 5.018,  6.713,   none, 1D,  4.825,  5.150,  4.311,    70
 5.112,  6.451,   none, 1D,  4.886,  5.079,  4.311,    70
 5.206,  6.145,   none, 1D,  4.947,  5.007,  4.311,    70
 5.279,  5.779,   none, 1D,  4.935,  4.935,  4.311,    70
 5.372,  5.414,   none, 1D,  4.996,  4.864,  4.311,    70
 5.466,  5.071,   none, 1D,  5.056,  4.792,  4.311,    70
 5.569,  4.741,   none, 1D,  5.056,  4.743,  4.401,    70
 5.662,  4.464,   none, 1D,  5.117,  4.672,  4.401,    70
 5.735,  4.229,   none, 1D,  5.105,  4.600,  4.401,    70
 5.807,  4.075,   none, 1D,  5.094,  4.529,  4.401,    70
 5.901,  3.975,   none, 1D,  5.154,  4.457,  4.401,    70
 6.004,  3.922,  Li_i2, 1D,  5.154,  4.408,  4.491,    79
 6.097,  3.943,   none, 1D,  5.143,  4.386,  4.401,    79
 6.190,  4.068,   none, 1D,  5.132,  4.363,  4.311,    79
 6.293,  4.274,   none, 1D,  5.132,  4.413,  4.222,    79
 6.386,  4.572,   none, 1D,  5.121,  4.390,  4.132,    79
 6.511,  4.951,   none, 1D,  5.037,  4.368,  4.042,    79
 6.604,  5.374,   none, 1D,  5.026,  4.345,  3.952,    79
 6.765,  5.834,   none, 1D,  4.930,  4.252,  3.862,    79
 6.858,  6.225,   none, 1D,  4.919,  4.229,  3.772,    79
 7.019,  6.481,   none, 1D,  4.824,  4.135,  3.683,    79
 7.180,  6.552, saddle, 1D,  4.728,  4.041,  3.593,    79
 7.342,  6.418,   none, 1D,  4.633,  3.948,  3.503,    79
 7.503,  6.102,   none, 1D,  4.538,  3.854,  3.413,    79
 7.664,  5.666,   none, 1D,  4.442,  3.760,  3.323,    79
 7.796,  5.190,   none, 1D,  4.420,  3.666,  3.234,    79
 7.921,  4.750,   none, 1D,  4.336,  3.643,  3.144,    79
 8.014,  4.384,   none, 1D,  4.325,  3.621,  3.054,    79
 8.116,  4.104,   none, 1D,  4.325,  3.670,  2.964,    79
 8.210,  3.903,   none, 1D,  4.314,  3.648,  2.874,    79
