r_coor, energy,   site, dn,      x,      y,      z, index
 3.345, -1.899,  Li_i3, 1D,  1.675,  4.310,  2.513,    56
 3.425, -1.896,   none, 1D,  1.675,  4.390,  2.513,    56
 3.504, -1.887,   none, 1D,  1.675,  4.470,  2.513,    56
 3.584, -1.871,   none, 1D,  1.675,  4.550,  2.513,    56
 3.664, -1.850,   none, 1D,  1.675,  4.630,  2.513,    56
 3.814, -1.825,   none, 1D,  1.781,  4.709,  2.444,    56
 3.894, -1.794,   none, 1D,  1.781,  4.789,  2.444,    56
 3.974, -1.756,   none, 1D,  1.781,  4.869,  2.444,    56
 4.124, -1.712,   none, 1D,  1.888,  4.949,  2.374,    56
 4.240, -1.670,   none, 1D,  1.971,  5.029,  2.374,    56
 4.319, -1.627,   none, 1D,  1.971,  5.109,  2.374,    56
 4.470, -1.587,   none, 1D,  2.078,  5.188,  2.304,    56
 4.549, -1.555,   none, 1D,  2.078,  5.268,  2.304,    56
 4.665, -1.525,   none, 1D,  2.161,  5.348,  2.304,    56
 4.815, -1.512,   none, 1D,  2.267,  5.428,  2.234,    56
 4.895, -1.504,   none, 1D,  2.267,  5.508,  2.234,    56
 5.010, -1.502,   none, 1D,  2.351,  5.587,  2.234,    56
 5.126, -1.501, saddle, 1D,  2.434,  5.667,  2.234,    56
 5.206, -1.502,  Li_i4, 1D,  2.434,  0.000,  2.234,    55
 5.285, -1.501, saddle, 1D,  2.434,  0.080,  2.234,    55
 5.401, -1.502,   none, 1D,  2.351,  0.160,  2.234,    55
 5.516, -1.504,   none, 1D,  2.267,  0.239,  2.234,    55
 5.596, -1.512,   none, 1D,  2.267,  0.319,  2.234,    55
 5.746, -1.525,   none, 1D,  2.161,  0.399,  2.304,    55
 5.862, -1.555,   none, 1D,  2.078,  0.479,  2.304,    55
 5.942, -1.587,   none, 1D,  2.078,  0.559,  2.304,    55
 6.092, -1.627,   none, 1D,  1.971,  0.639,  2.374,    55
 6.172, -1.670,   none, 1D,  1.971,  0.718,  2.374,    55
 6.287, -1.712,   none, 1D,  1.888,  0.798,  2.374,    55
 6.437, -1.756,   none, 1D,  1.781,  0.878,  2.444,    55
 6.517, -1.794,   none, 1D,  1.781,  0.958,  2.444,    55
 6.597, -1.825,   none, 1D,  1.781,  1.038,  2.444,    55
 6.747, -1.850,   none, 1D,  1.675,  1.117,  2.513,    55
 6.827, -1.871,   none, 1D,  1.675,  1.197,  2.513,    55
 6.907, -1.887,   none, 1D,  1.675,  1.277,  2.513,    55
 6.987, -1.896,   none, 1D,  1.675,  1.357,  2.513,    55
 7.067, -1.899,  Li_i3, 1D,  1.675,  1.437,  2.513,    43
 7.146, -1.896,   none, 1D,  1.675,  1.517,  2.513,    43
 7.226, -1.887,   none, 1D,  1.675,  1.596,  2.513,    43
 7.306, -1.871,   none, 1D,  1.675,  1.676,  2.513,    43
 7.386, -1.850,   none, 1D,  1.675,  1.756,  2.513,    43
 7.536, -1.825,   none, 1D,  1.569,  1.836,  2.583,    43
 7.616, -1.794,   none, 1D,  1.569,  1.916,  2.583,    43
 7.696, -1.756,   none, 1D,  1.569,  1.996,  2.583,    43
 7.846, -1.712,   none, 1D,  1.462,  2.075,  2.653,    43
 7.961, -1.670,   none, 1D,  1.379,  2.155,  2.653,    43
 8.041, -1.627,   none, 1D,  1.379,  2.235,  2.653,    43
 8.191, -1.587,   none, 1D,  1.272,  2.315,  2.723,    43
 8.271, -1.555,   none, 1D,  1.272,  2.395,  2.723,    43
 8.387, -1.525,   none, 1D,  1.189,  2.474,  2.723,    43
 8.537, -1.512,   none, 1D,  1.083,  2.554,  2.793,    43
 8.617, -1.504,   none, 1D,  1.083,  2.634,  2.793,    43
 8.732, -1.502,   none, 1D,  0.999,  2.714,  2.793,    43
 8.848, -1.501, saddle, 1D,  0.916,  2.794,  2.793,    43
 8.928, -1.502,  Li_i4, 1D,  0.916,  2.874,  2.793,    44
 9.007, -1.501, saddle, 1D,  0.916,  2.953,  2.793,    44
 9.123, -1.502,   none, 1D,  0.999,  3.033,  2.793,    44
 9.238, -1.504,   none, 1D,  1.083,  3.113,  2.793,    44
 9.318, -1.512,   none, 1D,  1.083,  3.193,  2.793,    44
 9.468, -1.525,   none, 1D,  1.189,  3.273,  2.723,    44
 9.584, -1.555,   none, 1D,  1.272,  3.352,  2.723,    44
 9.664, -1.587,   none, 1D,  1.272,  3.432,  2.723,    44
 9.814, -1.627,   none, 1D,  1.379,  3.512,  2.653,    44
 9.894, -1.670,   none, 1D,  1.379,  3.592,  2.653,    44
10.009, -1.712,   none, 1D,  1.462,  3.672,  2.653,    44
10.159, -1.756,   none, 1D,  1.569,  3.752,  2.583,    44
10.239, -1.794,   none, 1D,  1.569,  3.831,  2.583,    44
10.319, -1.825,   none, 1D,  1.569,  3.911,  2.583,    44
10.469, -1.850,   none, 1D,  1.675,  3.991,  2.513,    44
10.549, -1.871,   none, 1D,  1.675,  4.071,  2.513,    44
10.629, -1.887,   none, 1D,  1.675,  4.151,  2.513,    44
10.709, -1.896,   none, 1D,  1.675,  4.230,  2.513,    44
15.127, -1.474,  Li_i2, 2D,  8.340,  1.357,  2.793,   192
15.207, -1.470,   none, 2D,  8.340,  1.277,  2.793,   192
15.323, -1.466, saddle, 2D,  8.423,  1.197,  2.793,   192
15.473, -1.475,   none, 2D,  8.530,  1.117,  2.723,   192
15.588, -1.495,   none, 2D,  8.613,  1.038,  2.723,   192
15.704, -1.519,   none, 2D,  8.696,  0.958,  2.723,   192
15.854, -1.565,   none, 2D,  8.803,  0.878,  2.653,   192
15.969, -1.615,   none, 2D,  8.886,  0.798,  2.653,   192
16.120, -1.678,   none, 2D,  8.993,  0.718,  2.583,   192
16.270, -1.736,   none, 2D,  9.099,  0.639,  2.513,   192
16.385, -1.795,   none, 2D, -0.828,  0.559,  2.513,   192
16.465, -1.840,   none, 2D, -0.828,  0.479,  2.513,   192
16.545, -1.878,   none, 2D, -0.828,  0.399,  2.513,   192
16.625, -1.907,   none, 2D, -0.828,  0.319,  2.513,   192
16.705, -1.929,   none, 2D, -0.828,  0.239,  2.513,   192
16.784, -1.945,   none, 2D, -0.828,  0.160,  2.513,   192
16.864, -1.954,   none, 2D, -0.828,  0.080,  2.513,   192
16.944, -1.957,  Li_i1, 2D, -0.828,  0.000,  2.513,     4
17.024, -1.954,   none, 2D, -0.828,  0.080,  2.513,     4
17.104, -1.945,   none, 2D, -0.828,  0.160,  2.513,     4
17.184, -1.929,   none, 2D, -0.828,  0.239,  2.513,     4
17.263, -1.907,   none, 2D, -0.828,  0.319,  2.513,     4
17.343, -1.878,   none, 2D, -0.828,  0.399,  2.513,     4
17.423, -1.840,   none, 2D, -0.828,  0.479,  2.513,     4
17.503, -1.795,   none, 2D, -0.828,  0.559,  2.513,     4
17.618, -1.736,   none, 2D, -0.744,  0.639,  2.513,     4
17.769, -1.678,   none, 2D, -0.638,  0.718,  2.444,     4
17.919, -1.615,   none, 2D, -0.531,  0.798,  2.374,     4
18.034, -1.565,   none, 2D, -0.448,  0.878,  2.374,     4
18.184, -1.519,   none, 2D, -0.341,  0.958,  2.304,     4
18.300, -1.495,   none, 2D, -0.258,  1.038,  2.304,     4
18.415, -1.475,   none, 2D, -0.175,  1.117,  2.304,     4
18.566, -1.466, saddle, 2D, -0.068,  1.197,  2.234,     4
18.681, -1.470,   none, 2D,  0.015,  1.277,  2.234,     4
18.761, -1.474,  Li_i2, 2D,  0.015,  1.357,  2.234,     8
18.844, -1.474,   none, 2D,  0.099,  1.357,  2.234,     8
18.928, -1.471,   none, 2D,  0.182,  1.357,  2.234,     8
19.011, -1.467, saddle, 2D,  0.265,  1.357,  2.234,     8
19.103, -1.477,   none, 2D,  0.326,  1.357,  2.304,     8
19.187, -1.491,   none, 2D,  0.409,  1.357,  2.304,     8
19.270, -1.508,   none, 2D,  0.493,  1.357,  2.304,     8
19.386, -1.528,   none, 2D,  0.576,  1.437,  2.304,     8
19.469, -1.552,   none, 2D,  0.660,  1.437,  2.304,     8
19.561, -1.591,   none, 2D,  0.720,  1.437,  2.374,     8
19.645, -1.629,   none, 2D,  0.803,  1.437,  2.374,     8
19.728, -1.667,   none, 2D,  0.887,  1.437,  2.374,     8
19.812, -1.702,   none, 2D,  0.970,  1.437,  2.374,     8
19.904, -1.742,   none, 2D,  1.031,  1.437,  2.444,     8
19.987, -1.779,   none, 2D,  1.114,  1.437,  2.444,     8
20.071, -1.810,   none, 2D,  1.197,  1.437,  2.444,     8
20.154, -1.836,   none, 2D,  1.281,  1.437,  2.444,     8
20.247, -1.857,   none, 2D,  1.341,  1.437,  2.513,     8
20.330, -1.876,   none, 2D,  1.425,  1.437,  2.513,     8
20.413, -1.889,   none, 2D,  1.508,  1.437,  2.513,     8
20.497, -1.896,   none, 2D,  1.592,  1.437,  2.513,     8
20.580, -1.899,  Li_i3, 2D,  1.675,  1.437,  2.513,    88
20.664, -1.896,   none, 2D,  1.758,  1.437,  2.513,    88
20.747, -1.889,   none, 2D,  1.842,  1.437,  2.513,    88
20.831, -1.876,   none, 2D,  1.925,  1.437,  2.513,    88
20.914, -1.857,   none, 2D,  2.009,  1.437,  2.513,    88
21.006, -1.836,   none, 2D,  2.069,  1.437,  2.583,    88
21.090, -1.810,   none, 2D,  2.152,  1.437,  2.583,    88
21.173, -1.779,   none, 2D,  2.236,  1.437,  2.583,    88
21.257, -1.742,   none, 2D,  2.319,  1.437,  2.583,    88
21.349, -1.702,   none, 2D,  2.380,  1.437,  2.653,    88
21.432, -1.667,   none, 2D,  2.463,  1.437,  2.653,    88
21.516, -1.629,   none, 2D,  2.547,  1.437,  2.653,    88
21.599, -1.591,   none, 2D,  2.630,  1.437,  2.653,    88
21.691, -1.552,   none, 2D,  2.690,  1.437,  2.723,    88
21.775, -1.528,   none, 2D,  2.774,  1.437,  2.723,    88
21.890, -1.508,   none, 2D,  2.857,  1.517,  2.723,    88
