r_coor, energy,   site, dn,      x,      y,      z, index
 2.449, -1.955,  Li_i2, 1D,  0.315,  6.566,  2.178,    12
 2.527, -1.955,   none, 1D,  0.314,  6.529,  2.110,    12
 2.604, -1.952,   none, 1D,  0.314,  6.492,  2.042,    12
 2.712, -1.947,   none, 1D,  0.390,  6.456,  1.974,    12
 2.789, -1.943,   none, 1D,  0.390,  6.419,  1.906,    12
 2.867, -1.937,   none, 1D,  0.390,  6.382,  1.838,    12
 2.975, -1.930,   none, 1D,  0.465,  6.346,  1.770,    12
 3.052, -1.928,   none, 1D,  0.465,  6.309,  1.702,    12
 3.129, -1.924, saddle, 1D,  0.465,  6.272,  1.634,    12
 3.237, -1.931,   none, 1D,  0.541,  6.236,  1.565,    12
 3.315, -1.940,   none, 1D,  0.540,  6.199,  1.497,    12
 3.423, -1.958,   none, 1D,  0.616,  6.162,  1.429,    12
 3.500, -1.984,   none, 1D,  0.616,  6.126,  1.361,    12
 3.608, -2.015,   none, 1D,  0.691,  6.089,  1.293,    12
 3.686, -2.056,   none, 1D,  0.691,  6.052,  1.225,    12
 3.763, -2.093,   none, 1D,  0.691,  6.016,  1.157,    12
 3.871, -2.137,   none, 1D,  0.767,  5.979,  1.089,    12
 3.948, -2.171,   none, 1D,  0.767,  5.942,  1.021,    12
 4.027, -2.190,   none, 1D,  0.681,  0.513,  0.953,    12
 4.135, -2.196,    Li2, 1D,  0.756,  0.477,  0.885,    17
 4.211, -2.192,   none, 1D,  0.842,  5.869,  0.885,    17
 4.287, -2.169,   none, 1D,  0.841,  5.793,  0.885,    17
 4.363, -2.133,   none, 1D,  0.840,  5.717,  0.885,    17
 4.439, -2.090,   none, 1D,  0.838,  5.641,  0.885,    17
 4.547, -2.047,   none, 1D,  0.762,  5.565,  0.885,    17
 4.623, -2.007,   none, 1D,  0.760,  5.489,  0.885,    17
 4.754, -1.974,   none, 1D,  0.759,  5.377,  0.817,    17
 4.830, -1.954,   none, 1D,  0.758,  5.301,  0.817,    17
 4.906, -1.940, saddle, 1D,  0.757,  5.225,  0.817,    17
 5.038, -1.942,   none, 1D,  0.755,  5.112,  0.749,    17
 5.146, -1.953,   none, 1D,  0.679,  5.036,  0.749,    17
 5.277, -1.974,   none, 1D,  0.677,  4.924,  0.681,    17
 5.353, -2.000,   none, 1D,  0.676,  4.848,  0.681,    17
 5.506, -2.024,   none, 1D,  0.599,  4.735,  0.613,    17
 5.582, -2.053,   none, 1D,  0.598,  4.659,  0.613,    17
 5.734, -2.079,   none, 1D,  0.521,  4.547,  0.545,    17
 5.886, -2.107,   none, 1D,  0.444,  4.434,  0.476,    17
 6.039, -2.137,   none, 1D,  0.368,  4.321,  0.408,    17
 6.191, -2.166,   none, 1D,  0.291,  4.209,  0.340,    17
 6.343, -2.180,   none, 1D,  0.214,  4.096,  0.272,    17
 6.422, -2.182,  Li_i5, 1D,  0.215,  4.135,  0.204,    14
 6.499, -2.179,   none, 1D,  0.215,  4.099,  0.136,    14
 6.578, -2.170,   none, 1D,  0.216,  4.138,  0.068,    14
 6.655, -2.154,   none, 1D,  0.216,  4.101,  0.000,    14
 6.734, -2.132,   none, 1D,  0.223,  6.781,  4.833,    14
 6.885, -2.104,   none, 1D,  0.297,  6.668,  4.764,    14
 6.993, -2.076,   none, 1D,  0.373,  6.631,  4.696,    14
 7.144, -2.051,   none, 1D,  0.447,  6.519,  4.628,    14
 7.252, -2.036,   none, 1D,  0.522,  6.482,  4.560,    14
 7.403, -2.028, saddle, 1D,  0.597,  6.369,  4.492,    14
 7.511, -2.029,   none, 1D,  0.672,  6.333,  4.424,    14
 7.662, -2.033,   none, 1D,  0.746,  6.220,  4.356,    14
 7.770, -2.042,   none, 1D,  0.822,  6.183,  4.288,    14
 7.848, -2.053,   none, 1D,  0.822,  6.147,  4.220,    14
 7.999, -2.063,   none, 1D,  0.896,  6.034,  4.152,    14
 8.076, -2.071,  Li_i4, 1D,  0.896,  5.998,  4.084,    11
 8.153, -2.071,   none, 1D,  0.896,  5.961,  4.016,    11
 8.232, -2.062,   none, 1D,  0.897,  6.000,  3.948,    11
 8.340, -2.045,   none, 1D,  0.822,  6.039,  3.880,    11
 8.419, -2.027,   none, 1D,  0.824,  6.079,  3.812,    11
 8.497, -2.005,   none, 1D,  0.825,  6.118,  3.744,    11
 8.606, -1.984,   none, 1D,  0.750,  6.157,  3.675,    11
 8.684, -1.965,   none, 1D,  0.751,  6.197,  3.607,    11
 8.793, -1.946,   none, 1D,  0.677,  6.236,  3.539,    11
 8.871, -1.933,   none, 1D,  0.678,  6.275,  3.471,    11
 8.979, -1.920,   none, 1D,  0.604,  6.314,  3.403,    11
 9.058, -1.913,   none, 1D,  0.605,  6.354,  3.335,    11
 9.166, -1.907,   none, 1D,  0.530,  6.393,  3.267,    11
 9.245, -1.906,   none, 1D,  0.532,  6.432,  3.199,    11
 9.353, -1.906, saddle, 1D,  0.457,  6.472,  3.131,    11
 9.432, -1.907,   none, 1D,  0.458,  6.511,  3.063,    11
 9.540, -1.911,   none, 1D,  0.384,  6.550,  2.995,    11
 9.617, -1.916,   none, 1D,  0.384,  6.513,  2.927,    11
 9.696, -1.921,   none, 1D,  0.385,  6.553,  2.859,    11
 9.804, -1.926,   none, 1D,  0.310,  6.592,  2.791,    11
 9.883, -1.931,   none, 1D,  0.312,  6.631,  2.723,    11
 9.960, -1.936,   none, 1D,  0.312,  6.595,  2.654,    11
10.038, -1.940,   none, 1D,  0.313,  6.634,  2.586,    11
10.147, -1.945,   none, 1D,  0.238,  6.673,  2.518,    11
10.224, -1.948,   none, 1D,  0.238,  6.637,  2.450,    11
10.332, -1.951,   none, 1D,  0.314,  6.600,  2.382,    11
10.409, -1.954,   none, 1D,  0.314,  6.563,  2.314,    11
10.487, -1.955,   none, 1D,  0.313,  6.527,  2.246,    11
