r_coor, energy,   site, dn,      x,      y,      z, index
 3.290, -2.120,  Li_i3, 1D,  0.689,  5.688,  8.655,    62
 3.388, -2.113,   none, 1D,  0.787,  5.688,  8.655,    62
 3.486, -2.096,   none, 1D,  0.886,  5.688,  8.655,    62
 3.585, -2.075,   none, 1D,  0.984,  5.688,  8.655,    62
 3.683, -2.052,   none, 1D,  1.082,  5.688,  8.655,    62
 3.850, -2.031,   none, 1D,  1.181,  5.779,  8.753,    62
 3.948, -2.024,   none, 1D,  1.279,  5.779,  8.753,    62
 4.047, -2.013, saddle, 1D,  1.378,  5.779,  8.753,    62
 4.213, -2.014,   none, 1D,  1.476,  5.871,  8.852,    62
 4.380, -2.018,   none, 1D,  1.574,  5.963,  8.950,    62
 4.547, -2.036,   none, 1D,  1.673,  6.055,  9.048,    62
 4.713, -2.075,   none, 1D,  1.771,  6.146,  9.147,    62
 4.880, -2.136,   none, 1D,  1.870,  6.238,  9.245,    62
 5.047, -2.201,   none, 1D,  1.968,  6.330,  9.343,    62
 5.181, -2.233,    Li2, 1D,  2.066,  6.422,  9.343,   126
 5.316, -2.214,   none, 1D,  2.066,  6.330,  0.000,   126
 5.482, -2.160,   none, 1D,  2.165,  6.238,  0.098,   126
 5.649, -2.101,   none, 1D,  2.263,  6.146,  0.197,   126
 5.816, -2.061,   none, 1D,  2.362,  6.055,  0.295,   126
 5.982, -2.047, saddle, 1D,  2.460,  5.963,  0.393,   126
 6.149, -2.057,   none, 1D,  2.558,  5.871,  0.492,   126
 6.316, -2.080,   none, 1D,  2.657,  5.779,  0.590,   126
 6.482, -2.102,   none, 1D,  2.755,  5.688,  0.688,   126
 6.649, -2.111,   none, 1D,  2.854,  5.596,  0.787,   126
 6.747, -2.114,  Li_i1, 1D,  2.952,  5.596,  0.787,   143
 6.846, -2.107,   none, 1D,  2.952,  5.596,  0.885,   143
 6.944, -2.092,   none, 1D,  2.952,  5.596,  0.984,   143
 7.042, -2.074,   none, 1D,  2.952,  5.596,  1.082,   143
 7.141, -2.054,   none, 1D,  2.952,  5.596,  1.180,   143
 7.280, -2.039,   none, 1D,  2.854,  5.596,  1.279,   143
 7.378, -2.025,   none, 1D,  2.854,  5.596,  1.377,   143
 7.545, -2.014,   none, 1D,  2.755,  5.688,  1.475,   143
 7.643, -2.010,   none, 1D,  2.755,  5.688,  1.574,   143
 7.810, -1.997, saddle, 1D,  2.657,  5.779,  1.672,   143
 7.908, -1.998,  Li_i4, 1D,  2.657,  5.779,  1.770,   137
 8.075, -1.998, saddle, 1D,  2.558,  5.871,  1.869,   137
 8.241, -2.007,   none, 1D,  2.460,  5.963,  1.967,   137
 8.408, -2.029,   none, 1D,  2.362,  6.055,  2.065,   137
 8.543, -2.063,   none, 1D,  2.362,  6.146,  2.164,   137
 8.682, -2.101,   none, 1D,  2.263,  6.146,  2.262,   137
 8.848, -2.116,    Li1, 1D,  2.165,  6.238,  2.360,    81
 8.947, -2.111,   none, 1D,  2.165,  6.238,  2.459,    81
 9.113, -2.079,   none, 1D,  2.066,  6.146,  2.557,    81
 9.212, -2.042,   none, 1D,  2.066,  6.146,  2.656,    81
 9.378, -2.012,   none, 1D,  1.968,  6.055,  2.754,    81
 9.545, -1.990,   none, 1D,  1.870,  5.963,  2.852,    81
 9.679, -1.977,   none, 1D,  1.870,  5.871,  2.951,    81
 9.819, -1.970, saddle, 1D,  1.771,  5.871,  3.049,    81
 9.953, -1.974,   none, 1D,  1.771,  5.779,  3.147,    81
10.051, -1.977,   none, 1D,  1.771,  5.779,  3.246,    81
10.218, -1.992,   none, 1D,  1.673,  5.688,  3.344,    81
10.316, -2.017,   none, 1D,  1.673,  5.688,  3.442,    81
10.415, -2.044,   none, 1D,  1.673,  5.688,  3.541,    81
10.513, -2.073,   none, 1D,  1.673,  5.688,  3.639,    81
10.612, -2.100,   none, 1D,  1.673,  5.688,  3.737,    81
10.710, -2.119,   none, 1D,  1.673,  5.688,  3.836,    81
10.808, -2.120,  Li_i3, 1D,  1.673,  5.688,  3.934,    59
10.907, -2.113,   none, 1D,  1.574,  5.688,  3.934,    59
11.005, -2.096,   none, 1D,  1.476,  5.688,  3.934,    59
11.103, -2.075,   none, 1D,  1.378,  5.688,  3.934,    59
11.202, -2.052,   none, 1D,  1.279,  5.688,  3.934,    59
11.368, -2.031,   none, 1D,  1.181,  5.779,  4.032,    59
11.467, -2.024,   none, 1D,  1.082,  5.779,  4.032,    59
11.565, -2.013, saddle, 1D,  0.984,  5.779,  4.032,    59
11.732, -2.014,   none, 1D,  0.886,  5.871,  4.131,    59
11.899, -2.018,   none, 1D,  0.787,  5.963,  4.229,    59
12.065, -2.036,   none, 1D,  0.689,  6.055,  4.328,    59
12.232, -2.075,   none, 1D,  0.590,  6.146,  4.426,    59
