r_coor, energy,   site, dn,      x,      y,      z, index
 3.546, -2.041,    Li1, 1D,  1.434,  2.317,  2.268,     2
 3.605, -2.036,   none, 1D,  1.375,  2.317,  2.268,     2
 3.706, -2.022,   none, 1D,  1.315,  2.317,  2.187,     2
 3.766, -1.999,   none, 1D,  1.255,  2.317,  2.187,     2
 3.826, -1.966,   none, 1D,  1.195,  2.317,  2.187,     2
 3.885, -1.924,   none, 1D,  1.136,  2.317,  2.187,     2
 3.945, -1.871,   none, 1D,  1.076,  2.317,  2.187,     2
 4.005, -1.808,   none, 1D,  1.016,  2.317,  2.187,     2
 4.065, -1.734,   none, 1D,  0.956,  2.317,  2.187,     2
 4.124, -1.651,   none, 1D,  0.896,  2.317,  2.187,     2
 4.238, -1.557,   none, 1D,  0.837,  2.414,  2.187,     2
 4.352, -1.458,   none, 1D,  0.777,  2.510,  2.187,     2
 4.465, -1.359,   none, 1D,  0.717,  2.607,  2.187,     2
 4.579, -1.263,   none, 1D,  0.657,  2.703,  2.187,     2
 4.638, -1.168,   none, 1D,  0.598,  2.703,  2.187,     2
 4.752, -1.085,   none, 1D,  0.538,  2.800,  2.187,     2
 4.812, -1.003,   none, 1D,  0.478,  2.800,  2.187,     2
 4.925, -0.938,   none, 1D,  0.418,  2.897,  2.187,     2
 4.985, -0.877,   none, 1D,  0.359,  2.897,  2.187,     2
 5.125, -0.825,   none, 1D,  0.299,  2.993,  2.268,     2
 5.238, -0.795,   none, 1D,  0.239,  3.090,  2.268,     2
 5.298, -0.774,   none, 1D,  0.179,  3.090,  2.268,     2
 5.358, -0.758,   none, 1D,  0.120,  3.090,  2.268,     2
 5.471, -0.724,   none, 1D,  0.060,  3.186,  2.268,     2
 5.611, -0.691,   none, 1D,  0.000,  3.283,  2.349,     2
 5.737, -0.649,   none, 1D,  0.000,  3.379,  2.430,     2
 5.863, -0.621, saddle, 1D,  0.000,  3.476,  2.511,     2
 5.989, -0.622,   none, 1D,  0.000,  3.572,  2.592,     2
 6.115, -0.658,   none, 1D,  0.000,  3.669,  2.673,     2
 6.196, -0.734,   none, 1D,  0.000,  3.669,  2.754,     2
 6.322, -0.848,   none, 1D,  0.000,  3.766,  2.835,     2
 6.448, -0.989,   none, 1D,  0.000,  3.862,  2.916,     2
 6.574, -1.151,   none, 1D,  0.000,  3.959,  2.997,     2
 6.700, -1.322,   none, 1D,  0.000,  4.055,  3.078,     2
 6.826, -1.494,   none, 1D,  0.000,  4.152,  3.159,     2
 6.952, -1.657,   none, 1D,  0.000,  4.248,  3.240,     2
 7.078, -1.802,   none, 1D,  0.000,  4.345,  3.321,     2
 7.204, -1.919,   none, 1D,  0.000,  4.441,  3.402,     2
 7.330, -2.001,   none, 1D,  0.000,  4.538,  3.483,     2
 7.456, -2.041,    Li1, 1D,  0.000,  0.000,  3.564,     1
 7.582, -2.001,   none, 1D,  0.000,  0.097,  3.483,     1
 7.708, -1.919,   none, 1D,  0.000,  0.193,  3.402,     1
 7.834, -1.802,   none, 1D,  0.000,  0.290,  3.321,     1
 7.960, -1.657,   none, 1D,  0.000,  0.386,  3.240,     1
 8.086, -1.494,   none, 1D,  0.000,  0.483,  3.159,     1
 8.212, -1.322,   none, 1D,  0.000,  0.579,  3.078,     1
 8.338, -1.151,   none, 1D,  0.000,  0.676,  2.997,     1
 8.464, -0.989,   none, 1D,  0.000,  0.772,  2.916,     1
 8.590, -0.848,   none, 1D,  0.000,  0.869,  2.835,     1
 8.716, -0.734,   none, 1D,  0.000,  0.966,  2.754,     1
 8.798, -0.658,   none, 1D,  0.000,  0.966,  2.673,     1
 8.924, -0.622,   none, 1D,  0.000,  1.062,  2.592,     1
 9.050, -0.621, saddle, 1D,  0.000,  1.159,  2.511,     1
 9.176, -0.649,   none, 1D,  0.000,  1.255,  2.430,     1
 9.302, -0.691,   none, 1D,  0.000,  1.352,  2.349,     1
 9.441, -0.724,   none, 1D,  0.060,  1.448,  2.268,     1
 9.555, -0.758,   none, 1D,  0.120,  1.545,  2.268,     1
 9.614, -0.774,   none, 1D,  0.179,  1.545,  2.268,     1
 9.674, -0.795,   none, 1D,  0.239,  1.545,  2.268,     1
 9.788, -0.825,   none, 1D,  0.299,  1.641,  2.268,     1
 9.927, -0.877,   none, 1D,  0.359,  1.738,  2.187,     1
 9.987, -0.938,   none, 1D,  0.418,  1.738,  2.187,     1
10.101, -1.003,   none, 1D,  0.478,  1.834,  2.187,     1
10.160, -1.085,   none, 1D,  0.538,  1.834,  2.187,     1
