r_coor, energy,   site, dn,      x,      y,      z, index
 5.465, -1.669,    Li1, 1D,  3.070,  4.237,  1.578,    16
 5.553, -1.659,   none, 1D,  2.982,  4.237,  1.578,    16
 5.640, -1.628,   none, 1D,  2.895,  4.237,  1.578,    16
 5.764, -1.560,   none, 1D,  2.807,  4.326,  1.578,    16
 5.889, -1.439,   none, 1D,  2.720,  4.414,  1.578,    16
 6.013, -1.263,   none, 1D,  2.633,  4.502,  1.578,    16
 6.137, -1.034,   none, 1D,  2.545,  4.590,  1.578,    16
 6.261, -0.753,   none, 1D,  2.458,  4.679,  1.578,    16
 6.386, -0.426,   none, 1D,  2.370,  4.767,  1.578,    16
 6.510, -0.060,   none, 1D,  2.283,  4.855,  1.578,    16
 6.634,  0.334,   none, 1D,  2.195,  4.944,  1.578,    16
 6.758,  0.744,   none, 1D,  2.108,  5.032,  1.578,    16
 6.883,  1.158,   none, 1D,  2.021,  5.120,  1.578,    16
 7.007,  1.568,   none, 1D,  1.933,  5.208,  1.578,    16
 7.131,  1.967,   none, 1D,  1.846,  5.297,  1.578,    16
 7.255,  2.360,   none, 1D,  1.758,  5.385,  1.578,    16
 7.380,  2.754,   none, 1D,  1.671,  5.473,  1.578,    16
 7.468,  3.149,   none, 1D,  1.671,  5.561,  1.578,    16
 7.592,  3.553,   none, 1D,  1.583,  5.650,  1.578,    16
 7.680,  3.961,   none, 1D,  1.583,  5.738,  1.578,    16
 7.769,  4.381,   none, 1D,  1.583,  5.826,  1.578,    16
 7.893,  4.782,   none, 1D,  1.496,  5.915,  1.578,    16
 7.981,  5.127,   none, 1D,  1.496,  6.003,  1.578,    16
 8.070,  5.422,   none, 1D,  1.496,  6.091,  1.578,    16
 8.158,  5.648,   none, 1D,  1.496,  6.179,  1.578,    16
 8.246,  5.790,   none, 1D,  1.496,  6.268,  1.578,    16
 8.334,  5.838, saddle, 1D,  1.496,  6.356,  1.578,    16
 8.423,  5.790,   none, 1D,  1.496,  6.444,  1.578,    16
 8.511,  5.648,   none, 1D,  1.496,  6.532,  1.578,    16
 8.599,  5.422,   none, 1D,  1.496,  6.621,  1.578,    16
 8.687,  5.127,   none, 1D,  1.496,  6.709,  1.578,    16
 8.776,  4.782,   none, 1D,  1.496,  6.797,  1.578,    16
 8.900,  4.381,   none, 1D,  1.408,  6.886,  1.578,    16
 8.988,  3.961,   none, 1D,  1.408,  6.974,  1.578,    16
 9.077,  3.553,   none, 1D,  1.408,  7.062,  1.578,    16
 9.201,  3.149,   none, 1D,  1.321,  7.150,  1.578,    16
 9.289,  2.754,   none, 1D,  1.321,  7.239,  1.578,    16
 9.413,  2.360,   none, 1D,  1.234,  7.327,  1.578,    16
 9.538,  1.967,   none, 1D,  1.146,  7.415,  1.578,    16
 9.662,  1.568,   none, 1D,  1.059,  7.504,  1.578,    16
 9.786,  1.158,   none, 1D,  0.971,  7.592,  1.578,    16
 9.910,  0.744,   none, 1D,  0.884,  7.680,  1.578,    16
10.035,  0.334,   none, 1D,  0.796,  7.768,  1.578,    16
10.159, -0.060,   none, 1D,  0.709,  7.857,  1.578,    16
10.283, -0.426,   none, 1D,  0.621,  7.945,  1.578,    16
