r_coor, energy,   site, dn,      x,      y,      z, index
 2.914, -2.358,    Li2, 1D,  2.036,  0.000,  2.085,   100
 2.993, -2.351,   none, 1D,  2.090,  0.000,  2.027,   100
 3.058, -2.340,   none, 1D,  2.061,  0.000,  1.969,   100
 3.137, -2.317,   none, 1D,  2.115,  0.000,  1.911,   100
 3.202, -2.283,   none, 1D,  2.086,  0.000,  1.853,   100
 3.281, -2.237,   none, 1D,  2.140,  0.000,  1.795,   100
 3.399, -2.171,   none, 1D,  2.194,  0.087,  1.738,   100
 3.516, -2.083,   none, 1D,  2.247,  0.174,  1.680,   100
 3.634, -1.976,   none, 1D,  2.301,  0.261,  1.622,   100
 3.806, -1.856,   none, 1D,  2.438,  0.348,  1.564,   100
 3.924, -1.738,   none, 1D,  2.492,  0.436,  1.506,   100
 4.096, -1.629,   none, 1D,  2.628,  0.523,  1.448,   100
 4.268, -1.538,   none, 1D,  2.765,  0.610,  1.390,   100
 4.386, -1.477,   none, 1D,  2.819,  0.697,  1.332,   100
 4.558, -1.452,   none, 1D,  2.955,  0.784,  1.274,   100
 4.730, -1.451, saddle, 1D,  3.092,  0.871,  1.216,   100
 4.809, -1.456,   none, 1D,  3.146,  0.871,  1.158,   100
 4.927, -1.465,   none, 1D,  3.200,  0.784,  1.100,   100
 5.006, -1.477,   none, 1D,  3.254,  0.784,  1.043,   100
 5.085, -1.490,   none, 1D,  3.308,  0.784,  0.985,   100
 5.202, -1.522,   none, 1D,  3.361,  0.697,  0.927,   100
 5.320, -1.561,   none, 1D,  3.415,  0.610,  0.869,   100
 5.468, -1.620,   none, 1D,  3.552,  0.610,  0.811,   100
 5.586, -1.694,   none, 1D,  3.606,  0.523,  0.753,   100
 5.704, -1.777,   none, 1D,  3.660,  0.436,  0.695,   100
 5.821, -1.864,   none, 1D,  3.713,  0.348,  0.637,   100
 5.939, -1.951,   none, 1D,  3.767,  0.261,  0.579,   100
 6.057, -2.029,   none, 1D,  3.821,  0.174,  0.521,   100
 6.174, -2.093,   none, 1D,  3.875,  0.087,  0.463,   100
 6.292, -2.137,   none, 1D,  3.929,  0.000,  0.405,   100
 6.357, -2.171,   none, 1D,  3.900,  0.000,  0.348,   100
 6.436, -2.190,   none, 1D,  3.954,  0.000,  0.290,   100
 6.501, -2.205,   none, 1D,  3.925,  0.000,  0.232,   100
 6.580, -2.211,   none, 1D,  3.979,  0.000,  0.174,   100
 6.644, -2.218,  Li_i2, 1D,  3.950,  0.000,  0.116,    97
 6.724, -2.217, saddle, 1D,  4.003,  0.000,  0.058,    97
 6.788, -2.222,  Li_i1, 1D,  3.974,  0.000,  0.000,    77
 6.853, -2.217, saddle, 1D,  0.069,  0.000,  4.112,    77
 6.932, -2.218,  Li_i2, 1D,  0.123,  0.000,  4.054,    72
 6.997, -2.211,   none, 1D,  0.094,  0.000,  3.996,    72
 7.076, -2.205,   none, 1D,  0.147,  0.000,  3.938,    72
 7.141, -2.190,   none, 1D,  0.118,  0.000,  3.881,    72
