r_coor, energy,   site, dn,      x,      y,      z, index
 2.927, -2.753,    Li2, 1D,  2.539,  4.366,  0.000,    56
 3.008, -2.745,   none, 1D,  2.539,  4.447,  0.000,    56
 3.088, -2.719,   none, 1D,  2.539,  4.528,  0.000,    56
 3.205, -2.680,   none, 1D,  2.624,  4.608,  0.000,    56
 3.312, -2.627,   none, 1D,  0.991,  4.689,  4.630,    56
 3.393, -2.555,   none, 1D,  0.991,  4.770,  4.630,    56
 3.542, -2.481,   none, 1D,  1.099,  4.851,  4.565,    56
 3.692, -2.400,   none, 1D,  1.206,  4.932,  4.500,    56
 3.798, -2.330,   none, 1D,  1.229,  5.013,  4.435,    56
 3.948, -2.271,   none, 1D,  1.337,  5.094,  4.370,    56
 4.029, -2.236,   none, 1D,  1.337,  5.174,  4.370,    56
 4.178, -2.228, saddle, 1D,  1.445,  5.255,  4.304,    56
 4.285, -2.244,   none, 1D,  1.468,  5.336,  4.239,    56
 4.434, -2.281,   none, 1D,  1.575,  5.417,  4.174,    56
 4.515, -2.342,   none, 1D,  1.575,  5.498,  4.174,    56
 4.665, -2.409,   none, 1D,  1.683,  5.579,  4.109,    56
 4.746, -2.473,   none, 1D,  1.683,  5.660,  4.109,    56
 4.852, -2.520,   none, 1D,  1.706,  5.740,  4.043,    56
 4.933, -2.535,  Li_i1, 1D,  1.706,  0.000,  4.043,    55
 5.014, -2.520,   none, 1D,  1.706,  0.081,  4.043,    55
 5.120, -2.473,   none, 1D,  1.683,  0.162,  4.109,    55
 5.201, -2.409,   none, 1D,  1.683,  0.243,  4.109,    55
 5.350, -2.342,   none, 1D,  1.575,  0.323,  4.174,    55
 5.431, -2.281,   none, 1D,  1.575,  0.404,  4.174,    55
 5.581, -2.244,   none, 1D,  1.468,  0.485,  4.239,    55
 5.687, -2.228, saddle, 1D,  1.445,  0.566,  4.304,    55
 5.837, -2.236,   none, 1D,  1.337,  0.647,  4.370,    55
 5.918, -2.271,   none, 1D,  1.337,  0.728,  4.370,    55
 6.067, -2.330,   none, 1D,  1.229,  0.809,  4.435,    55
 6.174, -2.400,   none, 1D,  1.206,  0.889,  4.500,    55
 6.323, -2.481,   none, 1D,  1.099,  0.970,  4.565,    55
 6.473, -2.555,   none, 1D,  0.991,  1.051,  4.630,    55
 6.554, -2.627,   none, 1D,  0.991,  1.132,  4.630,    55
 6.660, -2.680,   none, 1D,  2.624,  1.213,  0.000,    55
 6.777, -2.719,   none, 1D,  2.539,  1.294,  0.000,    55
 6.858, -2.745,   none, 1D,  2.539,  1.374,  0.000,    55
 6.939, -2.753,    Li2, 1D,  2.539,  1.455,  0.000,    19
 7.020, -2.745,   none, 1D,  2.539,  1.536,  0.000,    19
 7.101, -2.719,   none, 1D,  2.539,  1.617,  0.000,    19
 7.218, -2.680,   none, 1D,  2.455,  1.698,  0.000,    19
 7.324, -2.627,   none, 1D,  2.432,  1.779,  0.065,    19
 7.405, -2.555,   none, 1D,  2.432,  1.860,  0.065,    19
 7.554, -2.481,   none, 1D,  2.324,  1.940,  0.130,    19
 7.704, -2.400,   none, 1D,  2.216,  2.021,  0.196,    19
 7.810, -2.330,   none, 1D,  2.193,  2.102,  0.261,    19
 7.960, -2.271,   none, 1D,  2.086,  2.183,  0.326,    19
 8.041, -2.236,   none, 1D,  2.086,  2.264,  0.326,    19
 8.190, -2.228, saddle, 1D,  1.978,  2.345,  0.391,    19
 8.297, -2.244,   none, 1D,  1.955,  2.426,  0.457,    19
 8.446, -2.281,   none, 1D,  1.847,  2.506,  0.522,    19
 8.527, -2.342,   none, 1D,  1.847,  2.587,  0.522,    19
 8.677, -2.409,   none, 1D,  1.740,  2.668,  0.587,    19
 8.758, -2.473,   none, 1D,  1.740,  2.749,  0.587,    19
 8.864, -2.520,   none, 1D,  1.717,  2.830,  0.652,    19
 8.945, -2.535,  Li_i1, 1D,  1.717,  2.911,  0.652,    22
 9.026, -2.520,   none, 1D,  1.717,  2.991,  0.652,    22
 9.132, -2.473,   none, 1D,  1.740,  3.072,  0.587,    22
 9.213, -2.409,   none, 1D,  1.740,  3.153,  0.587,    22
 9.363, -2.342,   none, 1D,  1.847,  3.234,  0.522,    22
 9.443, -2.281,   none, 1D,  1.847,  3.315,  0.522,    22
 9.593, -2.244,   none, 1D,  1.955,  3.396,  0.457,    22
 9.699, -2.228, saddle, 1D,  1.978,  3.477,  0.391,    22
 9.849, -2.236,   none, 1D,  2.086,  3.557,  0.326,    22
 9.930, -2.271,   none, 1D,  2.086,  3.638,  0.326,    22
10.079, -2.330,   none, 1D,  2.193,  3.719,  0.261,    22
10.186, -2.400,   none, 1D,  2.216,  3.800,  0.196,    22
10.335, -2.481,   none, 1D,  2.324,  3.881,  0.130,    22
10.485, -2.555,   none, 1D,  2.432,  3.962,  0.065,    22
10.566, -2.627,   none, 1D,  2.432,  4.043,  0.065,    22
10.672, -2.680,   none, 1D,  2.455,  4.123,  0.000,    22
10.789, -2.719,   none, 1D,  2.539,  4.204,  0.000,    22
10.870, -2.745,   none, 1D,  2.539,  4.285,  0.000,    22
12.731, -2.535,  Li_i1, 2D,  1.706,  0.000,  4.043,    58
12.815, -2.531,   none, 2D,  1.791,  0.000,  4.043,    58
12.905, -2.499,   none, 2D,  1.852,  0.000,  4.109,    58
12.990, -2.446,   none, 2D,  1.937,  0.000,  4.109,    58
13.079, -2.385,   none, 2D,  1.999,  0.000,  4.174,    58
13.164, -2.320,   none, 2D,  2.083,  0.000,  4.174,    58
13.254, -2.255,   none, 2D,  2.145,  0.000,  4.239,    58
13.339, -2.205,   none, 2D,  2.229,  0.000,  4.239,    58
13.428, -2.157,   none, 2D,  2.291,  0.000,  4.304,    58
13.513, -2.137,   none, 2D,  2.376,  0.000,  4.304,    58
13.598, -2.122, saddle, 2D,  2.460,  0.000,  4.304,    58
13.687, -2.135,   none, 2D,  2.522,  0.000,  4.370,    58
13.772, -2.158,   none, 2D,  2.607,  0.000,  4.370,    58
13.862, -2.198,   none, 2D,  2.668,  0.000,  4.435,    58
13.946, -2.250,   none, 2D,  2.753,  0.000,  4.435,    58
14.036, -2.307,   none, 2D,  2.815,  0.000,  4.500,    58
14.121, -2.374,   none, 2D,  2.899,  0.000,  4.500,    58
14.210, -2.434,   none, 2D,  2.961,  0.000,  4.565,    58
14.295, -2.500,   none, 2D,  3.046,  0.000,  4.565,    58
14.380, -2.552,   none, 2D,  3.130,  0.000,  4.565,    58
14.469, -2.600,   none, 2D,  3.192,  0.000,  4.630,    58
14.554, -2.634,   none, 2D,  3.276,  0.000,  4.630,    58
14.644, -2.653,   none, 2D,  4.994,  0.000,  0.000,    58
14.728, -2.662,    Li3, 2D,  5.078,  0.000,  0.000,    88
14.813, -2.653,   none, 2D,  5.163,  0.000,  0.000,    88
14.903, -2.634,   none, 2D,  5.225,  0.000,  0.065,    88
14.987, -2.600,   none, 2D,  5.309,  0.000,  0.065,    88
15.077, -2.552,   none, 2D,  5.371,  0.000,  0.130,    88
15.162, -2.500,   none, 2D,  5.456,  0.000,  0.130,    88
15.247, -2.434,   none, 2D,  5.540,  0.000,  0.130,    88
15.336, -2.374,   none, 2D,  5.602,  0.000,  0.196,    88
15.421, -2.307,   none, 2D,  5.687,  0.000,  0.196,    88
15.511, -2.250,   none, 2D,  5.748,  0.000,  0.261,    88
15.595, -2.198,   none, 2D,  5.833,  0.000,  0.261,    88
15.685, -2.158,   none, 2D,  5.895,  0.000,  0.326,    88
15.770, -2.135,   none, 2D,  5.979,  0.000,  0.326,    88
15.859, -2.122, saddle, 2D,  6.041,  0.000,  0.391,    88
15.944, -2.137,   none, 2D,  6.125,  0.000,  0.391,    88
16.029, -2.157,   none, 2D,  6.210,  0.000,  0.391,    88
16.118, -2.205,   none, 2D,  6.272,  0.000,  0.457,    88
16.203, -2.255,   none, 2D,  6.356,  0.000,  0.457,    88
16.293, -2.320,   none, 2D,  6.418,  0.000,  0.522,    88
16.377, -2.385,   none, 2D,  6.503,  0.000,  0.522,    88
16.467, -2.446,   none, 2D,  6.564,  0.000,  0.587,    88
16.552, -2.499,   none, 2D,  6.649,  0.000,  0.587,    88
16.642, -2.531,   none, 2D,  6.711,  0.000,  0.652,    88
20.270, -2.535,  Li_i1, 2D,  6.784,  2.911,  4.043,   130
20.354, -2.531,   none, 2D,  6.869,  2.911,  4.043,   130
20.444, -2.499,   none, 2D,  6.931,  2.911,  4.109,   130
20.529, -2.446,   none, 2D,  7.015,  2.911,  4.109,   130
20.619, -2.385,   none, 2D,  7.077,  2.911,  4.174,   130
20.703, -2.320,   none, 2D,  7.162,  2.911,  4.174,   130
20.793, -2.255,   none, 2D,  7.223,  2.911,  4.239,   130
20.878, -2.205,   none, 2D,  7.308,  2.911,  4.239,   130
20.967, -2.157,   none, 2D,  7.370,  2.911,  4.304,   130
21.052, -2.137,   none, 2D,  7.454,  2.911,  4.304,   130
21.137, -2.122, saddle, 2D,  7.539,  2.911,  4.304,   130
21.226, -2.135,   none, 2D,  7.601,  2.911,  4.370,   130
21.311, -2.158,   none, 2D,  7.685,  2.911,  4.370,   130
21.401, -2.198,   none, 2D,  7.747,  2.911,  4.435,   130
21.485, -2.250,   none, 2D,  7.831,  2.911,  4.435,   130
21.575, -2.307,   none, 2D,  7.893,  2.911,  4.500,   130
21.660, -2.374,   none, 2D,  7.978,  2.911,  4.500,   130
21.750, -2.434,   none, 2D,  8.039,  2.911,  4.565,   130
21.834, -2.500,   none, 2D,  8.124,  2.911,  4.565,   130
21.919, -2.552,   none, 2D,  8.209,  2.911,  4.565,   130
22.009, -2.600,   none, 2D,  8.270,  2.911,  4.630,   130
22.093, -2.634,   none, 2D,  8.355,  2.911,  4.630,   130
22.183, -2.653,   none, 2D, 10.072,  2.911,  0.000,   130
22.268, -2.662,    Li3, 2D,  0.000,  2.911,  0.000,    16
22.352, -2.653,   none, 2D,  0.085,  2.911,  0.000,    16
22.442, -2.634,   none, 2D,  0.146,  2.911,  0.065,    16
22.527, -2.600,   none, 2D,  0.231,  2.911,  0.065,    16
22.616, -2.552,   none, 2D,  0.293,  2.911,  0.130,    16
22.701, -2.500,   none, 2D,  0.377,  2.911,  0.130,    16
22.786, -2.434,   none, 2D,  0.462,  2.911,  0.130,    16
22.875, -2.374,   none, 2D,  0.524,  2.911,  0.196,    16
22.960, -2.307,   none, 2D,  0.608,  2.911,  0.196,    16
23.050, -2.250,   none, 2D,  0.670,  2.911,  0.261,    16
23.134, -2.198,   none, 2D,  0.754,  2.911,  0.261,    16
23.224, -2.158,   none, 2D,  0.816,  2.911,  0.326,    16
23.309, -2.135,   none, 2D,  0.901,  2.911,  0.326,    16
23.399, -2.122, saddle, 2D,  0.962,  2.911,  0.391,    16
23.483, -2.137,   none, 2D,  1.047,  2.911,  0.391,    16
23.568, -2.157,   none, 2D,  1.132,  2.911,  0.391,    16
23.658, -2.205,   none, 2D,  1.193,  2.911,  0.457,    16
23.742, -2.255,   none, 2D,  1.278,  2.911,  0.457,    16
23.832, -2.320,   none, 2D,  1.340,  2.911,  0.522,    16
23.917, -2.385,   none, 2D,  1.424,  2.911,  0.522,    16
24.006, -2.446,   none, 2D,  1.486,  2.911,  0.587,    16
24.091, -2.499,   none, 2D,  1.571,  2.911,  0.587,    16
24.181, -2.531,   none, 2D,  1.632,  2.911,  0.652,    16
27.653, -2.714,    Li1, 3D,  1.727,  0.000,  2.543,    30
27.734, -2.706,   none, 3D,  1.727,  0.081,  2.543,    30
27.815, -2.682,   none, 3D,  1.727,  0.162,  2.543,    30
27.896, -2.640,   none, 3D,  1.727,  0.243,  2.543,    30
28.013, -2.581,   none, 3D,  1.642,  0.323,  2.543,    30
28.094, -2.509,   none, 3D,  1.642,  0.404,  2.543,    30
28.174, -2.419,   none, 3D,  1.642,  0.485,  2.543,    30
28.255, -2.309,   none, 3D,  1.642,  0.566,  2.543,    30
28.405, -2.185,   none, 3D,  1.535,  0.647,  2.609,    30
28.511, -2.057,   none, 3D,  1.512,  0.728,  2.674,    30
28.661, -1.942,   none, 3D,  1.404,  0.809,  2.739,    30
28.742, -1.836,   none, 3D,  1.404,  0.889,  2.739,    30
28.891, -1.756,   none, 3D,  1.296,  0.970,  2.804,    30
28.998, -1.696,   none, 3D,  1.273,  1.051,  2.870,    30
29.147, -1.647,   none, 3D,  1.166,  1.132,  2.935,    30
29.254, -1.633,   none, 3D,  1.143,  1.213,  3.000,    30
29.360, -1.618,   none, 3D,  1.120,  1.294,  3.065,    30
29.441, -1.596,   none, 3D,  1.120,  1.374,  3.065,    30
29.547, -1.554,   none, 3D,  1.143,  1.455,  3.000,    30
29.654, -1.503,   none, 3D,  1.166,  1.536,  2.935,    30
29.760, -1.456,   none, 3D,  1.189,  1.617,  2.870,    30
29.866, -1.422,   none, 3D,  1.212,  1.698,  2.804,    30
29.973, -1.407, saddle, 3D,  1.235,  1.779,  2.739,    30
30.122, -1.457,   none, 3D,  1.342,  1.860,  2.674,    30
30.229, -1.532,   none, 3D,  1.365,  1.940,  2.609,    30
30.378, -1.648,   none, 3D,  1.473,  2.021,  2.543,    30
30.485, -1.797,   none, 3D,  1.496,  2.102,  2.478,    30
30.634, -1.960,   none, 3D,  1.604,  2.183,  2.413,    30
30.741, -2.131,   none, 3D,  1.627,  2.264,  2.348,    30
30.890, -2.281,   none, 3D,  1.734,  2.345,  2.283,    30
30.997, -2.414,   none, 3D,  1.757,  2.426,  2.217,    30
31.103, -2.509,   none, 3D,  1.780,  2.506,  2.152,    30
31.184, -2.581,   none, 3D,  1.780,  2.587,  2.152,    30
31.301, -2.640,   none, 3D,  1.696,  2.668,  2.152,    30
31.382, -2.682,   none, 3D,  1.696,  2.749,  2.152,    30
31.463, -2.706,   none, 3D,  1.696,  2.830,  2.152,    30
34.152, -2.753,    Li2, 0D,  2.539,  1.455,  0.000,    40
34.221, -2.748,   none, 0D,  2.516,  1.455,  0.065,    40
34.290, -2.731,   none, 0D,  2.493,  1.455,  0.130,    40
34.360, -2.703,   none, 0D,  2.470,  1.455,  0.196,    40
34.429, -2.664,   none, 0D,  2.447,  1.455,  0.261,    40
34.498, -2.611,   none, 0D,  2.424,  1.455,  0.326,    40
34.588, -2.555,   none, 0D,  2.486,  1.455,  0.391,    40
34.657, -2.489,   none, 0D,  2.463,  1.455,  0.457,    40
34.726, -2.414,   none, 0D,  2.440,  1.455,  0.522,    40
34.795, -2.328,   none, 0D,  2.417,  1.455,  0.587,    40
34.885, -2.237,   none, 0D,  2.479,  1.455,  0.652,    40
34.954, -2.154,   none, 0D,  2.456,  1.455,  0.717,    40
35.023, -2.067,   none, 0D,  2.433,  1.455,  0.783,    40
35.129, -1.984,   none, 0D,  2.410,  1.536,  0.848,    40
35.199, -1.899,   none, 0D,  2.387,  1.536,  0.913,    40
35.288, -1.817,   none, 0D,  2.448,  1.536,  0.978,    40
35.358, -1.762,   none, 0D,  2.425,  1.536,  1.043,    40
35.427, -1.711,   none, 0D,  2.402,  1.536,  1.109,    40
35.496, -1.665,   none, 0D,  2.379,  1.536,  1.174,    40
35.565, -1.625,   none, 0D,  2.356,  1.536,  1.239,    40
35.671, -1.596,   none, 0D,  2.333,  1.617,  1.304,    40
35.792, -1.590, saddle, 0D,  2.395,  1.536,  1.370,    40
35.861, -1.591,   none, 0D,  2.372,  1.536,  1.435,    40
35.968, -1.600,   none, 0D,  2.349,  1.617,  1.500,    40
36.037, -1.611,   none, 0D,  2.326,  1.617,  1.565,    40
36.143, -1.622,   none, 0D,  2.303,  1.698,  1.630,    40
36.250, -1.634,   none, 0D,  2.280,  1.779,  1.696,    40
36.399, -1.688,   none, 0D,  2.172,  1.860,  1.761,    40
36.506, -1.751,   none, 0D,  2.149,  1.940,  1.826,    40
36.655, -1.830,   none, 0D,  2.042,  2.021,  1.891,    40
36.762, -1.942,   none, 0D,  2.019,  2.102,  1.957,    40
36.911, -2.057,   none, 0D,  1.911,  2.183,  2.022,    40
37.018, -2.185,   none, 0D,  1.888,  2.264,  2.087,    40
37.167, -2.309,   none, 0D,  1.780,  2.345,  2.152,    40
37.248, -2.419,   none, 0D,  1.780,  2.426,  2.152,    40
37.329, -2.509,   none, 0D,  1.780,  2.506,  2.152,    40
37.410, -2.581,   none, 0D,  1.780,  2.587,  2.152,    40
37.527, -2.640,   none, 0D,  1.696,  2.668,  2.152,    40
37.608, -2.682,   none, 0D,  1.696,  2.749,  2.152,    40
37.688, -2.706,   none, 0D,  1.696,  2.830,  2.152,    40
37.769, -2.714,    Li1, 0D,  1.696,  2.911,  2.152,    21
37.838, -2.709,   none, 0D,  1.719,  2.911,  2.087,    21
37.908, -2.693,   none, 0D,  1.742,  2.911,  2.022,    21
37.997, -2.676,   none, 0D,  1.680,  2.911,  1.957,    21
38.066, -2.652,   none, 0D,  1.703,  2.911,  1.891,    21
38.136, -2.620,   none, 0D,  1.726,  2.911,  1.826,    21
38.225, -2.587,   none, 0D,  1.664,  2.911,  1.761,    21
38.295, -2.555,   none, 0D,  1.687,  2.911,  1.696,    21
38.364, -2.519,   none, 0D,  1.710,  2.911,  1.630,    21
38.453, -2.481,   none, 0D,  1.649,  2.911,  1.565,    21
38.523, -2.456,   none, 0D,  1.672,  2.911,  1.500,    21
38.592, -2.431,   none, 0D,  1.695,  2.911,  1.435,    21
38.661, -2.406,   none, 0D,  1.718,  2.911,  1.370,    21
38.751, -2.392,   none, 0D,  1.656,  2.911,  1.304,    21
38.820, -2.390,   none, 0D,  1.679,  2.911,  1.239,    21
38.889, -2.389, saddle, 0D,  1.702,  2.911,  1.174,    21
38.958, -2.391,   none, 0D,  1.725,  2.911,  1.109,    21
39.048, -2.412,   none, 0D,  1.663,  2.911,  1.043,    21
39.117, -2.435,   none, 0D,  1.686,  2.911,  0.978,    21
39.186, -2.457,   none, 0D,  1.709,  2.911,  0.913,    21
39.276, -2.481,   none, 0D,  1.648,  2.911,  0.848,    21
39.345, -2.511,   none, 0D,  1.671,  2.911,  0.783,    21
39.414, -2.530,   none, 0D,  1.694,  2.911,  0.717,    21
39.483, -2.535,  Li_i1, 0D,  1.717,  2.911,  0.652,    18
39.564, -2.520,   none, 0D,  1.717,  2.830,  0.652,    18
39.671, -2.473,   none, 0D,  1.740,  2.749,  0.587,    18
39.751, -2.409,   none, 0D,  1.740,  2.668,  0.587,    18
39.901, -2.342,   none, 0D,  1.847,  2.587,  0.522,    18
39.982, -2.281,   none, 0D,  1.847,  2.506,  0.522,    18
40.131, -2.244,   none, 0D,  1.955,  2.426,  0.457,    18
40.238, -2.228, saddle, 0D,  1.978,  2.345,  0.391,    18
40.387, -2.236,   none, 0D,  2.086,  2.264,  0.326,    18
40.468, -2.271,   none, 0D,  2.086,  2.183,  0.326,    18
40.618, -2.330,   none, 0D,  2.193,  2.102,  0.261,    18
40.724, -2.400,   none, 0D,  2.216,  2.021,  0.196,    18
40.874, -2.481,   none, 0D,  2.324,  1.940,  0.130,    18
41.023, -2.555,   none, 0D,  2.432,  1.860,  0.065,    18
41.104, -2.627,   none, 0D,  2.432,  1.779,  0.065,    18
41.211, -2.680,   none, 0D,  2.455,  1.698,  0.000,    18
41.328, -2.719,   none, 0D,  2.539,  1.617,  0.000,    18
41.409, -2.745,   none, 0D,  2.539,  1.536,  0.000,    18
