r_coor, energy,   site, dn,      x,      y,      z, index
 0.000, -1.856,    Li1, 1D,  0.000,  0.000,  0.000,     0
 0.078, -1.837,   none, 1D,  0.039,  0.068,  0.000,     0
 0.157, -1.808,   none, 1D,  0.000,  0.136,  0.000,     0
 0.280, -1.769,   none, 1D,  0.039,  0.204,  9.015,     0
 0.358, -1.745,   none, 1D,  0.000,  0.272,  9.015,     0
 0.437, -1.707,   none, 1D,  0.039,  0.339,  9.015,     0
 0.515, -1.684,   none, 1D,  0.000,  0.407,  9.015,     0
 0.593, -1.649, saddle, 1D, -0.039,  0.475,  9.015,     0
 0.717, -1.663,   none, 1D,  0.000,  0.543,  8.920,     0
 0.795, -1.686,   none, 1D,  0.039,  0.611,  8.920,     0
 0.873, -1.726,   none, 1D,  0.000,  0.679,  8.920,     0
 0.952, -1.756,   none, 1D,  0.039,  0.747,  8.920,     0
 1.075, -1.830,   none, 1D,  0.000,  0.815,  8.825,     0
 1.153, -1.907,   none, 1D,  0.039,  0.883,  8.825,     0
 1.232, -1.989,   none, 1D,  0.000,  0.950,  8.825,     0
 1.310, -2.055,   none, 1D,  0.039,  1.018,  8.825,     0
 1.433, -2.149,   none, 1D,  0.000,  1.086,  8.730,     0
 1.511, -2.230,   none, 1D,  0.039,  1.154,  8.730,     0
 1.590, -2.304,   none, 1D,  0.000,  1.222,  8.730,     0
 1.668, -2.360,   none, 1D,  0.039,  1.290,  8.730,     0
 1.791, -2.418,   none, 1D,  0.000,  1.358,  8.636,     0
 1.870, -2.462,   none, 1D,  0.039,  1.426,  8.636,     0
 1.948, -2.500,   none, 1D,  0.000,  1.494,  8.636,     0
 2.027, -2.517,   none, 1D,  0.039,  1.562,  8.636,     0
 2.105, -2.532,  Li_i1, 1D,  0.000,  1.629,  8.636,    58
 2.183, -2.529,   none, 1D,  0.039,  1.697,  8.636,    58
 2.262, -2.526,   none, 1D,  0.000,  1.765,  8.636,    58
 2.340, -2.505,   none, 1D,  0.039,  1.833,  8.636,    58
 2.419, -2.486,   none, 1D,  0.000,  1.901,  8.636,    58
 2.497, -2.450,   none, 1D,  0.039,  1.969,  8.636,    58
 2.575, -2.417,   none, 1D,  0.000,  2.037,  8.636,    58
 2.654, -2.367,   none, 1D,  0.039,  2.105,  8.636,    58
 2.777, -2.336,   none, 1D,  0.000,  2.173,  8.541,    58
 2.855, -2.290,   none, 1D,  0.039,  2.240,  8.541,    58
 2.934, -2.259,   none, 1D,  0.000,  2.308,  8.541,    58
 3.012, -2.209,   none, 1D,  0.039,  2.376,  8.541,    58
 3.135, -2.204,   none, 1D,  0.000,  2.444,  8.446,    58
 3.213, -2.182, saddle, 1D, -0.039,  2.512,  8.446,    58
 3.292, -2.184,   none, 1D,  0.000,  2.580,  8.446,    58
 3.415, -2.193,   none, 1D,  0.039,  2.648,  8.351,    58
 3.493, -2.234,   none, 1D,  0.000,  2.716,  8.351,    58
 3.572, -2.257,   none, 1D,  0.039,  2.784,  8.351,    58
 3.695, -2.324,   none, 1D,  0.000,  2.851,  8.256,    58
 3.773, -2.373,   none, 1D,  0.039,  2.919,  8.256,    58
 3.852, -2.438,   none, 1D,  0.000,  2.987,  8.256,    58
 3.975, -2.493,   none, 1D,  0.039,  3.055,  8.161,    58
 4.053, -2.554,   none, 1D,  0.000,  3.123,  8.161,    58
 4.131, -2.584,   none, 1D,  0.039,  3.191,  8.161,    58
 4.210, -2.603,    Li2, 1D,  0.000,  3.259,  8.161,    65
 4.346, -2.554,   none, 1D, -0.118,  3.327,  8.161,    65
 4.511, -2.438,   none, 1D, -0.235,  3.395,  8.256,    65
 4.647, -2.324,   none, 1D, -0.353,  3.462,  8.256,    65
 4.813, -2.234,   none, 1D, -0.470,  3.530,  8.351,    65
 4.978, -2.184, saddle, 1D, -0.588,  3.598,  8.446,    65
 5.114, -2.204,   none, 1D, -0.706,  3.666,  8.446,    65
 5.280, -2.259,   none, 1D, -0.823,  3.734,  8.541,    65
 5.416, -2.336,   none, 1D, -0.941,  3.802,  8.541,    65
 5.581, -2.417,   none, 1D, -1.058,  3.870,  8.636,    65
 5.717, -2.486,   none, 1D, -1.176,  3.938,  8.636,    65
 5.853, -2.526,   none, 1D, -1.294,  4.006,  8.636,    65
 5.989, -2.532,  Li_i1, 1D, -1.411,  4.073,  8.636,    17
 6.124, -2.500,   none, 1D, -1.529,  4.141,  8.636,    17
 6.260, -2.418,   none, 1D, -1.646,  4.209,  8.636,    17
 6.426, -2.304,   none, 1D, -1.764,  4.277,  8.730,    17
 6.562, -2.149,   none, 1D, -1.881,  4.345,  8.730,    17
 6.727, -1.989,   none, 1D, -1.999,  4.413,  8.825,    17
 6.863, -1.830,   none, 1D, -2.117,  4.481,  8.825,    17
 7.029, -1.726,   none, 1D, -2.234,  4.549,  8.920,    17
 7.165, -1.663, saddle, 1D, -2.352,  4.617,  8.920,    17
