r_coor, energy,   site, dn,      x,      y,      z, index
 2.660, -2.119,  Li_i2, 1D,  0.000,  4.041,  7.601,    22
 2.738, -2.118,   none, 1D,  0.078,  4.041,  7.601,    22
 2.816, -2.116,   none, 1D,  0.157,  4.041,  7.601,    22
 2.950, -2.114, saddle, 1D,  0.235,  4.108,  7.517,    22
 3.029, -2.118,   none, 1D,  0.314,  4.108,  7.517,    22
 3.107, -2.121,   none, 1D,  0.392,  4.108,  7.517,    22
 3.210, -2.124,   none, 1D,  0.471,  4.176,  7.517,    22
 3.344, -2.134,   none, 1D,  0.549,  4.243,  7.432,    22
 3.422, -2.143,   none, 1D,  0.628,  4.243,  7.432,    22
 3.501, -2.150,   none, 1D,  0.706,  4.243,  7.432,    22
 3.579, -2.155,   none, 1D,  0.785,  4.243,  7.432,    22
 3.658, -2.157,   none, 1D,  0.863,  4.243,  7.432,    22
 3.736, -2.157,   none, 1D,  0.942,  4.243,  7.432,    22
 3.870, -2.159,   none, 1D,  1.020,  4.176,  7.517,    22
 3.973, -2.165,   none, 1D,  1.099,  4.108,  7.517,    22
 4.052, -2.169,   none, 1D,  1.177,  4.108,  7.517,    22
 4.130, -2.172,   none, 1D,  1.256,  4.108,  7.517,    22
 4.209, -2.173,   none, 1D,  1.334,  4.108,  7.517,    22
 4.324, -2.174,   none, 1D,  1.413,  4.108,  7.601,    22
 4.403, -2.176,  Li_i1, 1D,  1.491,  4.108,  7.601,    66
 4.481, -2.176,   none, 1D,  1.570,  4.108,  7.601,    66
 4.560, -2.175,   none, 1D,  1.648,  4.108,  7.601,    66
 4.638, -2.172,   none, 1D,  1.727,  4.108,  7.601,    66
 4.717, -2.169,   none, 1D,  1.805,  4.108,  7.601,    66
 4.850, -2.169, saddle, 1D,  1.884,  4.176,  7.686,    66
 4.954, -2.173,   none, 1D,  1.962,  4.243,  7.686,    66
 5.032, -2.177,   none, 1D,  2.041,  4.243,  7.686,    66
 5.111, -2.181,   none, 1D,  2.119,  4.243,  7.686,    66
 5.189, -2.186,   none, 1D,  2.198,  4.243,  7.686,    66
 5.268, -2.192,   none, 1D,  2.276,  4.243,  7.686,    66
 5.346, -2.197,   none, 1D,  2.355,  4.243,  7.686,    66
 5.449, -2.202,   none, 1D,  2.433,  4.176,  7.686,    66
 5.583, -2.209,   none, 1D,  2.512,  4.108,  7.601,    66
 5.662, -2.217,   none, 1D,  2.590,  4.108,  7.601,    66
 5.740, -2.224,   none, 1D,  2.669,  4.108,  7.601,    66
 5.818, -2.228,   none, 1D,  2.747,  4.108,  7.601,    66
 5.897, -2.230,    Li1, 1D,  2.826,  4.108,  7.601,   126
 5.975, -2.228,   none, 1D,  2.904,  4.108,  7.601,   126
 6.054, -2.224,   none, 1D,  2.983,  4.108,  7.601,   126
 6.132, -2.217,   none, 1D,  3.061,  4.108,  7.601,   126
 6.211, -2.209,   none, 1D,  3.140,  4.108,  7.601,   126
 6.344, -2.202,   none, 1D,  3.218,  4.176,  7.517,   126
 6.448, -2.197,   none, 1D,  3.297,  4.243,  7.517,   126
 6.526, -2.192,   none, 1D,  3.375,  4.243,  7.517,   126
 6.605, -2.186,   none, 1D,  3.454,  4.243,  7.517,   126
 6.683, -2.181,   none, 1D,  3.532,  4.243,  7.517,   126
 6.762, -2.177,   none, 1D,  3.611,  4.243,  7.517,   126
 6.840, -2.173,   none, 1D,  3.689,  4.243,  7.517,   126
 6.944, -2.169, saddle, 1D,  3.768,  4.176,  7.517,   126
 7.077, -2.169,   none, 1D,  3.846,  4.108,  7.601,   126
 7.156, -2.172,   none, 1D,  3.925,  4.108,  7.601,   126
 7.234, -2.175,   none, 1D,  4.003,  4.108,  7.601,   126
 7.313, -2.176,   none, 1D,  4.082,  4.108,  7.601,   126
 7.391, -2.176,  Li_i1, 1D,  4.160,  4.108,  7.601,   170
 7.470, -2.174,   none, 1D,  4.239,  4.108,  7.601,   170
 7.585, -2.173,   none, 1D,  4.317,  4.108,  7.686,   170
 7.664, -2.172,   none, 1D,  4.396,  4.108,  7.686,   170
 7.742, -2.169,   none, 1D,  4.474,  4.108,  7.686,   170
 7.821, -2.165,   none, 1D,  4.553,  4.108,  7.686,   170
 7.924, -2.159,   none, 1D,  4.631,  4.176,  7.686,   170
 8.058, -2.157,   none, 1D,  4.710,  4.243,  7.770,   170
 8.136, -2.157,   none, 1D,  4.788,  4.243,  7.770,   170
 8.215, -2.155,   none, 1D,  4.867,  4.243,  7.770,   170
 8.293, -2.150,   none, 1D,  4.945,  4.243,  7.770,   170
 8.372, -2.143,   none, 1D,  5.024,  4.243,  7.770,   170
 8.450, -2.134,   none, 1D,  5.102,  4.243,  7.770,   170
 8.584, -2.124,   none, 1D,  5.181,  4.176,  7.686,   170
 8.687, -2.121,   none, 1D,  5.259,  4.108,  7.686,   170
 8.765, -2.118,   none, 1D,  5.338,  4.108,  7.686,   170
 8.844, -2.114, saddle, 1D,  5.416,  4.108,  7.686,   170
 8.977, -2.116,   none, 1D,  5.495,  4.041,  7.601,   170
 9.056, -2.118,   none, 1D,  5.573,  4.041,  7.601,   170
11.804, -2.176,  Li_i1, 2D,  1.334,  1.684,  7.601,    70
11.883, -2.174,   none, 2D,  1.413,  1.684,  7.601,    70
11.998, -2.173,   none, 2D,  1.491,  1.684,  7.517,    70
12.076, -2.172,   none, 2D,  1.570,  1.684,  7.517,    70
12.155, -2.169,   none, 2D,  1.648,  1.684,  7.517,    70
12.233, -2.165,   none, 2D,  1.727,  1.684,  7.517,    70
12.337, -2.159,   none, 2D,  1.805,  1.751,  7.517,    70
12.470, -2.157,   none, 2D,  1.884,  1.818,  7.432,    70
12.574, -2.153,   none, 2D,  1.962,  1.886,  7.432,    70
12.707, -2.140,   none, 2D,  2.041,  1.953,  7.348,    70
12.775, -2.128,   none, 2D,  2.041,  2.020,  7.348,    70
12.842, -2.108,   none, 2D,  2.041,  2.088,  7.348,    70
12.909, -2.081,   none, 2D,  2.041,  2.155,  7.348,    70
12.977, -2.049,   none, 2D,  2.041,  2.222,  7.348,    70
13.044, -2.012,   none, 2D,  2.041,  2.290,  7.348,    70
13.111, -1.973,   none, 2D,  2.041,  2.357,  7.348,    70
13.179, -1.934,   none, 2D,  2.041,  2.424,  7.348,    70
13.246, -1.895,   none, 2D,  2.041,  2.492,  7.348,    70
13.313, -1.860,   none, 2D,  2.041,  2.559,  7.348,    70
13.381, -1.829,   none, 2D,  2.041,  2.627,  7.348,    70
13.448, -1.803,   none, 2D,  2.041,  2.694,  7.348,    70
13.515, -1.784,   none, 2D,  2.041,  2.761,  7.348,    70
13.583, -1.773,   none, 2D,  2.041,  2.829,  7.348,    70
13.650, -1.769, saddle, 2D,  2.041,  2.896,  7.348,    70
13.718, -1.774,   none, 2D,  2.041,  2.963,  7.348,    70
13.785, -1.786,   none, 2D,  2.041,  3.031,  7.348,    70
13.852, -1.805,   none, 2D,  2.041,  3.098,  7.348,    70
13.920, -1.831,   none, 2D,  2.041,  3.165,  7.348,    70
13.987, -1.861,   none, 2D,  2.041,  3.233,  7.348,    70
14.054, -1.894,   none, 2D,  2.041,  3.300,  7.348,    70
14.122, -1.928,   none, 2D,  2.041,  3.367,  7.348,    70
14.189, -1.962,   none, 2D,  2.041,  3.435,  7.348,    70
14.256, -1.994,   none, 2D,  2.041,  3.502,  7.348,    70
14.364, -2.025,   none, 2D,  2.041,  3.569,  7.432,    70
14.432, -2.059,   none, 2D,  2.041,  3.637,  7.432,    70
14.499, -2.087,   none, 2D,  2.041,  3.704,  7.432,    70
14.566, -2.106,   none, 2D,  2.041,  3.771,  7.432,    70
14.700, -2.123,   none, 2D,  1.962,  3.839,  7.517,    70
14.803, -2.142,   none, 2D,  1.884,  3.906,  7.517,    70
14.907, -2.153,   none, 2D,  1.805,  3.973,  7.517,    70
15.040, -2.169,   none, 2D,  1.727,  4.041,  7.601,    70
15.144, -2.175,   none, 2D,  1.648,  4.108,  7.601,    70
15.222, -2.176,   none, 2D,  1.570,  4.108,  7.601,    70
15.301, -2.176,  Li_i1, 2D,  1.491,  4.108,  7.601,    32
15.379, -2.174,   none, 2D,  1.413,  4.108,  7.601,    32
15.494, -2.173,   none, 2D,  1.334,  4.108,  7.517,    32
15.573, -2.172,   none, 2D,  1.256,  4.108,  7.517,    32
15.651, -2.169,   none, 2D,  1.177,  4.108,  7.517,    32
15.730, -2.165,   none, 2D,  1.099,  4.108,  7.517,    32
15.833, -2.159,   none, 2D,  1.020,  4.176,  7.517,    32
15.967, -2.157,   none, 2D,  0.942,  4.243,  7.432,    32
16.070, -2.153,   none, 2D,  0.863,  4.310,  7.432,    32
16.204, -2.140,   none, 2D,  0.785,  4.378,  7.348,    32
16.271, -2.128,   none, 2D,  0.785,  4.445,  7.348,    32
16.339, -2.108,   none, 2D,  0.785,  4.512,  7.348,    32
16.406, -2.081,   none, 2D,  0.785,  4.580,  7.348,    32
16.473, -2.049,   none, 2D,  0.785,  4.647,  7.348,    32
16.541, -2.012,   none, 2D,  0.785,  4.714,  7.348,    32
16.608, -1.973,   none, 2D,  0.785,  4.782,  7.348,    32
16.675, -1.934,   none, 2D,  0.785,  0.000,  7.348,    32
16.743, -1.895,   none, 2D,  0.785,  0.067,  7.348,    32
16.810, -1.860,   none, 2D,  0.785,  0.135,  7.348,    32
16.877, -1.829,   none, 2D,  0.785,  0.202,  7.348,    32
16.945, -1.803,   none, 2D,  0.785,  0.269,  7.348,    32
17.012, -1.784,   none, 2D,  0.785,  0.337,  7.348,    32
17.079, -1.773,   none, 2D,  0.785,  0.404,  7.348,    32
17.147, -1.769, saddle, 2D,  0.785,  0.471,  7.348,    32
17.214, -1.774,   none, 2D,  0.785,  0.539,  7.348,    32
17.281, -1.786,   none, 2D,  0.785,  0.606,  7.348,    32
17.349, -1.805,   none, 2D,  0.785,  0.673,  7.348,    32
17.416, -1.831,   none, 2D,  0.785,  0.741,  7.348,    32
17.483, -1.861,   none, 2D,  0.785,  0.808,  7.348,    32
17.551, -1.894,   none, 2D,  0.785,  0.876,  7.348,    32
17.618, -1.928,   none, 2D,  0.785,  0.943,  7.348,    32
17.685, -1.962,   none, 2D,  0.785,  1.010,  7.348,    32
17.753, -1.994,   none, 2D,  0.785,  1.078,  7.348,    32
17.861, -2.025,   none, 2D,  0.785,  1.145,  7.432,    32
17.928, -2.059,   none, 2D,  0.785,  1.212,  7.432,    32
17.996, -2.087,   none, 2D,  0.785,  1.280,  7.432,    32
18.063, -2.106,   none, 2D,  0.785,  1.347,  7.432,    32
18.196, -2.123,   none, 2D,  0.863,  1.414,  7.517,    32
18.300, -2.142,   none, 2D,  0.942,  1.482,  7.517,    32
18.403, -2.153,   none, 2D,  1.020,  1.549,  7.517,    32
18.537, -2.169,   none, 2D,  1.099,  1.616,  7.601,    32
18.640, -2.175,   none, 2D,  1.177,  1.684,  7.601,    32
18.719, -2.176,   none, 2D,  1.256,  1.684,  7.601,    32
24.560, -2.176,  Li_i1, 3D,  4.160,  0.741,  2.534,     2
24.638, -2.174,   none, 3D,  4.239,  0.741,  2.534,     2
24.753, -2.173,   none, 3D,  4.317,  0.741,  2.618,     2
24.832, -2.172,   none, 3D,  4.396,  0.741,  2.618,     2
24.910, -2.169,   none, 3D,  4.474,  0.741,  2.618,     2
24.989, -2.165,   none, 3D,  4.553,  0.741,  2.618,     2
25.092, -2.159,   none, 3D,  4.631,  0.673,  2.618,     2
25.226, -2.157,   none, 3D,  4.710,  0.606,  2.703,     2
25.304, -2.157,   none, 3D,  4.788,  0.606,  2.703,     2
25.438, -2.142,   none, 3D,  4.867,  0.539,  2.787,     2
25.546, -2.096,   none, 3D,  4.867,  0.471,  2.872,     2
25.630, -2.010,   none, 3D,  4.867,  0.471,  2.956,     2
25.746, -1.884,   none, 3D,  4.945,  0.471,  3.040,     2
25.854, -1.718,   none, 3D,  4.945,  0.404,  3.125,     2
25.938, -1.510,   none, 3D,  4.945,  0.404,  3.209,     2
26.023, -1.261,   none, 3D,  4.945,  0.404,  3.294,     2
26.131, -0.973,   none, 3D,  4.945,  0.471,  3.378,     2
26.215, -0.649,   none, 3D,  4.945,  0.471,  3.463,     2
26.300, -0.295,   none, 3D,  4.945,  0.471,  3.547,     2
26.408,  0.082,   none, 3D,  4.945,  0.404,  3.632,     2
26.492,  0.474,   none, 3D,  4.945,  0.404,  3.716,     2
26.576,  0.871,   none, 3D,  4.945,  0.404,  3.801,     2
26.661,  1.264,   none, 3D,  4.945,  0.404,  3.885,     2
26.745,  1.646,   none, 3D,  4.945,  0.404,  3.970,     2
26.830,  2.013,   none, 3D,  4.945,  0.404,  4.054,     2
26.914,  2.366,   none, 3D,  4.945,  0.404,  4.138,     2
26.999,  2.710,   none, 3D,  4.945,  0.404,  4.223,     2
27.083,  3.058,   none, 3D,  4.945,  0.404,  4.307,     2
27.199,  3.506,   none, 3D,  5.024,  0.404,  4.392,     2
27.332,  4.155,   none, 3D,  5.102,  0.471,  4.476,     2
27.466,  5.016,   none, 3D,  5.181,  0.404,  4.561,     2
27.599,  6.188,   none, 3D,  5.259,  0.337,  4.645,     2
27.733,  7.555,   none, 3D,  5.338,  0.269,  4.730,     2
27.866,  8.951,   none, 3D,  5.416,  0.202,  4.814,     2
28.000, 10.169,   none, 3D,  5.495,  0.135,  4.899,     2
28.133, 11.005,   none, 3D,  5.573,  0.067,  4.983,     2
28.267, 11.302, saddle, 3D,  0.000,  0.000,  5.067,     2
28.400, 11.005,   none, 3D,  0.078,  4.782,  5.152,     2
28.534, 10.169,   none, 3D,  0.157,  4.714,  5.236,     2
28.667,  8.951,   none, 3D,  0.235,  4.647,  5.321,     2
28.801,  7.555,   none, 3D,  0.314,  4.580,  5.405,     2
28.934,  6.188,   none, 3D,  0.392,  4.512,  5.490,     2
29.068,  5.016,   none, 3D,  0.471,  4.445,  5.574,     2
29.201,  4.155,   none, 3D,  0.549,  4.378,  5.659,     2
29.335,  3.506,   none, 3D,  0.628,  4.445,  5.743,     2
29.450,  3.058,   none, 3D,  0.706,  4.445,  5.828,     2
29.535,  2.710,   none, 3D,  0.706,  4.445,  5.912,     2
29.619,  2.366,   none, 3D,  0.706,  4.445,  5.997,     2
29.704,  2.013,   none, 3D,  0.706,  4.445,  6.081,     2
29.788,  1.646,   none, 3D,  0.706,  4.445,  6.165,     2
29.873,  1.264,   none, 3D,  0.706,  4.445,  6.250,     2
29.957,  0.871,   none, 3D,  0.706,  4.445,  6.334,     2
30.041,  0.474,   none, 3D,  0.706,  4.445,  6.419,     2
30.126,  0.082,   none, 3D,  0.706,  4.445,  6.503,     2
30.234, -0.295,   none, 3D,  0.706,  4.378,  6.588,     2
30.318, -0.649,   none, 3D,  0.706,  4.378,  6.672,     2
30.403, -0.973,   none, 3D,  0.706,  4.378,  6.757,     2
