r_coor, energy,   site, dn,      x,      y,      z, index
 3.104, -2.344,  Li_i1, 1D,  0.720,  0.000,  3.079,    60
 3.185, -2.326,   none, 1D,  0.766,  0.000,  3.146,    60
 3.257, -2.295,   none, 1D,  0.739,  0.000,  3.213,    60
 3.329, -2.247,   none, 1D,  0.712,  0.000,  3.280,    60
 3.410, -2.203,   none, 1D,  0.757,  0.000,  3.347,    60
 3.483, -2.150,   none, 1D,  0.730,  0.000,  3.414,    60
 3.564, -2.101,   none, 1D,  0.776,  0.000,  3.481,    60
 3.636, -2.056,   none, 1D,  0.749,  0.000,  3.548,    60
 3.717, -2.010,   none, 1D,  0.795,  0.000,  3.615,    60
 3.789, -1.984,   none, 1D,  0.768,  0.000,  3.682,    60
 3.861, -1.956,   none, 1D,  0.741,  0.000,  3.748,    60
 3.942, -1.942,   none, 1D,  0.786,  0.000,  3.815,    60
 4.014, -1.938,   none, 1D,  0.759,  0.000,  3.882,    60
 4.095, -1.935, saddle, 1D,  0.805,  0.000,  3.949,    60
 4.168, -1.953,   none, 1D,  0.778,  0.000,  4.016,    60
 4.240, -1.969,   none, 1D,  0.751,  0.000,  4.083,    60
 4.321, -1.991,   none, 1D,  0.797,  0.000,  4.150,    60
 4.393, -2.022,   none, 1D,  0.770,  0.000,  4.217,    60
 4.465, -2.049,   none, 1D,  0.743,  0.000,  4.284,    60
 4.546, -2.079,   none, 1D,  0.788,  0.000,  4.351,    60
 4.619, -2.111,   none, 1D,  0.761,  0.000,  4.418,    60
 4.691, -2.136,   none, 1D,  0.734,  0.000,  4.485,    60
 4.763, -2.157,   none, 1D,  0.707,  0.000,  4.552,    60
 4.844, -2.176,   none, 1D,  0.753,  0.000,  4.619,    60
 4.916, -2.191,   none, 1D,  0.726,  0.000,  4.686,    60
 4.988, -2.199,   none, 1D,  0.699,  0.000,  4.753,    60
 5.061, -2.202,    Li4, 1D,  2.618,  0.000,  0.000,    64
 5.133, -2.199,   none, 1D,  2.591,  0.000,  0.067,    64
 5.205, -2.191,   none, 1D,  2.564,  0.000,  0.134,    64
 5.277, -2.176,   none, 1D,  2.537,  0.000,  0.201,    64
 5.358, -2.157,   none, 1D,  2.583,  0.000,  0.268,    64
 5.430, -2.136,   none, 1D,  2.556,  0.000,  0.335,    64
 5.503, -2.111,   none, 1D,  2.529,  0.000,  0.402,    64
 5.575, -2.079,   none, 1D,  2.502,  0.000,  0.469,    64
 5.656, -2.049,   none, 1D,  2.548,  0.000,  0.535,    64
 5.728, -2.022,   none, 1D,  2.521,  0.000,  0.602,    64
 5.800, -1.991,   none, 1D,  2.493,  0.000,  0.669,    64
 5.881, -1.969,   none, 1D,  2.539,  0.000,  0.736,    64
 5.953, -1.953,   none, 1D,  2.512,  0.000,  0.803,    64
 6.026, -1.935, saddle, 1D,  2.485,  0.000,  0.870,    64
 6.107, -1.938,   none, 1D,  2.531,  0.000,  0.937,    64
 6.179, -1.942,   none, 1D,  2.504,  0.000,  1.004,    64
 6.260, -1.956,   none, 1D,  2.549,  0.000,  1.071,    64
 6.332, -1.984,   none, 1D,  2.522,  0.000,  1.138,    64
 6.404, -2.010,   none, 1D,  2.495,  0.000,  1.205,    64
 6.485, -2.056,   none, 1D,  2.541,  0.000,  1.272,    64
 6.557, -2.101,   none, 1D,  2.514,  0.000,  1.339,    64
 6.639, -2.150,   none, 1D,  2.560,  0.000,  1.406,    64
 6.711, -2.203,   none, 1D,  2.533,  0.000,  1.473,    64
 6.792, -2.247,   none, 1D,  2.578,  0.000,  1.540,    64
 6.864, -2.295,   none, 1D,  2.551,  0.000,  1.606,    64
 6.936, -2.326,   none, 1D,  2.524,  0.000,  1.673,    64
 7.017, -2.344,  Li_i1, 1D,  2.570,  0.000,  1.740,    67
 7.140, -2.322,   none, 1D,  2.543,  0.100,  1.807,    67
 7.264, -2.271,   none, 1D,  2.470,  0.200,  1.807,    67
 7.387, -2.202,   none, 1D,  2.443,  0.300,  1.874,    67
 7.511, -2.143,   none, 1D,  2.370,  0.400,  1.874,    67
 7.634, -2.096,   none, 1D,  2.343,  0.500,  1.941,    67
 7.790, -2.078, saddle, 1D,  2.244,  0.599,  2.008,    67
 7.947, -2.082,   none, 1D,  2.144,  0.699,  2.075,    67
 8.070, -2.109,   none, 1D,  2.071,  0.799,  2.075,    67
 8.193, -2.155,   none, 1D,  2.044,  0.899,  2.142,    67
 8.350, -2.206,   none, 1D,  1.944,  0.999,  2.209,    67
 8.506, -2.252,   none, 1D,  1.845,  1.099,  2.276,    67
 8.662, -2.285,   none, 1D,  1.745,  1.199,  2.343,    67
 8.819, -2.297,    Li2, 1D,  1.645,  1.299,  2.410,    57
 8.975, -2.285,   none, 1D,  1.545,  1.199,  2.477,    57
 9.131, -2.252,   none, 1D,  1.445,  1.099,  2.544,    57
 9.287, -2.206,   none, 1D,  1.346,  0.999,  2.611,    57
 9.444, -2.155,   none, 1D,  1.246,  0.899,  2.677,    57
 9.567, -2.109,   none, 1D,  1.219,  0.799,  2.744,    57
 9.690, -2.082,   none, 1D,  1.146,  0.699,  2.744,    57
 9.847, -2.078, saddle, 1D,  1.046,  0.599,  2.811,    57
10.003, -2.096,   none, 1D,  0.947,  0.500,  2.878,    57
10.126, -2.143,   none, 1D,  0.920,  0.400,  2.945,    57
10.250, -2.202,   none, 1D,  0.847,  0.300,  2.945,    57
10.373, -2.271,   none, 1D,  0.820,  0.200,  3.012,    57
10.497, -2.322,   none, 1D,  0.747,  0.100,  3.012,    57
12.322, -2.482,    Li3, 2D, -0.973,  0.000,  2.410,    24
12.395, -2.476,   none, 2D, -0.901,  0.000,  2.410,    24
12.476, -2.467,   none, 2D, -0.855,  0.000,  2.477,    24
12.549, -2.448,   none, 2D, -0.782,  0.000,  2.477,    24
12.630, -2.422,   none, 2D, -0.736,  0.000,  2.544,    24
12.702, -2.393,   none, 2D, -0.664,  0.000,  2.544,    24
12.775, -2.354,   none, 2D, -0.591,  0.000,  2.544,    24
12.856, -2.317,   none, 2D, -0.545,  0.000,  2.611,    24
12.929, -2.274,   none, 2D, -0.473,  0.000,  2.611,    24
13.010, -2.225,   none, 2D, -0.427,  0.000,  2.677,    24
13.083, -2.186,   none, 2D, -0.354,  0.000,  2.677,    24
13.156, -2.144,   none, 2D, -0.281,  0.000,  2.677,    24
13.237, -2.103,   none, 2D, -0.236,  0.000,  2.744,    24
13.309, -2.077,   none, 2D, -0.163,  0.000,  2.744,    24
13.382, -2.051,   none, 2D, -0.090,  0.000,  2.744,    24
13.463, -2.032,   none, 2D, -0.045,  0.000,  2.811,    24
13.536, -2.032, saddle, 2D,  0.028,  0.000,  2.811,    24
13.609, -2.034,   none, 2D,  0.101,  0.000,  2.811,    24
13.690, -2.045,   none, 2D,  0.147,  0.000,  2.878,    24
13.762, -2.073,   none, 2D,  0.219,  0.000,  2.878,    24
13.835, -2.102,   none, 2D,  0.292,  0.000,  2.878,    24
13.916, -2.137,   none, 2D,  0.338,  0.000,  2.945,    24
13.989, -2.184,   none, 2D,  0.410,  0.000,  2.945,    24
14.062, -2.225,   none, 2D,  0.483,  0.000,  2.945,    24
