r_coor, energy,   site, dn,      x,      y,      z, index
 3.888, -2.683,    Li1, 1D,  1.071,  1.910,  5.782,    46
 3.949, -2.681,   none, 1D,  1.132,  1.910,  5.782,    46
 4.011, -2.673,   none, 1D,  1.194,  1.910,  5.782,    46
 4.072, -2.659,   none, 1D,  1.255,  1.910,  5.782,    46
 4.133, -2.638,   none, 1D,  1.316,  1.910,  5.782,    46
 4.195, -2.610,   none, 1D,  1.378,  1.910,  5.782,    46
 4.292, -2.575,   none, 1D,  1.419,  1.822,  5.782,    46
 4.354, -2.531,   none, 1D,  1.480,  1.822,  5.782,    46
 4.474, -2.479,   none, 1D,  1.562,  1.910,  5.782,    46
 4.631, -2.417,   none, 1D,  1.648,  2.014,  5.862,    46
 4.751, -2.358,   none, 1D,  1.729,  2.102,  5.862,    46
 4.871, -2.299,   none, 1D,  1.811,  2.190,  5.862,    46
 5.028, -2.252,   none, 1D,  1.897,  2.294,  5.942,    46
 5.148, -2.229,   none, 1D,  1.978,  2.383,  5.942,    46
 5.210, -2.226, saddle, 1D,  2.040,  2.383,  5.942,    46
 5.330, -2.238,   none, 1D,  2.121,  2.471,  5.942,    46
 5.450, -2.264,   none, 1D,  2.203,  2.559,  5.942,    46
 5.555, -2.302,   none, 1D,  2.269,  2.575,  6.023,    46
 5.675, -2.355,   none, 1D,  2.350,  2.663,  6.023,    46
 5.737, -2.396,   none, 1D,  2.412,  2.663,  6.023,    46
 5.857, -2.429,   none, 1D,  2.493,  2.752,  6.023,    46
 5.918, -2.445,  Li_i1, 1D,  2.554,  2.752,  6.023,    86
 5.979, -2.443,   none, 1D,  2.616,  2.752,  6.023,    86
 6.077, -2.432,   none, 1D,  2.657,  2.663,  6.023,    86
 6.138, -2.410,   none, 1D,  2.718,  2.663,  6.023,    86
 6.200, -2.375,   none, 1D,  2.780,  2.663,  6.023,    86
 6.297, -2.341,   none, 1D,  2.821,  2.575,  6.023,    86
 6.397, -2.316,   none, 1D,  2.877,  2.559,  5.942,    86
 6.458, -2.286,   none, 1D,  2.939,  2.559,  5.942,    86
 6.556, -2.270,   none, 1D,  2.980,  2.471,  5.942,    86
 6.617, -2.256,   none, 1D,  3.041,  2.471,  5.942,    86
 6.714, -2.246, saddle, 1D,  3.083,  2.383,  5.942,    86
 6.776, -2.251,   none, 1D,  3.144,  2.383,  5.942,    86
 6.875, -2.256,   none, 1D,  3.201,  2.367,  5.862,    86
 6.973, -2.283,   none, 1D,  3.242,  2.279,  5.862,    86
 7.034, -2.311,   none, 1D,  3.303,  2.279,  5.862,    86
 7.132, -2.343,   none, 1D,  3.344,  2.190,  5.862,    86
 7.193, -2.381,   none, 1D,  3.406,  2.190,  5.862,    86
 7.254, -2.414,   none, 1D,  3.467,  2.190,  5.862,    86
 7.352, -2.457,   none, 1D,  0.564,  2.102,  5.862,    86
 7.451, -2.497,   none, 1D,  0.621,  2.087,  5.782,    86
 7.549, -2.535,   none, 1D,  0.662,  1.998,  5.782,    86
 7.610, -2.574,   none, 1D,  0.723,  1.998,  5.782,    86
 7.671, -2.606,   none, 1D,  0.784,  1.998,  5.782,    86
 7.733, -2.630,   none, 1D,  0.846,  1.998,  5.782,    86
 7.830, -2.651,   none, 1D,  0.887,  1.910,  5.782,    86
 7.892, -2.668,   none, 1D,  0.948,  1.910,  5.782,    86
 7.953, -2.679,   none, 1D,  1.010,  1.910,  5.782,    86
12.925, -2.530,    Li3, 2D,  0.724,  3.181,  0.000,    40
12.986, -2.527,   none, 2D,  3.607,  3.181,  0.000,    40
13.048, -2.517,   none, 2D,  3.546,  3.181,  0.000,    40
13.109, -2.500,   none, 2D,  3.484,  3.181,  0.000,    40
13.171, -2.475,   none, 2D,  3.423,  3.181,  0.000,    40
13.268, -2.444,   none, 2D,  3.382,  3.269,  0.000,    40
13.329, -2.409,   none, 2D,  3.320,  3.269,  0.000,    40
13.391, -2.366,   none, 2D,  3.259,  3.269,  0.000,    40
13.452, -2.314,   none, 2D,  3.198,  3.269,  0.000,    40
13.513, -2.253,   none, 2D,  3.136,  3.269,  0.000,    40
13.575, -2.183,   none, 2D,  3.075,  3.269,  0.000,    40
13.711, -2.113,   none, 2D,  3.039,  3.373,  0.080,    40
13.772, -2.038,   none, 2D,  2.977,  3.373,  0.080,    40
13.870, -1.968,   none, 2D,  2.936,  3.462,  0.080,    40
13.931, -1.894,   none, 2D,  2.875,  3.462,  0.080,    40
13.992, -1.814,   none, 2D,  2.813,  3.462,  0.080,    40
14.129, -1.750,   none, 2D,  2.777,  3.565,  0.161,    40
14.226, -1.696,   none, 2D,  2.736,  3.654,  0.161,    40
14.288, -1.649,   none, 2D,  2.674,  3.654,  0.161,    40
14.349, -1.599,   none, 2D,  2.613,  3.654,  0.161,    40
14.485, -1.567,   none, 2D,  2.576,  3.758,  0.241,    40
14.547, -1.541,   none, 2D,  2.515,  3.758,  0.241,    40
14.644, -1.523,   none, 2D,  2.474,  3.846,  0.241,    40
14.705, -1.513,   none, 2D,  2.412,  3.846,  0.241,    40
14.805, -1.493,   none, 2D,  2.356,  3.861,  0.321,    40
14.941, -1.476,   none, 2D,  2.319,  3.965,  0.402,    40
15.077, -1.441,   none, 2D,  2.283,  4.069,  0.482,    40
15.159, -1.415,   none, 2D,  2.287,  4.085,  0.562,    40
15.296, -1.398, saddle, 2D,  2.251,  4.188,  0.642,    40
15.377, -1.407,   none, 2D,  2.256,  4.204,  0.723,    40
15.511, -1.428,   none, 2D,  2.280,  4.308,  0.803,    40
15.593, -1.490,   none, 2D,  2.285,  4.323,  0.883,    40
15.675, -1.555,   none, 2D,  2.290,  4.339,  0.964,    40
15.811, -1.663,   none, 2D,  2.253,  4.443,  1.044,    40
15.893, -1.774,   none, 2D,  2.258,  4.458,  1.124,    40
16.027, -1.888,   none, 2D,  2.283,  4.562,  1.205,    40
16.109, -2.017,   none, 2D,  2.288,  4.577,  1.285,    40
16.190, -2.134,   none, 2D,  2.292,  4.593,  1.365,    40
16.327, -2.245,   none, 2D,  2.256,  4.697,  1.445,    40
16.409, -2.347,   none, 2D,  2.260,  4.712,  1.526,    40
16.491, -2.430,   none, 2D,  2.265,  4.728,  1.606,    40
16.572, -2.494,   none, 2D,  2.270,  4.743,  1.686,    40
16.678, -2.540,   none, 2D,  2.336,  4.759,  1.767,    40
16.759, -2.569,   none, 2D,  2.340,  4.774,  1.847,    40
16.841, -2.581,    Li2, 2D,  2.345,  4.790,  1.927,    38
16.975, -2.576,   none, 2D,  2.370,  4.893,  2.008,    38
17.057, -2.558,   none, 2D,  2.375,  4.909,  2.088,    38
17.139, -2.524,   none, 2D,  2.379,  4.924,  2.168,    38
17.221, -2.476,   none, 2D,  2.384,  4.940,  2.248,    38
17.303, -2.415,   none, 2D,  2.389,  4.955,  2.329,    38
17.385, -2.344,   none, 2D,  2.393,  4.971,  2.409,    38
17.521, -2.279,   none, 2D,  2.357,  5.075,  2.489,    38
17.603, -2.215,   none, 2D,  2.362,  5.090,  2.570,    38
17.685, -2.152,   none, 2D,  2.366,  5.106,  2.650,    38
17.767, -2.096,   none, 2D,  2.371,  5.121,  2.730,    38
17.900, -2.069,   none, 2D,  2.396,  5.225,  2.811,    38
17.982, -2.056, saddle, 2D,  2.401,  5.240,  2.891,    38
18.064, -2.057,   none, 2D,  2.405,  5.256,  2.971,    38
18.146, -2.073,   none, 2D,  2.410,  5.271,  3.051,    38
18.282, -2.123,   none, 2D,  2.373,  5.375,  3.132,    38
18.364, -2.185,   none, 2D,  2.378,  5.391,  3.212,    38
18.446, -2.252,   none, 2D,  2.383,  5.406,  3.292,    38
18.528, -2.318,   none, 2D,  2.387,  5.422,  3.373,    38
18.610, -2.378,   none, 2D,  2.392,  5.437,  3.453,    38
18.692, -2.424,   none, 2D,  2.397,  5.453,  3.533,    38
18.774, -2.445,  Li_i1, 2D,  2.402,  5.468,  3.614,    35
18.883, -2.408,   none, 2D,  2.386,  5.395,  3.694,    35
18.974, -2.342,   none, 2D,  2.366,  5.307,  3.694,    35
19.083, -2.258,   none, 2D,  2.351,  5.234,  3.774,    35
19.201, -2.178,   none, 2D,  2.396,  5.161,  3.854,    35
19.311, -2.110,   none, 2D,  2.381,  5.088,  3.935,    35
19.420, -2.061,   none, 2D,  2.366,  5.015,  4.015,    35
19.530, -2.037, saddle, 2D,  2.350,  4.943,  4.095,    35
19.647, -2.048,   none, 2D,  2.396,  4.870,  4.176,    35
19.757, -2.086,   none, 2D,  2.381,  4.797,  4.256,    35
