r_coor, energy,   site, dn,      x,      y,      z, index
 2.887, -1.956,  Li_i1, 1D,  7.327,  0.717,  2.381,   198
 2.978, -1.954,   none, 1D,  7.419,  0.717,  2.381,   198
 3.070, -1.949,   none, 1D,  7.510,  0.717,  2.381,   198
 3.161, -1.941,   none, 1D,  7.602,  0.717,  2.381,   198
 3.305, -1.935,   none, 1D,  7.694,  0.645,  2.466,   198
 3.397, -1.930,   none, 1D,  7.785,  0.645,  2.466,   198
 3.541, -1.922,   none, 1D,  7.877,  0.573,  2.552,   198
 3.633, -1.920,   none, 1D,  7.968,  0.573,  2.552,   198
 3.724, -1.916,   none, 1D,  8.060,  0.573,  2.552,   198
 3.816, -1.909,   none, 1D,  8.152,  0.573,  2.552,   198
 3.932, -1.900,   none, 1D,  8.243,  0.502,  2.552,   198
 4.076, -1.896,   none, 1D,  8.335,  0.573,  2.637,   198
 4.168, -1.891,   none, 1D,  8.426,  0.573,  2.637,   198
 4.284, -1.885,   none, 1D,  8.518,  0.645,  2.637,   198
 4.428, -1.883, saddle, 1D,  8.610,  0.717,  2.722,   198
 4.520, -1.885,   none, 1D,  8.701,  0.717,  2.722,   198
 4.611, -1.885,  Li_i2, 1D,  0.000,  0.717,  2.722,    10
 4.703, -1.885,   none, 1D,  0.092,  0.717,  2.722,    10
 4.795, -1.883, saddle, 1D,  0.183,  0.717,  2.722,    10
 4.939, -1.885,   none, 1D,  0.275,  0.645,  2.637,    10
 5.055, -1.891,   none, 1D,  0.366,  0.573,  2.637,    10
 5.147, -1.896,   none, 1D,  0.458,  0.573,  2.637,    10
 5.291, -1.900,   none, 1D,  0.550,  0.502,  2.552,    10
 5.407, -1.909,   none, 1D,  0.641,  0.573,  2.552,    10
 5.498, -1.916,   none, 1D,  0.733,  0.573,  2.552,    10
 5.590, -1.920,   none, 1D,  0.824,  0.573,  2.552,    10
 5.682, -1.922,   none, 1D,  0.916,  0.573,  2.552,    10
 5.826, -1.930,   none, 1D,  1.008,  0.645,  2.466,    10
 5.917, -1.935,   none, 1D,  1.099,  0.645,  2.466,    10
 6.061, -1.941,   none, 1D,  1.191,  0.717,  2.381,    10
 6.153, -1.949,   none, 1D,  1.282,  0.717,  2.381,    10
 6.245, -1.954,   none, 1D,  1.374,  0.717,  2.381,    10
 6.336, -1.956,  Li_i1, 1D,  1.465,  0.717,  2.381,    40
 6.428, -1.955,   none, 1D,  1.557,  0.717,  2.381,    40
 6.572, -1.954, saddle, 1D,  1.649,  0.645,  2.466,    40
 6.663, -1.959,   none, 1D,  1.740,  0.645,  2.466,    40
 6.780, -1.963,   none, 1D,  1.832,  0.573,  2.466,    40
 6.924, -1.968,   none, 1D,  1.923,  0.502,  2.552,    40
 7.015, -1.977,   none, 1D,  2.015,  0.502,  2.552,    40
 7.107, -1.983,   none, 1D,  2.107,  0.502,  2.552,    40
 7.199, -1.985,    Li1, 1D,  2.198,  0.502,  2.552,    64
 7.290, -1.983,   none, 1D,  2.290,  0.502,  2.552,    64
