r_coor, energy,   site, dn,      x,      y,      z, index
 4.130, -1.863,    Li1, 1D,  4.034,  2.155,  4.786,    28
 4.214, -1.845,   none, 1D,  4.118,  2.155,  4.786,    28
 4.326, -1.804,   none, 1D,  4.203,  2.155,  4.860,    28
 4.410, -1.740,   none, 1D,  4.287,  2.155,  4.860,    28
 4.494, -1.653,   none, 1D,  4.371,  2.155,  4.860,    28
 4.578, -1.546,   none, 1D,  4.455,  2.155,  4.860,    28
 4.662, -1.420,   none, 1D,  4.539,  2.155,  4.860,    28
 4.774, -1.294,   none, 1D,  4.623,  2.155,  4.934,    28
 4.858, -1.166,   none, 1D,  4.707,  2.155,  4.934,    28
 4.942, -1.037,   none, 1D,  4.791,  2.155,  4.934,    28
 5.026, -0.910,   none, 1D,  4.875,  2.155,  4.934,    28
 5.138, -0.810,   none, 1D,  4.959,  2.155,  5.007,    28
 5.222, -0.733,   none, 1D,  5.043,  2.155,  5.007,    28
 5.306, -0.669,   none, 1D,  5.127,  2.155,  5.007,    28
 5.418, -0.629, saddle, 1D,  5.211,  2.155,  5.081,    28
 5.502, -0.632,   none, 1D,  5.295,  2.155,  5.081,    28
 5.586, -0.641,   none, 1D,  5.379,  2.155,  5.081,    28
 5.698, -0.679,   none, 1D,  5.463,  2.155,  5.154,    28
 5.782, -0.732,   none, 1D,  5.547,  2.155,  5.154,    28
 5.893, -0.784,   none, 1D,  5.631,  2.155,  5.228,    28
 5.977, -0.843,   none, 1D,  5.715,  2.155,  5.228,    28
 6.104, -0.886,   none, 1D,  5.800,  2.215,  0.000,    28
 6.231, -0.907,   none, 1D,  5.884,  2.275,  0.074,    28
 6.291, -0.924,   none, 1D,  5.884,  2.335,  0.074,    28
 6.351, -0.945,   none, 1D,  5.884,  2.394,  0.074,    28
 6.477, -0.979,   none, 1D,  5.968,  2.454,  0.147,    28
 6.537, -1.021,   none, 1D,  5.968,  2.514,  0.147,    28
 6.597, -1.066,   none, 1D,  5.968,  2.574,  0.147,    28
 6.724, -1.117,   none, 1D,  6.052,  2.634,  0.221,    28
 6.819, -1.181,   none, 1D,  6.052,  2.694,  0.295,    28
 6.879, -1.253,   none, 1D,  6.052,  2.754,  0.295,    28
 6.938, -1.323,   none, 1D,  6.052,  2.813,  0.295,    28
 6.998, -1.390,   none, 1D,  6.052,  0.000,  0.295,    28
 7.125, -1.455,   none, 1D,  6.136,  0.060,  0.368,    28
 7.220, -1.522,   none, 1D,  6.136,  0.120,  0.442,    28
 7.280, -1.586,   none, 1D,  6.136,  0.180,  0.442,    28
 7.340, -1.642,   none, 1D,  6.136,  0.239,  0.442,    28
 7.400, -1.691,   none, 1D,  6.136,  0.299,  0.442,    28
 7.503, -1.734,   none, 1D,  6.052,  0.359,  0.442,    28
 7.563, -1.773,   none, 1D,  6.052,  0.419,  0.442,    28
 7.622, -1.804,   none, 1D,  6.052,  0.479,  0.442,    28
 7.682, -1.827,   none, 1D,  6.052,  0.539,  0.442,    28
 7.777, -1.847,   none, 1D,  6.052,  0.599,  0.515,    28
 7.837, -1.859,   none, 1D,  6.052,  0.658,  0.515,    28
 7.897, -1.863,    Li1, 1D,  6.052,  0.718,  0.515,    19
 7.981, -1.845,   none, 1D,  5.968,  0.718,  0.515,    19
 8.093, -1.804,   none, 1D,  5.884,  0.718,  0.442,    19
 8.177, -1.740,   none, 1D,  5.800,  0.718,  0.442,    19
 8.261, -1.653,   none, 1D,  5.715,  0.718,  0.442,    19
 8.345, -1.546,   none, 1D,  5.631,  0.718,  0.442,    19
