r_coor, energy,   site, dn,      x,      y,      z, index
 3.343, -2.139,  Li_i2, 1D, -1.593,  2.922,  4.363,    20
 3.424, -2.126,   none, 1D, -1.593,  3.003,  4.363,    20
 3.541, -2.092,   none, 1D, -1.508,  3.084,  4.363,    20
 3.655, -2.040,   none, 1D, -1.467,  3.165,  4.431,    20
 3.736, -1.984,   none, 1D, -1.467,  3.246,  4.431,    20
 3.854, -1.925,   none, 1D, -1.382,  3.327,  4.431,    20
 3.967, -1.875,   none, 1D, -1.341,  3.408,  4.499,    20
 4.084, -1.830,   none, 1D, -1.257,  3.490,  4.499,    20
 4.198, -1.799,   none, 1D, -1.216,  3.571,  4.568,    20
 4.315, -1.778,   none, 1D, -1.131,  3.652,  4.568,    20
 4.429, -1.768,   none, 1D, -1.090,  3.733,  4.636,    20
 4.546, -1.766, saddle, 1D, -1.005,  3.814,  4.636,    20
 4.660, -1.770,   none, 1D, -0.964,  3.895,  4.704,    20
 4.777, -1.779,   none, 1D, -0.880,  3.977,  4.704,    20
 4.891, -1.788,   none, 1D, -0.838,  4.058,  4.772,    20
 5.008, -1.796,   none, 1D, -0.754,  4.139,  4.772,    20
 5.122, -1.804,   none, 1D, -0.713,  4.220,  4.840,    20
 5.239, -1.806,   none, 1D, -0.628,  4.301,  4.840,    20
 5.353, -1.810,  Li_i1, 1D,  2.537,  4.382,  0.000,    44
 5.466, -1.806,   none, 1D,  2.578,  4.463,  0.068,    44
 5.584, -1.804,   none, 1D,  2.662,  4.545,  0.068,    44
 5.697, -1.796,   none, 1D,  2.704,  4.626,  0.136,    44
 5.814, -1.788,   none, 1D,  2.788,  4.707,  0.136,    44
 5.928, -1.779,   none, 1D,  2.829,  4.788,  0.205,    44
 6.045, -1.770,   none, 1D,  2.914,  4.869,  0.205,    44
 6.159, -1.766, saddle, 1D,  2.955,  4.950,  0.273,    44
 6.276, -1.768,   none, 1D,  3.040,  5.032,  0.273,    44
 6.390, -1.778,   none, 1D,  3.081,  5.113,  0.341,    44
 6.507, -1.799,   none, 1D,  3.165,  5.194,  0.341,    44
 6.621, -1.830,   none, 1D,  3.207,  5.275,  0.409,    44
 6.738, -1.875,   none, 1D,  3.291,  5.356,  0.409,    44
 6.852, -1.925,   none, 1D,  3.332,  5.437,  0.477,    44
 6.969, -1.984,   none, 1D,  3.417,  5.518,  0.477,    44
 7.050, -2.040,   none, 1D,  3.417,  5.600,  0.477,    44
 7.164, -2.092,   none, 1D,  3.458,  5.681,  0.545,    44
 7.281, -2.126,   none, 1D,  3.543,  5.762,  0.545,    44
 7.362, -2.139,  Li_i2, 1D,  3.543,  0.000,  0.545,    43
 7.443, -2.126,   none, 1D,  3.543,  0.081,  0.545,    43
 7.561, -2.092,   none, 1D,  3.458,  0.162,  0.545,    43
 7.674, -2.040,   none, 1D,  3.417,  0.243,  0.477,    43
 7.755, -1.984,   none, 1D,  3.417,  0.325,  0.477,    43
 7.873, -1.925,   none, 1D,  3.332,  0.406,  0.477,    43
 7.986, -1.875,   none, 1D,  3.291,  0.487,  0.409,    43
 8.103, -1.830,   none, 1D,  3.207,  0.568,  0.409,    43
 8.217, -1.799,   none, 1D,  3.165,  0.649,  0.341,    43
 8.334, -1.778,   none, 1D,  3.081,  0.730,  0.341,    43
 8.448, -1.768,   none, 1D,  3.040,  0.812,  0.273,    43
 8.565, -1.766, saddle, 1D,  2.955,  0.893,  0.273,    43
 8.679, -1.770,   none, 1D,  2.914,  0.974,  0.205,    43
 8.796, -1.779,   none, 1D,  2.829,  1.055,  0.205,    43
 8.910, -1.788,   none, 1D,  2.788,  1.136,  0.136,    43
 9.027, -1.796,   none, 1D,  2.704,  1.217,  0.136,    43
 9.141, -1.804,   none, 1D,  2.662,  1.298,  0.068,    43
 9.258, -1.806,   none, 1D,  2.578,  1.380,  0.068,    43
 9.372, -1.810,  Li_i1, 1D,  2.537,  1.461,  0.000,    19
 9.485, -1.806,   none, 1D, -0.628,  1.542,  4.840,    19
 9.603, -1.804,   none, 1D, -0.713,  1.623,  4.840,    19
 9.716, -1.796,   none, 1D, -0.754,  1.704,  4.772,    19
 9.833, -1.788,   none, 1D, -0.838,  1.785,  4.772,    19
 9.947, -1.779,   none, 1D, -0.880,  1.867,  4.704,    19
10.064, -1.770,   none, 1D, -0.964,  1.948,  4.704,    19
10.178, -1.766, saddle, 1D, -1.005,  2.029,  4.636,    19
10.295, -1.768,   none, 1D, -1.090,  2.110,  4.636,    19
10.409, -1.778,   none, 1D, -1.131,  2.191,  4.568,    19
10.526, -1.799,   none, 1D, -1.216,  2.272,  4.568,    19
10.640, -1.830,   none, 1D, -1.257,  2.353,  4.499,    19
10.757, -1.875,   none, 1D, -1.341,  2.435,  4.499,    19
10.871, -1.925,   none, 1D, -1.382,  2.516,  4.431,    19
10.988, -1.984,   none, 1D, -1.467,  2.597,  4.431,    19
11.069, -2.040,   none, 1D, -1.467,  2.678,  4.431,    19
11.183, -2.092,   none, 1D, -1.508,  2.759,  4.363,    19
11.300, -2.126,   none, 1D, -1.593,  2.840,  4.363,    19
14.948, -2.139,  Li_i2, 3D,  3.543,  0.000,  0.545,    54
15.028, -2.136,   none, 3D,  3.499,  0.000,  0.614,    54
15.108, -2.118,   none, 3D,  3.540,  0.000,  0.682,    54
15.189, -2.088,   none, 3D,  3.497,  0.000,  0.750,    54
15.268, -2.054,   none, 3D,  3.538,  0.000,  0.818,    54
15.349, -2.008,   none, 3D,  3.495,  0.000,  0.886,    54
15.429, -1.970,   none, 3D,  3.536,  0.000,  0.954,    54
15.509, -1.921,   none, 3D,  3.577,  0.000,  1.023,    54
15.589, -1.886,   none, 3D,  3.534,  0.000,  1.091,    54
15.669, -1.845,   none, 3D,  3.575,  0.000,  1.159,    54
15.750, -1.816,   none, 3D,  3.531,  0.000,  1.227,    54
15.829, -1.791,   none, 3D,  3.573,  0.000,  1.295,    54
15.910, -1.772,   none, 3D,  3.529,  0.000,  1.363,    54
15.990, -1.767,   none, 3D,  3.570,  0.000,  1.432,    54
16.071, -1.761, saddle, 3D,  3.527,  0.000,  1.500,    54
16.150, -1.775,   none, 3D,  3.568,  0.000,  1.568,    54
16.231, -1.782,   none, 3D,  3.525,  0.000,  1.636,    54
16.311, -1.812,   none, 3D,  3.566,  0.000,  1.704,    54
16.390, -1.832,   none, 3D,  3.607,  0.000,  1.772,    54
16.471, -1.869,   none, 3D,  3.564,  0.000,  1.841,    54
16.551, -1.895,   none, 3D,  3.605,  0.000,  1.909,    54
16.632, -1.934,   none, 3D,  3.562,  0.000,  1.977,    54
16.711, -1.958,   none, 3D,  3.603,  0.000,  2.045,    54
16.792, -1.993,   none, 3D,  3.559,  0.000,  2.113,    54
16.873, -2.014,   none, 3D,  3.516,  0.000,  2.181,    54
