r_coor, energy,   site, dn,      x,      y,      z, index
 2.667, -1.884,  Li_i1, 1D,  0.000,  0.000,  2.667,     2
 2.734, -1.884,   none, 1D,  0.034,  0.058,  2.667,     2
 2.801, -1.882,   none, 1D,  0.000,  0.116,  2.667,     2
 2.869, -1.880,   none, 1D,  0.034,  0.175,  2.667,     2
 2.936, -1.876,   none, 1D,  0.000,  0.233,  2.667,     2
 3.003, -1.869,   none, 1D,  0.034,  0.291,  2.667,     2
 3.070, -1.861,   none, 1D,  0.000,  0.349,  2.667,     2
 3.137, -1.848,   none, 1D,  0.034,  0.407,  2.667,     2
 3.238, -1.837,   none, 1D,  0.000,  0.466,  2.741,     2
 3.305, -1.822,   none, 1D,  0.034,  0.524,  2.741,     2
 3.372, -1.805,   none, 1D,  0.000,  0.582,  2.741,     2
 3.439, -1.781,   none, 1D,  0.034,  0.640,  2.741,     2
 3.539, -1.763,   none, 1D,  0.000,  0.698,  2.815,     2
 3.606, -1.741,   none, 1D,  0.034,  0.757,  2.815,     2
 3.674, -1.716,   none, 1D,  0.000,  0.815,  2.815,     2
 3.774, -1.694,   none, 1D,  0.034,  0.873,  2.889,     2
 3.841, -1.678,   none, 1D,  0.000,  0.931,  2.889,     2
 3.908, -1.654,   none, 1D,  0.034,  0.989,  2.889,     2
 4.008, -1.642,   none, 1D,  0.000,  1.048,  2.963,     2
 4.075, -1.632,   none, 1D,  0.034,  1.106,  2.963,     2
 4.142, -1.625,   none, 1D,  0.000,  1.164,  2.963,     2
 4.242, -1.618, saddle, 1D, -0.034,  1.222,  3.037,     2
 4.310, -1.628,   none, 1D,  0.000,  1.281,  3.037,     2
 4.377, -1.632,   none, 1D,  0.034,  1.339,  3.037,     2
 4.444, -1.642,   none, 1D,  0.000,  1.397,  3.037,     2
 4.544, -1.658,   none, 1D,  0.034,  1.455,  3.112,     2
 4.611, -1.681,   none, 1D,  0.000,  1.513,  3.112,     2
 4.679, -1.697,   none, 1D,  0.034,  1.572,  3.112,     2
 4.746, -1.716,   none, 1D,  0.000,  1.630,  3.112,     2
 4.846, -1.730,   none, 1D,  0.034,  1.688,  3.186,     2
 4.913, -1.749,   none, 1D,  0.000,  1.746,  3.186,     2
 4.980, -1.759,   none, 1D,  0.034,  1.804,  3.186,     2
 5.047, -1.765,    Li1, 1D,  0.000,  1.863,  3.186,     7
 5.164, -1.749,   none, 1D, -0.101,  1.921,  3.186,     7
 5.302, -1.716,   none, 1D, -0.202,  1.979,  3.112,     7
 5.418, -1.681,   none, 1D, -0.302,  2.037,  3.112,     7
 5.556, -1.642,   none, 1D, -0.403,  2.095,  3.037,     7
 5.673, -1.628,   none, 1D, -0.504,  2.154,  3.037,     7
 5.811, -1.625, saddle, 1D, -0.605,  2.212,  2.963,     7
 5.927, -1.642,   none, 1D, -0.706,  2.270,  2.963,     7
 6.065, -1.678,   none, 1D, -0.807,  2.328,  2.889,     7
 6.203, -1.716,   none, 1D, -0.907,  2.386,  2.815,     7
 6.319, -1.763,   none, 1D, -1.008,  2.445,  2.815,     7
 6.457, -1.805,   none, 1D, -1.109,  2.503,  2.741,     7
 6.574, -1.837,   none, 1D, -1.210,  2.561,  2.741,     7
 6.712, -1.861,   none, 1D, -1.311,  2.619,  2.667,     7
 6.828, -1.876,   none, 1D, -1.411,  2.677,  2.667,     7
 6.945, -1.882,   none, 1D, -1.512,  2.736,  2.667,     7
 8.825, -1.765,    Li1, 3D,  1.613,  0.931,  2.148,     0
 8.899, -1.733,   none, 3D,  1.613,  0.931,  2.074,     0
 8.973, -1.664,   none, 3D,  1.613,  0.931,  2.000,     0
 9.047, -1.568,   none, 3D,  1.613,  0.931,  1.926,     0
 9.121, -1.449,   none, 3D,  1.613,  0.931,  1.852,     0
 9.195, -1.312,   none, 3D,  1.613,  0.931,  1.778,     0
 9.269, -1.161,   none, 3D,  1.613,  0.931,  1.704,     0
 9.343, -0.999,   none, 3D,  1.613,  0.931,  1.630,     0
 9.417, -0.828,   none, 3D,  1.613,  0.931,  1.556,     0
 9.491, -0.652,   none, 3D,  1.613,  0.931,  1.482,     0
 9.566, -0.471,   none, 3D,  1.613,  0.931,  1.408,     0
 9.640, -0.287,   none, 3D,  1.613,  0.931,  1.334,     0
 9.714, -0.102,   none, 3D,  1.613,  0.931,  1.259,     0
 9.788,  0.085,   none, 3D,  1.613,  0.931,  1.185,     0
 9.888,  0.297,   none, 3D,  1.647,  0.989,  1.111,     0
 9.988,  0.539,   none, 3D,  1.714,  0.989,  1.037,     0
10.088,  0.835,   none, 3D,  1.747,  1.048,  0.963,     0
10.188,  1.163,   none, 3D,  1.815,  1.048,  0.889,     0
10.288,  1.537,   none, 3D,  1.848,  1.106,  0.815,     0
10.388,  1.931,   none, 3D,  1.915,  1.106,  0.741,     0
10.488,  2.354,   none, 3D,  1.949,  1.164,  0.667,     0
10.588,  2.771,   none, 3D,  2.016,  1.164,  0.593,     0
10.688,  3.192,   none, 3D,  2.050,  1.222,  0.519,     0
10.788,  3.576,   none, 3D,  2.117,  1.222,  0.445,     0
10.888,  3.938,   none, 3D,  2.151,  1.281,  0.370,     0
10.988,  4.234,   none, 3D,  2.218,  1.281,  0.296,     0
11.088,  4.491,   none, 3D,  2.251,  1.339,  0.222,     0
11.188,  4.661,   none, 3D,  2.319,  1.339,  0.148,     0
11.288,  4.782,   none, 3D,  2.352,  1.397,  0.074,     0
11.388,  4.808, saddle, 3D, -0.807,  1.397,  0.000,     0
11.488,  4.782,   none, 3D, -0.773,  1.455,  5.260,     0
11.588,  4.661,   none, 3D, -0.706,  1.455,  5.186,     0
11.688,  4.491,   none, 3D, -0.672,  1.513,  5.112,     0
11.788,  4.234,   none, 3D, -0.605,  1.513,  5.038,     0
11.888,  3.938,   none, 3D, -0.571,  1.572,  4.964,     0
11.988,  3.576,   none, 3D, -0.504,  1.572,  4.890,     0
