r_coor, energy,   site, dn,      x,      y,      z, index
 4.060, -1.838,    Li1, 1D,  1.454,  2.286,  7.434,   150
 4.134, -1.830,   none, 1D,  1.528,  2.286,  7.434,   150
 4.208, -1.807,   none, 1D,  1.602,  2.286,  7.434,   150
 4.282, -1.768,   none, 1D,  1.676,  2.286,  7.434,   150
 4.356, -1.711,   none, 1D,  1.750,  2.286,  7.434,   150
 4.430, -1.635,   none, 1D,  1.824,  2.286,  7.434,   150
 4.551, -1.538,   none, 1D,  1.898,  2.381,  7.434,   150
 4.625, -1.424,   none, 1D,  1.973,  2.381,  7.434,   150
 4.745, -1.298,   none, 1D,  2.060,  2.381,  7.352,   150
 4.819, -1.156,   none, 1D,  2.134,  2.381,  7.352,   150
 4.939, -0.991,   none, 1D,  2.222,  2.381,  7.269,   150
 5.013, -0.835,   none, 1D,  2.296,  2.381,  7.269,   150
 5.088, -0.663,   none, 1D,  2.370,  2.381,  7.269,   150
 5.208, -0.494,   none, 1D,  2.457,  2.381,  7.186,   150
 5.329, -0.344,   none, 1D,  2.531,  2.476,  7.186,   150
 5.403, -0.205,   none, 1D,  2.605,  2.476,  7.186,   150
 5.477, -0.063,   none, 1D,  2.679,  2.476,  7.186,   150
 5.597,  0.040,   none, 1D,  2.767,  2.476,  7.104,   150
 5.718,  0.119,   none, 1D,  2.841,  2.572,  7.104,   150
 5.792,  0.171,   none, 1D,  2.915,  2.572,  7.104,   150
 5.912,  0.187, saddle, 1D,  2.989,  2.667,  7.104,   150
 6.052,  0.171,   none, 1D,  3.050,  2.762,  7.186,   150
 6.173,  0.078,   none, 1D,  3.124,  2.857,  7.186,   150
 6.293, -0.051,   none, 1D,  3.198,  2.953,  7.186,   150
 6.433, -0.238,   none, 1D,  3.258,  3.048,  7.269,   150
 6.554, -0.467,   none, 1D,  3.332,  3.143,  7.269,   150
 6.694, -0.704,   none, 1D,  3.393,  3.238,  7.352,   150
 6.814, -0.957,   none, 1D,  3.467,  3.334,  7.352,   150
 6.935, -1.179,   none, 1D,  3.541,  3.429,  7.352,   150
 7.075, -1.372,   none, 1D,  3.601,  3.524,  7.434,   150
 7.196, -1.528,   none, 1D,  3.676,  3.619,  7.434,   150
 7.316, -1.640,   none, 1D,  3.750,  3.715,  7.434,   150
 7.437, -1.711,   none, 1D,  3.824,  3.810,  7.434,   150
 7.511, -1.768,   none, 1D,  3.898,  3.810,  7.434,   150
 7.585, -1.808,   none, 1D,  3.972,  3.810,  7.434,   150
 7.659, -1.831,   none, 1D,  4.046,  3.810,  7.434,   150
 7.733, -1.839,    Li2, 1D, -1.211,  3.810,  7.434,    42
 7.807, -1.831,   none, 1D, -1.137,  3.810,  7.434,    42
 7.881, -1.808,   none, 1D, -1.063,  3.810,  7.434,    42
 7.955, -1.768,   none, 1D, -0.989,  3.810,  7.434,    42
 8.029, -1.711,   none, 1D, -0.915,  3.810,  7.434,    42
 8.150, -1.640,   none, 1D, -0.841,  3.715,  7.434,    42
 8.271, -1.528,   none, 1D, -0.767,  3.619,  7.434,    42
 8.391, -1.372,   none, 1D, -0.693,  3.524,  7.434,    42
 8.531, -1.179,   none, 1D, -0.632,  3.429,  7.517,    42
