r_coor, energy,   site, dn,      x,      y,      z, index
 3.859, -2.785,    Li2, 1D,  0.642,  3.553,  3.539,    22
 3.921, -2.781,   none, 1D,  0.704,  3.553,  3.539,    22
 3.983, -2.771,   none, 1D,  0.766,  3.553,  3.539,    22
 4.045, -2.754,   none, 1D,  0.828,  3.553,  3.539,    22
 4.107, -2.730,   none, 1D,  0.890,  3.553,  3.539,    22
 4.234, -2.698,   none, 1D,  0.938,  3.461,  3.465,    22
 4.296, -2.660,   none, 1D,  1.001,  3.461,  3.465,    22
 4.358, -2.614,   none, 1D,  1.063,  3.461,  3.465,    22
 4.485, -2.563,   none, 1D,  1.111,  3.370,  3.392,    22
 4.547, -2.507,   none, 1D,  1.173,  3.370,  3.392,    22
 4.674, -2.449,   none, 1D,  1.221,  3.279,  3.318,    22
 4.736, -2.393,   none, 1D,  1.283,  3.279,  3.318,    22
 4.863, -2.333,   none, 1D,  1.331,  3.187,  3.244,    22
 4.925, -2.290,   none, 1D,  1.393,  3.187,  3.244,    22
 5.017, -2.244,   none, 1D,  1.454,  3.118,  3.244,    22
 5.109, -2.215,   none, 1D,  1.504,  3.096,  3.171,    22
 5.201, -2.195,   none, 1D,  1.564,  3.026,  3.171,    22
 5.263, -2.185, saddle, 1D,  1.626,  3.026,  3.171,    22
 5.354, -2.192,   none, 1D,  1.676,  3.004,  3.097,    22
 5.447, -2.216,   none, 1D,  1.736,  2.935,  3.097,    22
 5.538, -2.239,   none, 1D,  1.786,  2.913,  3.023,    22
 5.630, -2.286,   none, 1D,  1.847,  2.844,  3.023,    22
 5.692, -2.330,   none, 1D,  1.909,  2.844,  3.023,    22
 5.784, -2.371,   none, 1D,  1.969,  2.774,  3.023,    22
 5.876, -2.421,   none, 1D,  2.019,  2.752,  2.949,    22
 5.938, -2.455,   none, 1D,  2.081,  2.752,  2.949,    22
 6.000, -2.472,  Li_i1, 1D,  2.143,  2.752,  2.949,    48
 6.062, -2.470,   none, 1D,  2.205,  2.752,  2.949,    48
 6.124, -2.452,   none, 1D,  2.267,  2.752,  2.949,    48
 6.186, -2.415,   none, 1D,  2.329,  2.752,  2.949,    48
 6.280, -2.366,   none, 1D,  2.393,  2.822,  2.949,    48
 6.387, -2.319,   none, 1D,  2.467,  2.844,  3.023,    48
 6.482, -2.276,   none, 1D,  2.531,  2.913,  3.023,    48
 6.588, -2.251,   none, 1D,  2.605,  2.935,  3.097,    48
 6.728, -2.238, saddle, 1D,  2.681,  3.026,  3.171,    48
 6.790, -2.249,   none, 1D,  2.743,  3.026,  3.171,    48
 6.930, -2.280,   none, 1D,  2.819,  3.118,  3.244,    48
 7.070, -2.325,   none, 1D,  2.895,  3.209,  3.318,    48
 7.210, -2.385,   none, 1D,  2.971,  3.300,  3.392,    48
 7.349, -2.458,   none, 1D,  3.046,  3.392,  3.465,    48
 7.489, -2.536,   none, 1D,  3.122,  3.483,  3.539,    48
 7.629, -2.607,   none, 1D,  3.198,  3.575,  3.613,    48
 7.723, -2.660,   none, 1D,  3.262,  3.644,  3.613,    48
 7.785, -2.698,   none, 1D,  3.324,  3.644,  3.613,    48
 7.912, -2.730,   none, 1D,  3.372,  3.553,  3.539,    48
 7.974, -2.754,   none, 1D,  3.434,  3.553,  3.539,    48
 8.036, -2.771,   none, 1D,  3.496,  3.553,  3.539,    48
 8.098, -2.781,   none, 1D,  3.558,  3.553,  3.539,    48
 9.848, -2.472,  Li_i1, 2D,  2.119,  4.353,  4.129,    30
