r_coor, energy,   site, dn,      x,      y,      z, index
 2.330, -2.462,  Li_i3, 1D, -1.512,  1.482,  6.873,    26
 2.392, -2.452,   none, 1D, -1.512,  1.543,  6.873,    26
 2.454, -2.421,   none, 1D, -1.512,  1.605,  6.873,    26
 2.557, -2.370,   none, 1D, -1.478,  1.667,  6.798,    26
 2.618, -2.323,   none, 1D, -1.478,  1.729,  6.798,    26
 2.721, -2.264,   none, 1D, -1.444,  1.790,  6.723,    26
 2.783, -2.221,   none, 1D, -1.444,  1.852,  6.723,    26
 2.886, -2.184,   none, 1D, -1.410,  1.914,  6.649,    26
 2.994, -2.159,   none, 1D, -1.457,  1.976,  6.574,    26
 3.096, -2.159, saddle, 1D, -1.375,  2.037,  6.574,    26
 3.204, -2.174,   none, 1D, -1.423,  2.099,  6.499,    26
 3.307, -2.209,   none, 1D, -1.389,  2.161,  6.425,    26
 3.410, -2.254,   none, 1D, -1.354,  2.223,  6.350,    26
 3.471, -2.317,   none, 1D, -1.354,  2.284,  6.350,    26
 3.574, -2.387,   none, 1D, -1.320,  2.346,  6.275,    26
 3.677, -2.459,   none, 1D, -1.286,  2.408,  6.200,    26
 3.739, -2.533,   none, 1D, -1.286,  2.470,  6.200,    26
 3.842, -2.605,   none, 1D, -1.252,  2.531,  6.126,    26
 3.903, -2.668,   none, 1D, -1.252,  2.593,  6.126,    26
 4.006, -2.724,   none, 1D, -1.218,  2.655,  6.051,    26
 4.068, -2.770,   none, 1D, -1.218,  2.716,  6.051,    26
 4.130, -2.805,   none, 1D, -1.218,  2.778,  6.051,    26
 4.191, -2.829,   none, 1D, -1.218,  2.840,  6.051,    26
 4.253, -2.843,   none, 1D, -1.218,  2.902,  6.051,    26
 4.315, -2.848,    Li1, 1D, -1.218,  0.000,  6.051,    22
 4.377, -2.843,   none, 1D, -1.218,  0.062,  6.051,    22
 4.438, -2.829,   none, 1D, -1.218,  0.123,  6.051,    22
 4.500, -2.805,   none, 1D, -1.218,  0.185,  6.051,    22
 4.562, -2.770,   none, 1D, -1.218,  0.247,  6.051,    22
 4.623, -2.724,   none, 1D, -1.218,  0.309,  6.051,    22
 4.726, -2.668,   none, 1D, -1.252,  0.370,  6.126,    22
 4.788, -2.605,   none, 1D, -1.252,  0.432,  6.126,    22
 4.891, -2.533,   none, 1D, -1.286,  0.494,  6.200,    22
 4.953, -2.459,   none, 1D, -1.286,  0.556,  6.200,    22
 5.055, -2.387,   none, 1D, -1.320,  0.617,  6.275,    22
 5.158, -2.317,   none, 1D, -1.354,  0.679,  6.350,    22
 5.220, -2.254,   none, 1D, -1.354,  0.741,  6.350,    22
 5.323, -2.209,   none, 1D, -1.389,  0.803,  6.425,    22
 5.425, -2.174,   none, 1D, -1.423,  0.864,  6.499,    22
 5.533, -2.159, saddle, 1D, -1.375,  0.926,  6.574,    22
 5.636, -2.159,   none, 1D, -1.457,  0.988,  6.574,    22
 5.744, -2.184,   none, 1D, -1.410,  1.050,  6.649,    22
 5.847, -2.221,   none, 1D, -1.444,  1.111,  6.723,    22
 5.908, -2.264,   none, 1D, -1.444,  1.173,  6.723,    22
 6.011, -2.323,   none, 1D, -1.478,  1.235,  6.798,    22
 6.073, -2.370,   none, 1D, -1.478,  1.296,  6.798,    22
 6.176, -2.421,   none, 1D, -1.512,  1.358,  6.873,    22
 6.237, -2.452,   none, 1D, -1.512,  1.420,  6.873,    22
11.349, -2.462,  Li_i3, 2D,  3.398,  0.000,  6.873,   110
11.438, -2.439,   none, 2D,  3.446,  0.000,  6.948,   110
11.526, -2.385,   none, 2D,  3.493,  0.000,  7.022,   110
11.615, -2.315,   none, 2D,  3.541,  0.000,  7.097,   110
11.703, -2.242,   none, 2D,  6.875,  0.000,  0.000,   110
11.792, -2.178,   none, 2D,  6.922,  0.000,  0.075,   110
11.881, -2.131,   none, 2D,  6.970,  0.000,  0.149,   110
11.969, -2.104,   none, 2D,  7.017,  0.000,  0.224,   110
12.058, -2.102, saddle, 2D,  7.065,  0.000,  0.299,   110
12.146, -2.125,   none, 2D,  7.113,  0.000,  0.374,   110
12.235, -2.170,   none, 2D,  7.160,  0.000,  0.448,   110
12.323, -2.235,   none, 2D,  7.208,  0.000,  0.523,   110
12.412, -2.314,   none, 2D,  7.255,  0.000,  0.598,   110
12.501, -2.401,   none, 2D,  7.303,  0.000,  0.672,   110
12.589, -2.492,   none, 2D,  7.351,  0.000,  0.747,   110
12.678, -2.580,   none, 2D,  7.398,  0.000,  0.822,   110
12.766, -2.660,   none, 2D,  7.446,  0.000,  0.896,   110
12.855, -2.728,   none, 2D,  7.494,  0.000,  0.971,   110
12.944, -2.781,   none, 2D,  7.541,  0.000,  1.046,   110
13.025, -2.822,   none, 2D,  7.623,  0.000,  1.046,   110
13.114, -2.845,   none, 2D,  7.671,  0.000,  1.121,   110
14.850, -2.462,  Li_i3, 2D,  8.047,  1.482,  0.299,   142
14.932, -2.449,   none, 2D,  8.129,  1.482,  0.299,   142
15.013, -2.400,   none, 2D,  8.211,  1.482,  0.299,   142
15.095, -2.327,   none, 2D,  8.293,  1.482,  0.299,   142
15.177, -2.237,   none, 2D,  8.374,  1.482,  0.299,   142
15.315, -2.163,   none, 2D,  8.491,  1.482,  0.224,   142
15.397, -2.098,   none, 2D,  8.572,  1.482,  0.224,   142
15.535, -2.069,   none, 2D,  8.688,  1.482,  0.149,   142
15.617, -2.061, saddle, 2D,  8.770,  1.482,  0.149,   142
15.755, -2.095,   none, 2D,  8.886,  1.482,  0.075,   142
15.893, -2.145,   none, 2D,  9.002,  1.482,  0.000,   142
15.975, -2.224,   none, 2D,  9.084,  1.482,  0.000,   142
16.057, -2.304,   none, 2D,  9.166,  1.482,  0.000,   142
16.195, -2.388,   none, 2D,  5.996,  1.482,  7.097,   142
16.276, -2.467,   none, 2D,  6.078,  1.482,  7.097,   142
16.358, -2.533,   none, 2D,  6.160,  1.482,  7.097,   142
16.440, -2.586,   none, 2D,  6.242,  1.482,  7.097,   142
16.522, -2.624,   none, 2D,  6.324,  1.482,  7.097,   142
16.610, -2.652,   none, 2D,  9.657,  1.482,  0.000,   142
