r_coor, energy,   site, dn,      x,      y,      z, index
 7.599, -2.692,    Li3, 1D,  2.507,  7.174,  0.000,    76
 7.669, -2.685,   none, 1D,  2.484,  7.174,  0.066,    76
 7.750, -2.668,   none, 1D,  2.530,  7.174,  0.133,    76
 7.821, -2.645,   none, 1D,  2.506,  7.174,  0.199,    76
 7.891, -2.610,   none, 1D,  2.483,  7.174,  0.265,    76
 7.961, -2.564,   none, 1D,  2.460,  7.174,  0.332,    76
 8.042, -2.518,   none, 1D,  2.506,  7.174,  0.398,    76
 8.113, -2.465,   none, 1D,  2.483,  7.174,  0.464,    76
 8.183, -2.404,   none, 1D,  2.459,  7.174,  0.531,    76
 8.264, -2.350,   none, 1D,  2.505,  7.174,  0.597,    76
 8.334, -2.296,   none, 1D,  2.482,  7.174,  0.663,    76
 8.404, -2.241,   none, 1D,  2.459,  7.174,  0.730,    76
 8.485, -2.199,   none, 1D,  2.505,  7.174,  0.796,    76
 8.556, -2.166,   none, 1D,  2.482,  7.174,  0.862,    76
 8.626, -2.136,   none, 1D,  2.458,  7.174,  0.929,    76
 8.707, -2.126, saddle, 1D,  2.504,  7.174,  0.995,    76
 8.777, -2.127,   none, 1D,  2.481,  7.174,  1.061,    76
 8.848, -2.133,   none, 1D,  2.458,  7.174,  1.128,    76
 8.928, -2.161,   none, 1D,  2.504,  7.174,  1.194,    76
 8.999, -2.198,   none, 1D,  2.481,  7.174,  1.260,    76
 9.069, -2.236,   none, 1D,  2.457,  7.174,  1.327,    76
 9.150, -2.293,   none, 1D,  2.503,  7.174,  1.393,    76
 9.220, -2.350,   none, 1D,  2.480,  7.174,  1.459,    76
 9.291, -2.402,   none, 1D,  2.457,  7.174,  1.526,    76
 9.372, -2.461,   none, 1D,  2.503,  7.174,  1.592,    76
 9.442, -2.508,   none, 1D,  2.479,  7.174,  1.658,    76
 9.523, -2.541,   none, 1D,  2.526,  7.174,  1.725,    76
 9.593, -2.561,  Li_i1, 1D,  2.502,  7.174,  1.791,    79
 9.693, -2.536,   none, 1D,  2.502,  7.074,  1.791,    79
 9.844, -2.487,   none, 1D,  2.409,  6.974,  1.857,    79
 9.966, -2.420,   none, 1D,  2.386,  6.875,  1.924,    79
10.088, -2.372,   none, 1D,  2.316,  6.775,  1.924,    79
10.239, -2.351, saddle, 1D,  2.223,  6.676,  1.990,    79
10.391, -2.360,   none, 1D,  2.130,  6.576,  2.057,    79
10.543, -2.399,   none, 1D,  2.037,  6.476,  2.123,    79
10.694, -2.463,   none, 1D,  1.944,  6.377,  2.189,    79
10.846, -2.540,   none, 1D,  1.851,  6.277,  2.256,    79
10.997, -2.616,   none, 1D,  1.758,  6.177,  2.322,    79
11.149, -2.677,   none, 1D,  1.665,  6.078,  2.388,    79
11.249, -2.712,   none, 1D,  1.665,  5.978,  2.388,    79
11.348, -2.723,    Li1, 1D,  1.665,  5.878,  2.388,    71
11.448, -2.712,   none, 1D,  1.665,  5.978,  2.388,    71
11.547, -2.677,   none, 1D,  1.665,  6.078,  2.388,    71
11.699, -2.616,   none, 1D,  1.572,  6.177,  2.455,    71
11.851, -2.540,   none, 1D,  1.479,  6.277,  2.521,    71
12.002, -2.463,   none, 1D,  1.386,  6.377,  2.587,    71
12.154, -2.399,   none, 1D,  1.293,  6.476,  2.654,    71
12.305, -2.360,   none, 1D,  1.200,  6.576,  2.720,    71
