r_coor, energy,   site, dn,      x,      y,      z, index
 4.577, -2.159,  Li_i2, 1D,  8.557,  4.944,  1.765,   134
 4.650, -2.156,   none, 1D,  8.557,  4.944,  1.839,   134
 4.724, -2.146,   none, 1D,  8.557,  4.944,  1.912,   134
 4.877, -2.133,   none, 1D,  8.653,  4.849,  1.986,   134
 4.997, -2.120,   none, 1D,  8.748,  4.849,  2.059,   134
 5.150, -2.118, saddle, 1D,  8.843,  4.754,  2.133,   134
 5.304, -2.121,   none, 1D,  8.938,  4.659,  2.206,   134
 5.424, -2.132,   none, 1D,  9.033,  4.659,  2.280,   134
 5.577, -2.150,   none, 1D,  0.000,  4.564,  2.354,   134
 5.651, -2.163,   none, 1D,  0.000,  4.564,  2.427,   134
 5.724, -2.172,   none, 1D,  0.000,  4.564,  2.501,   134
 5.798, -2.178,   none, 1D,  0.000,  4.564,  2.574,   134
 5.871, -2.180,  Li_i1, 1D,  0.000,  4.564,  2.648,     4
 5.945, -2.178,   none, 1D,  0.000,  4.564,  2.721,     4
 6.018, -2.172,   none, 1D,  0.000,  4.564,  2.795,     4
 6.092, -2.163,   none, 1D,  0.000,  4.564,  2.868,     4
 6.165, -2.150,   none, 1D,  0.000,  4.564,  2.942,     4
 6.319, -2.132,   none, 1D,  0.095,  4.659,  3.016,     4
 6.439, -2.121,   none, 1D,  0.095,  4.754,  3.089,     4
 6.592, -2.118, saddle, 1D,  0.190,  4.849,  3.163,     4
 6.746, -2.120,   none, 1D,  0.285,  4.944,  3.236,     4
 6.866, -2.133,   none, 1D,  0.285,  5.039,  3.310,     4
 7.019, -2.146,   none, 1D,  0.380,  5.134,  3.383,     4
 7.093, -2.156,   none, 1D,  0.380,  5.134,  3.457,     4
 7.166, -2.159,  Li_i2, 1D,  0.380,  5.134,  0.000,     3
 7.240, -2.156,   none, 1D,  0.380,  5.134,  0.074,     3
 7.313, -2.146,   none, 1D,  0.380,  5.134,  0.147,     3
 7.466, -2.133,   none, 1D,  0.285,  5.039,  0.221,     3
 7.587, -2.120,   none, 1D,  0.285,  4.944,  0.294,     3
 7.740, -2.118, saddle, 1D,  0.190,  4.849,  0.368,     3
 7.893, -2.121,   none, 1D,  0.095,  4.754,  0.441,     3
 8.013, -2.132,   none, 1D,  0.095,  4.659,  0.515,     3
 8.167, -2.150,   none, 1D,  0.000,  4.564,  0.588,     3
 8.240, -2.163,   none, 1D,  0.000,  4.564,  0.662,     3
 8.314, -2.172,   none, 1D,  0.000,  4.564,  0.735,     3
 8.387, -2.178,   none, 1D,  0.000,  4.564,  0.809,     3
 8.461, -2.180,  Li_i1, 1D,  0.000,  4.564,  0.883,   133
 8.534, -2.178,   none, 1D,  0.000,  4.564,  0.956,   133
 8.608, -2.172,   none, 1D,  0.000,  4.564,  1.030,   133
 8.682, -2.163,   none, 1D,  0.000,  4.564,  1.103,   133
 8.755, -2.150,   none, 1D,  0.000,  4.564,  1.177,   133
 8.908, -2.132,   none, 1D,  9.033,  4.659,  1.250,   133
 9.029, -2.121,   none, 1D,  8.938,  4.659,  1.324,   133
 9.182, -2.118, saddle, 1D,  8.843,  4.754,  1.397,   133
 9.335, -2.120,   none, 1D,  8.748,  4.849,  1.471,   133
