r_coor, energy,   site, dn,      x,      y,      z, index
 3.230, -2.317,  Li_i1, 1D,  3.969,  0.325,  3.955,   116
 3.336, -2.313,   none, 1D,  4.005,  0.376,  4.041,   116
 3.419, -2.282,   none, 1D,  3.978,  0.454,  4.041,   116
 3.565, -2.221,   none, 1D,  4.034,  0.559,  3.955,   116
 3.702, -2.137,   none, 1D,  4.016,  0.664,  3.869,   116
 3.839, -2.051,   none, 1D,  3.999,  0.768,  3.783,   116
 3.975, -1.980,   none, 1D,  3.982,  0.873,  3.697,   116
 4.122, -1.940,   none, 1D,  4.037,  0.978,  3.611,   116
 4.258, -1.936, saddle, 1D,  4.020,  1.083,  3.525,   116
 4.395, -1.955,   none, 1D,  4.002,  1.188,  3.439,   116
 4.532, -1.990,   none, 1D,  3.985,  1.292,  3.353,   116
 4.678, -2.038,   none, 1D, -1.203,  1.397,  3.267,   116
 4.761, -2.089,   none, 1D, -1.230,  1.475,  3.267,   116
 4.897, -2.129,   none, 1D, -1.247,  1.580,  3.181,   116
 4.980, -2.160,   none, 1D, -1.274,  1.658,  3.181,   116
 5.117, -2.177,   none, 1D, -1.292,  1.763,  3.095,   116
 5.199, -2.185,    Li4, 1D, -1.319,  1.841,  3.095,     4
 5.282, -2.177,   none, 1D, -1.346,  1.919,  3.095,     4
 5.418, -2.160,   none, 1D, -1.363,  2.024,  3.009,     4
 5.501, -2.129,   none, 1D, -1.390,  2.102,  3.009,     4
 5.638, -2.089,   none, 1D, -1.408,  2.206,  2.924,     4
 5.720, -2.038,   none, 1D, -1.435,  2.284,  2.924,     4
 5.867, -1.990,   none, 1D, -1.379,  2.389,  2.838,     4
 6.003, -1.955,   none, 1D, -1.397,  2.494,  2.752,     4
 6.140, -1.936, saddle, 1D, -1.414,  2.599,  2.666,     4
 6.277, -1.940,   none, 1D, -1.431,  2.704,  2.580,     4
 6.423, -1.980,   none, 1D, -1.376,  2.808,  2.494,     4
 6.560, -2.051,   none, 1D, -1.393,  2.913,  2.408,     4
 6.696, -2.137,   none, 1D, -1.411,  3.018,  2.322,     4
 6.833, -2.221,   none, 1D, -1.428,  3.123,  2.236,     4
 6.980, -2.282,   none, 1D, -1.373,  3.228,  2.150,     4
 7.062, -2.313,   none, 1D, -1.400,  3.306,  2.150,     4
