r_coor, energy,   site, dn,      x,      y,      z, index
 4.801, -1.471,    Li1, 1D,  0.000,  0.000,  4.801,    20
 4.882, -1.461,   none, 1D,  0.041,  0.071,  4.801,    20
 4.964, -1.445,   none, 1D,  0.122,  0.071,  4.801,    20
 5.045, -1.412,   none, 1D,  0.163,  0.141,  4.801,    20
 5.126, -1.382,   none, 1D,  0.244,  0.141,  4.801,    20
 5.208, -1.337,   none, 1D,  0.285,  0.212,  4.801,    20
 5.323, -1.325,   none, 1D,  0.367,  0.212,  4.719,    20
 5.405, -1.306,   none, 1D,  0.407,  0.282,  4.719,    20
 5.486, -1.299,   none, 1D,  0.489,  0.282,  4.719,    20
 5.601, -1.283, saddle, 1D,  0.570,  0.282,  4.638,    20
 5.683, -1.308,   none, 1D,  0.611,  0.353,  4.638,    20
 5.764, -1.325,   none, 1D,  0.652,  0.423,  4.638,    20
 5.846, -1.350,   none, 1D,  0.733,  0.423,  4.638,    20
 5.961, -1.380,   none, 1D,  0.774,  0.494,  4.556,    20
 6.042, -1.427,   none, 1D,  0.855,  0.494,  4.556,    20
 6.124, -1.462,   none, 1D,  0.896,  0.564,  4.556,    20
 6.239, -1.502,   none, 1D,  0.978,  0.564,  4.475,    20
 6.320, -1.547,   none, 1D,  1.018,  0.635,  4.475,    20
 6.402, -1.589,   none, 1D,  1.100,  0.635,  4.475,    20
 6.483, -1.619,   none, 1D,  1.141,  0.706,  4.475,    20
 6.598, -1.656,   none, 1D,  1.222,  0.706,  4.394,    20
 6.680, -1.685,   none, 1D,  1.263,  0.776,  4.394,    20
 6.761, -1.712,   none, 1D,  1.344,  0.776,  4.394,    20
 6.843, -1.729,   none, 1D,  1.385,  0.847,  4.394,    20
 6.924, -1.747,   none, 1D,  1.467,  0.847,  4.394,    20
 7.006, -1.755,   none, 1D,  1.507,  0.917,  4.394,    20
 7.121, -1.768,   none, 1D,  1.589,  0.917,  4.312,    20
 7.202, -1.771,   none, 1D,  1.629,  0.988,  4.312,    20
 7.284, -1.781,  Li_i1, 1D,  1.711,  0.988,  4.312,    56
 7.365, -1.780, saddle, 1D,  1.792,  0.988,  4.312,    56
 7.447, -1.787,  Li_i2, 1D,  1.833,  1.058,  4.312,    70
 7.528, -1.782, saddle, 1D,  1.915,  1.058,  4.312,    70
 7.610, -1.786,  Li_i4, 1D,  1.955,  1.129,  4.312,    76
 7.691, -1.779, saddle, 1D,  2.037,  1.129,  4.312,    76
 7.806, -1.787,   none, 1D,  2.078,  1.199,  4.231,    76
 7.888, -1.788,   none, 1D,  2.118,  1.270,  4.231,    76
 7.969, -1.802,   none, 1D,  2.200,  1.270,  4.231,    76
 8.051, -1.804,   none, 1D,  2.240,  1.341,  4.231,    76
 8.166, -1.835,   none, 1D,  2.322,  1.341,  4.150,    76
 8.247, -1.853,   none, 1D,  2.363,  1.411,  4.150,    76
 8.329, -1.887,   none, 1D,  2.444,  1.411,  4.150,    76
 8.444, -1.921,   none, 1D,  2.485,  1.482,  4.068,    76
 8.525, -1.970,   none, 1D,  2.566,  1.482,  4.068,    76
 8.607, -2.004,   none, 1D,  2.607,  1.552,  4.068,    76
 8.722, -2.059,   none, 1D,  2.689,  1.552,  3.987,    76
 8.804, -2.096,   none, 1D,  2.729,  1.623,  3.987,    76
 8.885, -2.135,   none, 1D,  2.811,  1.623,  3.987,    76
 9.000, -2.157,   none, 1D,  2.852,  1.693,  3.906,    76
 9.082, -2.172,    Li2, 1D,  2.933,  1.693,  3.906,   142
 9.245, -2.135,   none, 1D,  3.055,  1.623,  3.987,   142
 9.386, -2.059,   none, 1D,  3.177,  1.552,  3.987,   142
 9.549, -1.970,   none, 1D,  3.300,  1.482,  4.068,   142
 9.711, -1.887,   none, 1D,  3.422,  1.411,  4.150,   142
 9.853, -1.835,   none, 1D,  3.544,  1.341,  4.150,   142
10.015, -1.802,   none, 1D,  3.666,  1.270,  4.231,   142
10.157, -1.787,   none, 1D,  3.788,  1.199,  4.231,   142
10.319, -1.786, saddle, 1D,  3.911,  1.129,  4.312,   142
10.461, -1.787,  Li_i2, 1D,  4.033,  1.058,  4.312,   180
10.602, -1.781,   none, 1D,  4.155,  0.988,  4.312,   180
10.743, -1.768,   none, 1D,  4.277,  0.917,  4.312,   180
