r_coor, energy,   site, dn,      x,      y,      z, index
 4.036, -1.879,    Li3, 1D,  1.868,  2.111,  4.868,    46
 4.112, -1.869,   none, 1D,  1.872,  2.112,  4.792,    46
 4.221, -1.842,   none, 1D,  1.950,  2.114,  4.715,    46
 4.330, -1.795,   none, 1D,  2.027,  2.115,  4.639,    46
 4.442, -1.742,   none, 1D,  2.031,  2.198,  4.563,    46
 4.518, -1.667,   none, 1D,  2.035,  2.199,  4.487,    46
 4.627, -1.571,   none, 1D,  2.113,  2.201,  4.411,    46
 4.739, -1.470,   none, 1D,  2.116,  2.284,  4.335,    46
 4.816, -1.354,   none, 1D,  2.121,  2.285,  4.259,    46
 4.892, -1.223,   none, 1D,  2.126,  2.287,  4.183,    46
 5.004, -1.087,   none, 1D,  2.129,  2.370,  4.107,    46
 5.141, -0.919,   none, 1D,  2.206,  2.452,  4.031,    46
 5.253, -0.764,   none, 1D,  2.209,  2.535,  3.955,    46
 5.366, -0.595,   none, 1D,  2.213,  2.618,  3.879,    46
 5.502, -0.476,   none, 1D,  2.289,  2.701,  3.803,    46
 5.614, -0.374,   none, 1D,  2.293,  2.784,  3.727,    46
 5.750, -0.360, saddle, 1D,  2.369,  2.867,  3.651,    46
 5.886, -0.374,   none, 1D,  2.446,  2.950,  3.575,    46
 5.999, -0.476,   none, 1D,  2.449,  3.033,  3.499,    46
 6.135, -0.595,   none, 1D,  2.526,  3.116,  3.423,    46
 6.248, -0.764,   none, 1D,  2.529,  3.199,  3.346,    46
 6.360, -0.919,   none, 1D,  2.533,  3.282,  3.270,    46
 6.496, -1.087,   none, 1D,  2.609,  3.365,  3.194,    46
 6.609, -1.223,   none, 1D,  2.613,  3.448,  3.118,    46
 6.685, -1.354,   none, 1D,  2.618,  3.449,  3.042,    46
 6.761, -1.470,   none, 1D,  2.622,  3.450,  2.966,    46
 6.874, -1.571,   none, 1D,  2.626,  3.533,  2.890,    46
 6.982, -1.667,   none, 1D,  2.703,  3.535,  2.814,    46
 7.059, -1.742,   none, 1D,  2.708,  3.536,  2.738,    46
 7.171, -1.795,   none, 1D,  2.711,  3.619,  2.662,    46
 7.280, -1.842,   none, 1D,  2.789,  3.620,  2.586,    46
 7.388, -1.869,   none, 1D,  2.866,  3.622,  2.510,    46
 7.465, -1.879,    Li3, 1D,  2.871,  3.623,  2.434,    66
 7.601, -1.870,   none, 1D,  2.947,  3.706,  2.358,    66
 7.709, -1.828,   none, 1D,  3.019,  3.788,  2.358,    66
 7.845, -1.751,   none, 1D,  3.096,  3.871,  2.282,    66
 7.954, -1.648,   none, 1D,  3.168,  3.952,  2.282,    66
 8.090, -1.521,   none, 1D,  3.244,  4.035,  2.206,    66
 8.199, -1.387,   none, 1D,  3.316,  4.117,  2.206,    66
 8.308, -1.239,   none, 1D,  3.388,  4.198,  2.206,    66
 8.444, -1.110,   none, 1D,  3.465,  4.281,  2.130,    66
 8.552, -0.988,   none, 1D,  3.537,  4.362,  2.130,    66
 8.688, -0.892,   none, 1D,  3.613,  4.445,  2.054,    66
 8.797, -0.826,   none, 1D,  3.685,  4.527,  2.054,    66
 8.933, -0.782,   none, 1D,  3.761,  4.610,  1.977,    66
 9.042, -0.775, saddle, 1D,  3.833,  4.691,  1.977,    66
 9.151, -0.776,   none, 1D,  3.905,  4.773,  1.977,    66
 9.224, -0.791,   none, 1D,  3.978,  4.773,  1.977,    66
 9.332, -0.819,   none, 1D,  4.050,  4.854,  1.977,    66
 9.435, -0.850,   none, 1D,  4.118,  4.853,  2.054,    66
 9.508, -0.896,   none, 1D,  4.191,  4.853,  2.054,    66
 9.616, -0.955,   none, 1D,  4.263,  4.935,  2.054,    66
 9.718, -1.028,   none, 1D,  4.332,  4.933,  2.130,    66
 9.791, -1.111,   none, 1D,  4.405,  4.933,  2.130,    66
 9.894, -1.202,   none, 1D,  4.473,  4.932,  2.206,    66
 9.967, -1.294,   none, 1D,  4.546,  4.932,  2.206,    66
10.069, -1.390,   none, 1D,  4.614,  4.930,  2.282,    66
10.178, -1.492,   none, 1D,  4.686,  5.012,  2.282,    66
10.251, -1.588,   none, 1D,  4.759,  5.012,  2.282,    66
10.353, -1.679,   none, 1D,  4.827,  5.010,  2.358,    66
10.426, -1.760,   none, 1D,  4.900,  5.010,  2.358,    66
10.499, -1.828,   none, 1D,  4.973,  5.010,  2.358,    66
10.607, -1.882,   none, 1D, -0.206,  5.092,  2.358,    66
10.680, -1.931,   none, 1D, -0.133,  5.092,  2.358,    66
10.753, -1.966,   none, 1D, -0.060,  5.092,  2.358,    66
10.826, -1.988,   none, 1D,  0.013,  5.092,  2.358,    66
10.899, -1.998,    Li1, 1D,  0.086,  5.092,  2.358,     7
10.975, -1.990,   none, 1D,  0.090,  5.093,  2.282,     7
11.084, -1.968,   none, 1D,  0.168,  5.095,  2.206,     7
11.160, -1.931,   none, 1D,  0.172,  5.096,  2.130,     7
11.236, -1.878,   none, 1D,  0.177,  5.098,  2.054,     7
11.313, -1.813,   none, 1D,  0.181,  5.099,  1.977,     7
11.425, -1.737,   none, 1D,  0.185,  5.182,  1.901,     7
11.501, -1.655,   none, 1D,  0.190,  5.183,  1.825,     7
11.578, -1.565,   none, 1D,  0.194,  5.185,  1.749,     7
11.654, -1.469,   none, 1D,  0.199,  5.186,  1.673,     7
11.730, -1.371,   none, 1D,  0.203,  5.188,  1.597,     7
11.806, -1.272,   none, 1D,  0.208,  5.189,  1.521,     7
11.908, -1.181,   none, 1D,  0.140,  5.190,  1.445,     7
11.985, -1.099,   none, 1D,  0.144,  5.192,  1.369,     7
12.061, -1.024,   none, 1D,  0.149,  5.193,  1.293,     7
