r_coor, energy,   site, dn,      x,      y,      z, index
 1.446, -2.362,  Li_i2, 1D,  5.005,  1.483,  4.522,    20
 1.523, -2.360,   none, 1D,  5.005,  1.446,  4.590,    20
 1.602, -2.356,   none, 1D,  5.004,  1.486,  4.659,    20
 1.682, -2.339,   none, 1D,  5.003,  1.526,  4.727,    20
 1.761, -2.305,   none, 1D,  5.001,  1.566,  4.796,    20
 1.867, -2.263,   none, 1D,  5.072,  1.606,  4.864,    20
 1.947, -2.207,   none, 1D,  5.072,  4.264,  0.000,    20
 2.053, -2.153,   none, 1D, -0.073,  4.304,  0.069,    20
 2.159, -2.093,   none, 1D, -0.002,  4.344,  0.137,    20
 2.239, -2.035,   none, 1D, -0.003,  4.384,  0.206,    20
 2.345, -1.991,   none, 1D,  0.068,  4.423,  0.274,    20
 2.452, -1.953,   none, 1D,  0.139,  4.463,  0.343,    20
 2.531, -1.926,   none, 1D,  0.138,  4.503,  0.411,    20
 2.637, -1.924, saddle, 1D,  0.209,  4.543,  0.480,    20
 2.744, -1.933,   none, 1D,  0.280,  4.583,  0.548,    20
 2.850, -1.952,   none, 1D,  0.351,  4.622,  0.617,    20
 2.930, -1.990,   none, 1D,  0.350,  4.662,  0.685,    20
 3.036, -2.034,   none, 1D,  0.421,  4.702,  0.754,    20
 3.140, -2.080,   none, 1D,  0.492,  4.778,  0.754,    20
 3.220, -2.127,   none, 1D,  0.491,  4.818,  0.822,    20
 3.326, -2.165,   none, 1D,  0.562,  4.858,  0.891,    20
 3.402, -2.185,   none, 1D,  0.561,  4.934,  0.891,    20
 3.481, -2.191,    Li2, 1D,  0.652, -0.509,  0.959,    32
 3.554, -2.190,   none, 1D,  0.724, -0.509,  0.959,    32
 3.626, -2.170,   none, 1D,  0.797, -0.509,  0.959,    32
 3.699, -2.139,   none, 1D,  0.869, -0.509,  0.959,    32
 3.771, -2.099,   none, 1D,  0.942, -0.509,  0.959,    32
 3.844, -2.056,   none, 1D,  1.014, -0.509,  0.959,    32
 3.916, -2.013,   none, 1D,  1.087, -0.509,  0.959,    32
 3.989, -1.972,   none, 1D,  1.159, -0.509,  0.959,    32
 4.061, -1.936,   none, 1D,  1.231, -0.509,  0.959,    32
 4.169, -1.909,   none, 1D,  1.213,  4.934,  0.891,    32
 4.242, -1.892,   none, 1D,  1.285,  4.934,  0.891,    32
 4.314, -1.882,   none, 1D,  1.358,  4.934,  0.891,    32
 4.387, -1.879, saddle, 1D,  1.430,  4.934,  0.891,    32
 4.459, -1.881,   none, 1D,  1.503,  4.934,  0.891,    32
 4.565, -1.887,   none, 1D,  1.575,  4.970,  0.822,    32
 4.638, -1.902,   none, 1D,  1.647,  4.970,  0.822,    32
 4.710, -1.915,   none, 1D,  1.720,  4.970,  0.822,    32
 4.783, -1.921,   none, 1D,  1.792,  4.970,  0.822,    32
 4.891, -1.931,  Li_i3, 1D,  1.866,  4.930,  0.754,    40
 4.999, -1.924,   none, 1D,  1.940,  4.891,  0.685,    40
 5.105, -1.914,   none, 1D,  2.014,  4.814,  0.685,    40
 5.213, -1.903,   none, 1D,  2.087,  4.775,  0.617,    40
 5.293, -1.895, saddle, 1D,  2.089,  4.735,  0.548,    40
 5.401, -1.895,   none, 1D,  2.162,  4.695,  0.480,    40
 5.509, -1.901,   none, 1D,  2.236,  4.655,  0.411,    40
 5.617, -1.913,   none, 1D,  2.310,  4.616,  0.343,    40
 5.696, -1.942,   none, 1D,  2.311,  4.576,  0.274,    40
 5.805, -1.976,   none, 1D,  2.385,  4.536,  0.206,    40
 5.884, -2.012,   none, 1D,  2.386,  4.496,  0.137,    40
 5.992, -2.059,   none, 1D,  2.460,  4.456,  0.069,    40
 6.100, -2.101,   none, 1D,  2.534,  4.417,  0.000,    40
 6.180, -2.141,   none, 1D,  2.534,  1.758,  4.864,    40
 6.288, -2.176,   none, 1D,  2.608,  1.718,  4.796,    40
 6.364, -2.200,   none, 1D,  2.609,  1.642,  4.796,    40
 6.472, -2.219,   none, 1D,  2.683,  1.602,  4.727,    40
 6.548, -2.226,    Li3, 1D,  2.684,  1.526,  4.727,    58
 6.626, -2.213,   none, 1D,  2.684,  1.490,  4.796,    58
 6.705, -2.193,   none, 1D,  2.683,  1.529,  4.864,    58
 6.783, -2.161,   none, 1D,  2.684,  4.112,  0.000,    58
 6.889, -2.123,   none, 1D,  2.756,  4.076,  0.069,    58
 7.040, -2.086,   none, 1D,  2.830,  3.963,  0.137,    58
 7.146, -2.048,   none, 1D,  2.902,  3.927,  0.206,    58
 7.297, -2.022,   none, 1D,  2.976,  3.814,  0.274,    58
 7.403, -1.997,   none, 1D,  3.049,  3.778,  0.343,    58
 7.554, -1.980,   none, 1D,  3.122,  3.665,  0.411,    58
 7.660, -1.972,   none, 1D,  3.195,  3.629,  0.480,    58
 7.738, -1.970, saddle, 1D,  3.195,  3.593,  0.548,    58
 7.844, -1.972,   none, 1D,  3.267,  3.556,  0.617,    58
 7.950, -1.975,   none, 1D,  3.340,  3.520,  0.685,    58
 8.056, -1.979,   none, 1D,  3.412,  3.483,  0.754,    58
 8.162, -1.981,   none, 1D,  3.484,  3.447,  0.822,    58
 8.235, -1.987,   none, 1D,  3.557,  3.447,  0.822,    58
 8.341, -1.993,   none, 1D,  3.631,  3.371,  0.822,    58
 8.413, -1.998,   none, 1D,  3.703,  3.371,  0.822,    58
 8.520, -2.009,   none, 1D,  3.774,  3.411,  0.891,    58
 8.626, -2.022,   none, 1D,  3.848,  3.335,  0.891,    58
 8.698, -2.037,   none, 1D,  3.920,  3.335,  0.891,    58
 8.771, -2.054,   none, 1D,  3.993,  3.335,  0.891,    58
 8.843, -2.073,   none, 1D,  4.065,  3.335,  0.891,    58
 8.915, -2.092,   none, 1D,  4.138,  3.335,  0.891,    58
 8.988, -2.110,   none, 1D,  4.210,  3.335,  0.891,    58
 9.060, -2.125,   none, 1D,  4.283,  3.335,  0.891,    58
 9.133, -2.134,   none, 1D,  4.355,  3.335,  0.891,    58
 9.205, -2.135,  Li_i1, 1D,  4.428,  3.335,  0.891,    70
 9.283, -2.131,   none, 1D,  4.428,  3.371,  0.822,    70
 9.360, -2.118,   none, 1D,  4.428,  3.407,  0.754,    70
 9.510, -2.105,   none, 1D,  4.499,  3.520,  0.685,    70
 9.588, -2.091,   none, 1D,  4.499,  3.556,  0.617,    70
 9.694, -2.082,   none, 1D,  4.571,  3.593,  0.548,    70
 9.800, -2.075, saddle, 1D,  4.644,  3.629,  0.480,    70
 9.878, -2.077,   none, 1D,  4.644,  3.665,  0.411,    70
10.027, -2.093,   none, 1D,  4.715,  3.778,  0.343,    70
10.133, -2.113,   none, 1D,  4.787,  3.814,  0.274,    70
10.283, -2.142,   none, 1D,  4.859,  3.927,  0.206,    70
10.389, -2.178,   none, 1D,  4.931,  3.963,  0.137,    70
10.467, -2.222,   none, 1D,  4.931,  4.000,  0.069,    70
10.545, -2.259,   none, 1D,  4.931,  4.036,  0.000,    70
10.651, -2.295,   none, 1D,  5.002,  1.453,  4.864,    70
10.728, -2.322,   none, 1D,  5.002,  1.490,  4.796,    70
